GeneID,Intensity.LUAD_phos_03N
TUBA1B;TUBA4A,124295658
TUBA1B;TUBA1A;TUBA3E;TUBA1C,0
PAFAH1B2,0
HIST1H3A;H3F3A;HIST3H3;HIST2H3A,0
HIST1H3A;H3F3C;H3F3A;HIST3H3;HIST2H3A,0
HBB,262149116
NOMO3;NOMO2,0
HBG1,0
HBG1;HBG2,0
HBA1,428678574
CXADR,124779358
FAM193A,0
SH3BP2,0
NOP14,0
RBM6,122705258
EIF4G2,0
RPP30,0
GTF2I,245210116
SRPK2,368489174
PHC1,0
CCT2,0
BTN3A2,0
IRX5,0
IRX1,0
IRX3,0
ST5,121955248
PRKDC,0
ADAM17,147603858
ELF3,0
MAP1A,500247412
PHEX,123221458
NUCB2,0
BASP1,125044058
GPSM2,0
SSBP2,0
TMF1,294008106
MRPS36,0
ADAMTSL3,131926858
RPL24,0
CBX1,123293058
RPL19,0
SRSF3,131564858
MXRA7,127798558
H3F3A,0
FOXK1,765846249
PRR5,0
ZBED6,0
CCZ1;CCZ1B,131253858
DAB2,270898716
FBLN2,0
DGCR2,123488758
HSPG2,245754816
LRP2,246973716
ARHGAP4,0
EFNB1,0
FGD1,0
RBM10,1147930524
ATP2C1,0
ATP8B2,0
TFAM,123279058
HDLBP,125577858
CDK16,0
CDK16;CDK17,0
CDK17,0
CDC42EP1,495924532
CLTC,124411458
HSF1,247251916
FKBP3,0
PLCB2,0
REEP5,0
HNRNPU,622669074
PLIN5,123208358
SET,121823438
SCN7A,835174449
FOXK2,257733816
RUNX1,124025258
RELB,0
AMPD2,125646958
ANK2,402044474
CAP1,0
FLI1,0
IFITM2,0
TFAP4,0
OTUD4,369935574
PFKP,123077858
XPC,647269932
CDR2,0
PLCB3,121784008
TAGLN,122637158
AKAP17A,136398858
MEF2A,0
GUCY1A3,0
PRKCE,0
KIF23,0
APBA1,244439356
SP4,0
SP3,134353858
DSC2,0
RPL18A,0
MAP2K1,0
FKBP4,0
NUCB1,336419816
SLC25A11,127129558
DST,374925174
CREM,0
MLLT1,0
MECOM,368420254
KMT2A,497587832
CENPC,123379558
LMNB2,978723747
PTS,0
ERCC6,0
CEBPZ,143510858
EIF4G1,271791816
ATP7A,0
NOTCH2,126148858
TLE1,0
TLE3,249310016
TLE4,123738958
PRKCQ,248563016
DNM1,0
PTPN12,250847916
PTK2,124460458
PTK2;PTK2B,122072588
LIPE,0
SRSF11,328432716
PRKCD,558715332
CALD1,532659662
CTDSPL2,258417916
PTPN11,0
PPP2R3A,122936558
GFPT1,177429858
EXOSC9,249112316
MEF2C,0
TYRO3,122246758
RUNX1T1,123041958
RING1,122128208
PRDX1,0
CDK18,121915078
C1QBP,0
CKAP4,123950258
PDE4B;PDE4D,0
ZFP36L1,245562506
SPAG1,0
KHDRBS1,125021358
MCL1,0
KLC1,264784316
SOS1,0
LRP1,301745716
ARHGAP1,243678796
SRSF4,530542132
SRSF4;SRSF5;SRSF6,127281158
PCDH1,244248436
DHX9,0
SLC20A2,387125974
GOLGA3,246042016
GOLGA2,122606958
DMTN,509653932
PDE4D,0
CD47,0
PPID,0
SSRP1,410649174
RBL2,253685516
CAMSAP2,0
SPIRE1,0
NSUN2,249089516
DMWD,0
RBBP4;RBBP7,0
NCBP1,407074376
EP300,136693858
FCHO2,571892332
SMAGP,0
APOBR,378867174
CGNL1,394500774
NEXN,667565772
CPSF1,131485858
DBP,129511958
KIAA0195,138936858
NUP160,0
SCAP,126086058
ARHGEF5,0
FOXO1,0
GTF3C1,390964774
KCNMA1,0
TWF1,0
SMARCB1,0
BPTF,499928632
STX4,138798858
MAP4K2,0
NFIA,424368574
MERTK,0
SFSWAP,395165474
CHD3,257008416
SF3A3,0
DPYD,0
TMEM115,268030416
ILF3,124060458
LRMP,122804358
PTPRJ,123304358
PTPN13,245244216
EPS8,366900164
TRAF2,123990058
FOXF1,126962858
FOXC1,0
ANK3,250166616
DLG1,123247358
TAF10,121722338
NFATC3,124314258
ABR,123150758
BNIP2,159219858
BNIP3,253123416
NFX1,0
CSTF3,126233558
TIAM1,0
ARHGAP5,0
PRDM2,491712382
STRN3,0
CDC16,0
STK4,123555658
FLII,0
COASY,123030858
ACACA,124169358
GPS1,0
SPP2,0
ZBTB17,131833858
USP4,0
CHAF1A,0
CHAF1B,0
REST,0
RLF,0
PRKAA1,0
PPFIA1,260045316
EIF2B5,148027858
TARDBP,0
PAK1,121754948
FADD,0
PAK2,138421858
CBX3,317864716
STK3,0
CBLB,0
PSMD2,280361816
MMRN1,757225716
DDX10,0
TBX2,627007791
DNAJC3,0
SELENBP1,0
MAP3K1,0
PRKG2,0
SLA,123105858
SRSF9,552033132
SRSF5,394304574
SRSF6,640757032
TRIM28,1092658649
G3BP1,251962858
CLN3,356729716
NMI,123379858
SLAMF1,122908758
KCNAB2,0
KCNAB2;KCNAB1,0
SKP2,0
ATM,123973858
GRB10,0
IFIT5,0
MTA1,123674958
SLC14A1,271628616
SP140,121764098
PDE3B,0
PDCL,123936558
PLD1,366771744
DYNC1I2,371764614
MSLN,140674858
IKZF1,0
SNTA1,244609516
SNTB2,718244432
XRCC4,122399158
PPIG,629468071
TCOF1,710195881
SLC39A6,0
SF3B2,549371574
GOLGA4,133147858
PDAP1,305768716
ADAM9,126148558
FKBP5,0
MYO9B,1046897866
ROCK1,0
NFATC2,122783058
TNK1,124978258
GAB1,245628516
BIRC2,0
PICALM,122047188
MTM1,0
SQSTM1,1632310224
NAB1,0
ATR,0
EIF4EBP1,0
EIF4EBP2,0
RIPK1,122577458
HDAC1,591534032
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,0
CAMK2G,0
CAMK2D,282961716
CAMK2D;CAMK2A,0
DCTN2,123060158
PKD2,510913642
SNW1,253788916
IQGAP2,245604416
STIM1,847650891
SNX1,0
KRR1,127409358
PWP1,126418358
MTMR1,126113858
MTMR3,375298794
CUL4A,0
CUL4B,0
TP53BP2,121757478
DYRK1A,122029938
DYRK1A;DYRK1B,158217858
RAB31,123734158
RIN1,0
LAMB3,0
THOC5,472305474
SHROOM2,122508058
ITGA9,0
GNL2,0
EXOSC2,0
BMPR2,122594958
SNTB1,965495949
BYSL,0
RAPGEF1,122629458
PDE7A,0
CUX1,125138008
RUNX2,0
PRKG1,0
CDK13,126316158
IL16,365831204
CKAP5,0
CAMK1,0
HNRNPD,154222858
DAG1,123896658
PDE1C,0
DSG2,126993858
VGLL4,0
BOP1,319723716
SEPTIN6,0
MORC3,121977658
SAFB2,123172658
SAFB2;SAFB,450241134
EIF3A,124266058
FAM53B,0
ARHGEF7,267142216
ARHGEF7;ARHGEF6,0
EFR3A,148422858
UBAP2L,255117416
SPIDR,0
SCRIB;LRRC1,0
GIT2,0
SCARF1,125818858
TTLL12,132152858
POLA2,0
DOCK1,124934658
TFDP1,0
WRN,0
DPYSL3,0
BTG3,0
ZMYM3,246106016
DYNC1H1,315039016
TCEB3,0
MAP7,0
CTTN,669575574
TRIM25,261351616
PTK2B,123834758
FLNC,463593974
FKBP8,0
PDE3A,123619658
GALNT3,162316858
GRB7,0
BECN1,0
RBM39,340137716
SPARCL1,863359849
FAT1,123851058
HIC1,372421174
PRPSAP1,127694258
DHX8,0
HSP90AA2P,0
ITPR2,128300758
ITPR3,660133732
NBR1,123216858
ITPR1,211610858
RASA3,132055858
IRF3,0
KIAA0100,125333758
TRIP12,251131616
PUM1,123039558
MDC1,369895394
CLINT1,123639458
KANK1,131252858
SMC1A,0
RRP1B,243780386
NCOA6,0
GSE1,370370994
DIP2A;DIP2B,0
BMS1,124308958
LPIN1,0
USP10,122500558
RFTN1,717379991
PPP2R5D,0
LBR,157787858
PTPRCAP,169639858
MVP,306976716
LTBP1,400065274
LTBP2,0
GOLGB1,403309374
NAA30,0
FXYD3,250240816
MEF2D,123600258
CHD4,523223332
LASP1,141825858
ARID5B,244735376
NFATC4,0
NFIX,792524749
ZNF638,123950758
NOLC1,123420458
NUMA1,1115738837
CUL7,0
SHPRH,0
SLMAP,122490358
GAPVD1,244226966
UBXN2B,0
ATXN7L3,0
VEPH1,122458458
HERPUD1,122837658
FAM175B,0
SART3,0
SUZ12,121795318
EXOSC7,123492758
TNIP1,122166958
EFTUD2,122989658
R3HDM1,0
R3HDM1;R3HDM2,0
SNX17,0
JOSD1,123354258
RAB3GAP1,124020058
SETDB1,0
RRS1,0
ARHGEF6,274143716
POLD3,123027258
ACAP2,248054216
BRD3,129477858
WDR43,123255458
EEA1,121831348
PDIA6,132543858
AGER,130922258
PLCL1,0
PEA15,132730858
PGM5,400592858
PRKD1,502194132
PCM1,637690141
TCEAL1,0
PPP2R5A,0
PTGES3,0
PVRL1,125807358
NONO,0
PTPRK,122675458
PWP2,0
RABEP1,505928432
RNPS1,0
RBBP5,0
RCN1,0
RALBP1,0
ZMYND11,0
LLGL1,0
LRRC41,0
TTF1,0
PCBP1,145476858
PCBP2,127330058
TOMM20,125923658
ANGPT1,0
MTFR1,124819758
P2RY14,0
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,0
SAFB,257389116
RBMS2,0
PPP1R7,368734174
SF3A1,323727716
SHB,0
SKIV2L,323699416
SURF2,0
TAF11,0
TAF7,0
TERF2,123772558
MAPRE2,0
TEAD2,0
TGFBI,0
TGIF1,0
NCOA2,122895758
SLC9A3R2,123877558
TARBP2,0
SF1,261931316
TRIP10,133617858
TRIP11,125162658
MED1,123192458
ZNHIT3,0
HMGN3,121962078
HMGN3;HMGN2,0
JMJD1C,0
PTPN14,124213358
MAPRE1,0
ZRSR2,0
DLG2,0
ELAVL1,122169158
LTB4R,387231974
ELF2,0
NAB2,0
GPR68,0
TAB1,0
HERC1,374311774
SLC1A5,122068098
CD226,125843558
MLF2,123075158
ZKSCAN8,0
NCOA1,0
SMAD2,0
TBCC,0
STK11,121678718
VAMP3,125754858
SLC14A2,0
FAM189A2,124277458
VPS72,0
EZH2,0
ZFHX3,122005738
ZYX,721535231
SEPTIN7,0
ADRM1,0
CCDC6,784961959
E2F4,0
SLC15A2,129895958
LAMA4,0
PKN1,123231958
PKN2,124614658
TAF12,138502858
MAPK14,0
CDC37,0
DPYSL2,0
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,122051598
TAF9,124132058
CALCRL,373732274
CTF1,0
OCLN,1010104057
SRSF7,312970716
CPSF6,0
SMN1,122329158
DBN1,1010543507
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,0
MAPK6,0
IFI16,277930316
MAN2A1,0
RTN1,537858932
PPP1R3A,0
PCK2,135757858
PTPN21,123074358
PTPRO,124897658
UPP1,0
UGP2,121687458
PFKFB3,0
TPD52L1,0
IMMT,122743558
ARHGAP44,0
ZNF827,0
CPEB4,0
ECSCR,0
KNOP1,0
CSPP1,0
FAM110C,0
INF2,132780858
HLA-C,122514658
PDS5A,0
KIAA0753,122294658
RFX7,0
QSER1,0
CLEC16A,0
KIF26B,0
KIAA1109,876117607
ZNF423,0
ARHGAP31,627514991
FAM83E,262211316
AAK1,396442574
KIZ,0
KIAA1033,121824478
SPHKAP,0
SHROOM1,0
SLC5A9,0
ERCC6L,0
RALGAPA2,763608349
TYSND1,0
TMEM44,0
SMTNL2,122420258
ATG2A,0
ZNF800,0
CWF19L2,0
EIF2S3L;EIF2S3,0
UVSSA,0
LRRFIP1,493244682
EML3,124841058
TWISTNB,125584058
C1orf106,0
MAP7D1,1009925806
CHD9,0
LSM12,0
TBC1D25,122376858
RGL3,0
SP6,0
GON4L,0
GON4L;YY1AP1,0
CCDC88A,0
TMEM176B,374049174
TBRG1,0
RABL6,508851432
LGALSL,0
PLEKHN1,0
SLFNL1,0
GLYR1,137105858
CRY2,124021858
C2CD3,121673638
RIC1,127087058
VPS26B,245283606
LARP7,398958374
NADK2,0
TBC1D10B,124595258
TPRN,134114858
ANO6,258255216
PLCH1,123640258
FILIP1L,524674132
AASDH,0
ARID4B,0
GRIPAP1,0
TMEM119,247360576
AMOT,0
SYTL3,122244858
FNDC1,0
PAN2,0
EPC2,122927958
ARHGAP29,375164374
PDCD4,427480074
FNDC3B,0
CRTC2,122514358
AGPAT9,206383858
C17orf85,124502258
PHLDA2,0
PDLIM3,0
PLEKHO1,0
USP39,141379858
KLHL22,0
SETMAR,0
CCDC92,121836488
SOWAHC,0
LBH,124197758
ARHGAP15,0
KRTCAP3,123924858
COBLL1,614127291
HS1BP3,247901036
CYBRD1,652471232
INO80D,0
ZNF385B,0
EAPP,0
PAN3,0
SDK2,130111258
PLEKHG4,0
BRDT,0
HSP90AA5P,0
DCAF6,122853358
TMEM41B,125964558
ODF2,0
SLC45A4,0
ZNF326,0
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,126871158
KIAA2026,0
FAM76B,122944258
SH3D19,0
NHSL2,123933458
EMC4,247466416
METTL10,0
PPM1J,0
MIA3,129777558
WDR44,383687674
DOCK11,246766916
FGD3,126422458
PRRC2B,122709058
AMER1,0
TJAP1,129084758
RRP12,258147116
TOR1AIP1,786064891
IQSEC2,0
HABP4,124043258
MIIP,121925558
SPECC1,366300914
SAMD4B,122766258
BRMS1L,0
DNTTIP2,0
DCAF10,0
RABGAP1L,138598858
ERICH3,244347986
LRRK2,516169332
TMEM201,130504458
HIATL1,122838158
NUP188,275658216
HP1BP3,709160391
CEP170,244077476
CEP170;CEP170P1,0
PLEKHS1,0
SNAPC4,0
COL5A1-AS1,0
NOL9,0
NHSL1,0
SZT2,123460358
ZNF362,0
CC2D1B,0
FNBP1L,126184158
C6orf132,0
HIVEP3,0
MPP7,0
TMEM63B,638416432
LRIF1,0
RBM20,0
UBR4,430858974
STXBP5,249348516
KIAA1217,374856374
ARHGAP21,122867758
BEND3,123238258
CAMSAP1,0
KANK4,0
SYT6,0
ZNF618,0
ACBD5,250817516
RBM26,130179158
DCAF8,156613858
CEP162,130568158
FRY,488922572
ZBTB37,0
RC3H1,0
MAGI3,0
MLK4,0
SH3PXD2A,124284158
RSPH4A,123357258
DDI2,0
THEMIS2,0
SOGA3,0
IFFO2,0
AHDC1,124339358
ARFGEF3,0
VPS13D,751414849
LIN9,0
CROCC,638936611
TMEM164,127043358
MEX3C,0
RASIP1,368785154
PIK3R6,0
RIF1,123189858
STRIP1,297677716
OBSCN,123226058
CEP350,243804736
CDC42BPA,0
RPRD2,649254591
KLHDC7A,124362358
PRPF38B,418992474
TTC39B,0
RNF20,132297858
CACHD1,122041488
ZNF318,123564958
FAM171A1,246094516
OTUD1,0
ARHGEF16,0
ZNF691,0
MYSM1,121886288
TAF3,0
SNX30,124222058
FAM208B,495405632
DAB2IP,0
PEAR1,0
MEDAG,243609596
ZCCHC6,0
DENND4C,761245189
NAA35,0
LRRC16A,495006932
ZMYM4,122445058
ZDHHC20,372433074
TTC23,0
FAM219B,0
RNF123,0
FBXW9,122571458
ANO1,0
CD276,197237858
RNF213,130218958
AP1AR,0
KANK2,1206716007
FAM21A,371146174
FAM21A;FAM21C,623075271
FAM21A;FAM21C;FAM21D,0
STEAP3,268883716
FAM91A1,0
ICE2,0
LARP1B,0
CEP135,126003958
TBC1D9B,129332858
MAP1S,752735739
ARL6IP4,140617858
ATG16L1,0
RAP1GAP2,0
OLFML2A,0
HGSNAT,135719858
TNS3,798375749
ZFYVE26,144957858
MSL1,0
CRYBG3,375883974
INTS3,0
ARHGAP17,123429158
KIAA1429,393397374
SPECC1L,742884011
C1orf95,0
PDPK2P;PDPK1,150572858
GLTSCR1L,0
UHRF1BP1,0
ATL3,125117358
MCTP2,0
IQSEC1,370923974
RLTPR,122642558
CIAPIN1,0
OTUD7B,0
RALGAPA1,250032016
ABLIM2,377603564
SIGIRR,258336516
LAMTOR1,395582074
NCAPH2,0
GRAMD4,123072658
KIAA0930,121901158
SMEK1,121940998
CCSAP,0
RAB12,0
PLEKHA7,858085449
DENND5A,0
SDE2,126882658
SLC8B1,122593258
RCSD1,637328871
NIPBL,396589074
PRR5L,0
CAPN13,0
ZNF280D,0
MFSD5,0
SLC18B1,122911058
HMBOX1,122003318
RHBDD2,0
PWWP2B,0
REEP3,378010274
RETSAT,0
KIAA1211L,0
RWDD4,0
PRPF40B,279188716
ANKRD54,0
SLC30A6,0
TAPT1,0
KANK3,917601291
PPP1R18,139576858
ZCCHC8,123752658
MAST2,121919408
DHX57,122729358
LLGL2,0
CC2D1A,121456278
MSANTD2,0
EDC4,390075974
SCYL2,0
CASC4,376944394
CNNM4,0
NFRKB,122515058
KLC3,0
ALKBH5,0
PDXDC1,0
INTS5,0
TMEM154,0
VWA1,0
PGM2L1,125166158
FBXL19,0
CTR9,387018774
AAGAB,0
PPIP5K1,0
ULK3,0
TTC33,121984128
MYO7B,123208858
FBXO38,0
TRAT1,0
RHBDF2,679613891
ELMSAN1,123131758
BRAT1,0
WDR59,126916158
ZC3H14,409174994
CNST,0
LARP1,738324449
ATAD2,0
TMED8,0
BLOC1S3,0
ZBED9,0
RICTOR,248767546
WDR74,122306858
AGTRAP,0
SAMD1,122029238
SMARCD3,0
NHS,0
SLC4A10;SLC4A7,0
ANKRD12,0
AFTPH,0
FIP1L1,386292574
CRTC3,0
CYP20A1,0
C16orf54,0
FAM198B,0
PARM1,0
OLFML1,0
LAYN,0
PLXDC2,346212858
TMEM108,122220958
CD300LG,0
CRELD2,0
APOOL,122518358
BAIAP2L2,0
TMC5,121983458
FAT4,0
ATF7IP,402264554
RANBP10,123546258
PACS1,0
BCOR,0
RAB11FIP1,125204258
RAB11FIP1;RAB11FIP2,0
CHRDL2,0
NAPRT,0
GIGYF2,403732674
SLC36A4,0
SCARA5,0
AEBP2,0
DEF8,0
NFXL1,0
ZNF704,0
NBEAL2,246589616
FGD5,0
CCDC141,0
SLCO4C1,247320116
C15orf39,0
QSOX2,125742958
SRCAP,247021616
FAM83H,1533819688
FAM65A,124618758
NBEAL1,0
WDFY4,0
MFSD6,134975858
ARHGEF18,243907776
ANKRD13D,0
KIAA1211,0
BEND4,0
CEP128,251092716
PIK3AP1,0
ARHGAP27,247489816
C15orf52,122495858
DENND5B,0
PNPLA7,123066758
FGD6,0
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,122568058
KCTD8,123263158
PLEKHM3,0
STXBP4,0
C1orf186,0
MBOAT2,137883858
VPS13C,131701858
USP34,123463558
RAPH1,0
USP54,0
UNC13D,0
PREX2,0
CYS1,123159358
MED13L,122237358
LARP4,122814658
ZNF767P,0
CBLL1,0
MTSS1L,0
NOL8,510576332
SSH2,122259458
ASXL2,123478858
CCDC80,0
CEP68,248293416
HECW1,0
SUPT6H,509531732
SND1,125425358
MARK2,0
DDX46,130021258
MON1B,268056716
DHX30,0
EIF3M,0
MEPCE,494110722
ARMCX2,125099258
FAM73B,123312658
RSRC2,298178716
BEND5,0
CYFIP1,0
DOK3,138555858
LPCAT2,0
TAOK1,0
SH3BP5L,124586958
EEPD1,262061516
RASGRP2,0
STRADA,0
MICAL3,374275474
ERMP1,121473048
TRMT1L,0
ZC3HAV1,128838058
PID1,123633958
GVINP1,0
FAM122B,0
SETX,246278116
KANSL1,125288958
ATG9A,644390791
PRICKLE2,0
POGZ,265582816
ZFYVE16,126545258
MON2,0
UBE3B,0
DENND4A,123001858
TMC7,0
TMC4,0
MYH14,878126432
NUFIP2,128403858
SZRD1,0
MAVS,645083591
CLASP1,0
DHX29,0
HAUS6,246062916
LIMS2,0
KIF21A,0
HDGFRP2,693231891
BRAP,0
EMSY,0
AKNA,123736458
ARHGAP22,0
RAI1,121562188
WAPAL,246364716
IRF2BP2,369630674
IRF2BP2;IRF2BPL,0
SDK1,144242858
HSD17B13,0
APBB1IP,131569858
SPRED2,0
SPRED1,121861348
BTLA,0
SRGAP1,0
RBBP6,368347864
ARHGAP30,139123858
SH3RF1,0
GRASP,0
FGD2,0
RAB44,259118916
CNTRL,122889158
FILIP1,251852316
PIGW,125197358
ABI3BP,0
VPS13B,0
C11orf96,373739974
ZSCAN2,0
TMEM179B,0
GALNT7,0
PHLDB2,370019884
TMEM55B,126406558
DAAM2,142291858
KIAA1328,0
PATL1,0
TBC1D1,122561358
SYVN1,0
TRPT1,0
TTC7B,896297197
RBM23,122250358
PABPN1,123345458
METTL3,0
LDB1,0
PBRM1,261604016
YRDC,0
MTDH,842727074
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,128266658
KTN1,0
RIMS1,0
BCL9L,122295158
PHLDB1,371405374
N4BP2,0
CADPS2,123834758
FERMT3,0
FAM83A,0
ZBTB46,0
CASZ1,243916496
FAM124A,0
LUZP1,246645796
MYPOP,121924138
KIF27,0
LRRTM4,0
EXOC3L1,0
TAX1BP1,0
PACS2,0
LCA5,0
GLCCI1,0
FAM134C,1505423524
HOOK3,0
ARHGEF25,0
MON1A,0
PARG,0
PPFIBP1,504414282
SLC26A11,128727158
ZC3HC1,530368232
OSTM1,0
FCHSD1,0
GPBP1,0
PROSER2,0
CDR2L,0
RALGAPB,256674016
RALGPS2,0
LSR,881592917
ERICH1,122247358
CIR1,168090858
HEATR5A,0
ANKLE2,0
MEX3D,0
MEX3D;MEX3B,0
DDX42,0
TICAM2,121813158
NME9,0
XYLT1,0
STX12,239202858
PALB2,0
GATAD2A,540613932
GPSM1,0
C2CD5,655281641
RASAL3,123415658
SGK223,0
HIPK1;HIPK2,124355558
TMC8,139566858
IRF2BP1,123874958
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,0
RNF135,0
AEBP1,0
TMEM139,0
HID1,122241158
UNC5CL,0
LYSMD2,0
DENND1C,0
NUDCD3,0
PLEKHH2,0
AHNAK2,373239284
FOXP4,126236358
NOSTRIN,0
NAV2,0
LEPREL2,0
FUNDC1,138871858
MISP,1074194696
KSR1,244943236
SPNS2,0
CEP97,0
CARKD,0
FAM219A,0
ARHGEF19,0
WDR75,0
SLC44A2,0
TEX2,498031232
FAM114A1,0
PLEKHM2,0
DENND6A,0
MGA,0
GCC2,0
SFTPA1;SFTPA2,130003958
PHF6,124292258
CUL9,121725878
LRRC8A,124152058
LMTK2,124280558
LAX1,0
UBR1,124314958
ARHGAP12,0
CHERP,122103308
ZSCAN29,0
CDAN1,0
ANKHD1,0
SUGP1,249745676
SUGP2,248512016
WWC1,0
ZFPM1,0
CCAR1,0
HOMEZ,0
FAM178A,247914516
SKA3,0
SIRT2,0
PHC2,0
GALNT12,130263758
BAP18,125144358
NRM,0
C9orf40,0
GPALPP1,124517758
PALM2,243788516
FAM126B,0
RBM12B,936619307
SLC35F2,0
RPAP2,0
ZC3H3,0
PNPLA6,503760632
SMC5,125620858
CMIP,0
PPAPDC2,0
MICALL2,368588274
AMOTL1,0
RAVER1,122778658
FTSJ3,245763016
SLX4,0
TMEM192,125931058
DIS3L2,126754658
LAS2,0
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,122877758
SYTL1,122639658
REM2,0
TRIM22,122295358
ZDHHC23,124934658
GRAMD1C,127259158
HACE1,125049458
PHACTR4,0
RCOR2,124280658
RASEF,0
KIAA0319L,0
RTKN2,0
KMT2E,0
DCP1B,372385134
SCYL3,0
GPR116,252617116
UNC5B,0
PELP1,423853364
ABI1,261155616
WDFY3,0
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,0
RPTOR,402069194
FAM177A1,261888816
AHI1,0
CCAR2,646359091
NUP93,0
STK11IP,283253716
ZNF687,249517416
REXO1,0
CMTR1,124384758
LRRC47,154274858
DOCK4,123995458
SLC39A11,134872858
ARHGEF28,0
INTS1,259521916
PROM2,121832508
ANKRD35,0
ARMC10,146008858
ZCCHC24,0
GHDC,0
CLASRP,251950916
PQLC1,322953016
AGGF1,0
SLC43A2,259737416
ASCC3,0
CLIP4,0
EHBP1L1,519496932
PLCD3,130886958
MICALL1,0
TXLNB,122779258
MPP5,0
STAG2,245072266
SYNPO,705833691
FNBP4,254847116
MFSD4,0
RYBP,0
NIN,126272258
MINK1,249290616
SPATA6L,0
TMEM55A,132545858
CCDC82,0
MARVELD2,502080732
AFAP1L2,248068816
ZNF276,0
AFAP1,0
MREG,123294458
OXR1,0
MPND,0
ZGPAT,0
TAB3,0
WDTC1,0
NKAP,143890858
TMEM57,122536258
SH2D3C,245180686
ARRDC1,0
C12orf45,0
FAM63A,125772858
CAMKK1,0
RNF10,0
FAM101B,0
MSL3,125407158
FAM160A2,0
CPSF7,0
SLC15A4,122728058
MYCT1,631151091
ADAMTSL1,0
ARFGAP2,123886058
C1orf52,0
METTL13,0
ARL6IP6,121788618
ARFGAP1,0
USHBP1,122790758
ZNF655,0
PAF1,0
CCNYL1,279766216
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,145184858
ZNF513,122021978
CEP112,0
CEP120,245067636
ABTB2,0
JMY,121817538
C19orf47,0
TMEM102,0
KRI1,633269861
TC2N,243637016
POC5,122618358
ATG16L2,0
ZNF579,122624358
ZBTB38,133562858
PRPF38A,559315716
KDF1,0
ZNF511,0
ATP11C,288627016
ZFP62,0
KDM1B,0
AVL9,0
SLC43A3,0
GOLM1,0
COLGALT1,0
SIDT2,122410358
TMEM87A,125991358
PCSK9,122879358
HSD17B11,0
FAM63B,0
ATAD1,140563858
PPAPDC3,0
SCCPDH,0
FAM134A,414222274
SERBP1,266264616
KCT2,0
LEMD2,596544852
RBBP8NL,0
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,121921528
RNF169,0
ZBTB44,122847658
KIAA1407,0
GALNT11,124289458
SMG8,0
RNF214,0
PPFIBP2,370171074
LSM14A,416561574
CCNY,672562091
ZNF280C,0
MAPK1IP1L,0
PAPD5,0
EHBP1,0
RBM15B,497700842
TNRC6A,0
PSD4,123467358
PHC3,373265974
TMEM104,0
CNNM3,128757858
RGS22,0
ABCF1,271366716
GLIS3,0
PIK3C3,0
CATSPER1,128444558
SRFBP1,245801116
FAM83F,0
NGDN,251571516
SUPT20H,0
PDZD8,126156458
C1orf162,123220358
EXPH5,122763358
NAV1,0
PPHLN1,279213716
KMT2C,247121116
DOCK8,124294358
SYNE1,539193632
ZNF397,0
USP32,0
BOD1L1,370759174
ARID1B,0
FLCN,126205758
NUP35,0
REPS2,0
ENGASE,0
GPRC5A,155652858
ADCY4,122447458
TOR1AIP2,121663668
TSTD1,0
MYRIP,0
CADM4,0
PJA1,0
OR4D6,0
ZNRF2,0
ATL2,122741958
LILRB4,300938716
LILRB4;LILRB1,126240558
KDM2B,123372858
MOSPD2,0
DDX55,0
NEDD1,0
NCOA7,123277958
THOC2,123258858
INADL,507052732
VANGL1,122274258
OCC1,0
SNIP1,124339358
PPP1R14C,0
WDR48,0
PPP1R35,0
MPLKIP,0
SMARCC2,907759049
GDAP1,0
DEPTOR,0
SLC35B2,126914558
PUM2,128496158
GOLGA5,199035858
KLHDC4,0
SHKBP1,0
ZSCAN18,0
BAHD1,0
SLC35G2,122283258
FAM213B,0
ZCRB1,0
RAB3IL1,122678958
TBC1D16,0
WDR20,248033116
TRMT10A,0
MDM1,0
TBC1D15,123907658
TMEM163,652248691
POC1B,122064218
SPATA18,371155574
FAM110B,0
IFI44,0
PI4K2B,124318958
STT3B,269856716
ZNF507,0
SPPL2B,0
PREX1,1204685716
URGCP,0
NEK9,506791552
SLC2A12,0
CHD6,0
TRPM4,0
PLEKHO2,384979174
DTX3L,258391416
DDX54,261123776
DMXL2,502219032
DLG5,0
CABLES1,0
TRAF3IP1,0
HCAR2;HCAR3,0
SYTL5,0
NEK7,0
RB1CC1,375303564
ASAP3,0
MICAL1,271024716
EPS8L1,0
SSH3,127063858
TBCK,0
DTD1,0
RHBDD1,121932578
AFAP1L1,0
DENND1A,246793516
SH3RF3,0
DOT1L,122255158
CEP192,0
SNX29,124541958
SNX29;SNX29P2,0
