GeneID,Intensity.LUAD_phos_03T
VAMP2;VAMP1;VAMP3,181000926
VAMP2;VAMP3,260749852
GNAS,0
YWHAZ,126120426
SUMO1,154718926
SKP1,0
GNG5,120554726
TMSB10,117276826
YBX1,388976778
CSNK2B,0
TPM4,0
TUBA1B;TUBA4A,116927156
TUBA1B;TUBA1A;TUBA3E;TUBA1C,118139026
PAFAH1B2,0
HIST1H3A;H3F3A;HIST3H3;HIST2H3A,0
HIST1H3A;H3F3C;H3F3A;HIST3H3;HIST2H3A,117446226
HBB,241384252
NOMO3;NOMO2,0
HBG1,0
HBG1;HBG2,0
HBA1,126347926
CXADR,0
FAM193A,0
SH3BP2,0
NOP14,0
RBM6,380430178
EIF4G2,0
RPP30,0
GTF2I,117012306
SRPK2,369905778
PHC1,0
CCT2,0
BTN3A2,0
IRX5,0
IRX1,0
IRX3,0
ST5,0
PRKDC,118772526
ADAM17,148926926
ELF3,120384726
MAP1A,1933359719
PHEX,0
NUCB2,0
BASP1,492798804
GPSM2,0
SSBP2,0
TMF1,137898926
MRPS36,0
ADAMTSL3,122419426
RPL24,0
CBX1,117510926
RPL19,0
SRSF3,425533778
MXRA7,0
H3F3A,0
FOXK1,754841457
PRR5,123971026
ZBED6,118607026
CCZ1;CCZ1B,143051926
DAB2,246818652
FBLN2,0
DGCR2,120462826
HSPG2,0
LRP2,120234426
ARHGAP4,0
EFNB1,0
FGD1,117283426
RBM10,642365831
ATP2C1,118925926
ATP8B2,0
TFAM,0
HDLBP,129549926
CDK16,0
CDK16;CDK17,0
CDK17,0
CDC42EP1,600084441
CLTC,0
HSF1,369060178
FKBP3,0
PLCB2,0
REEP5,117541326
HNRNPU,281225652
PLIN5,119165326
SET,242156352
SCN7A,681060361
FOXK2,127928926
RUNX1,125295926
RELB,0
AMPD2,127483926
ANK2,645200131
CAP1,0
FLI1,118159926
IFITM2,0
TFAP4,133432926
OTUD4,357512378
PFKP,120822526
XPC,471942778
CDR2,0
PLCB3,133580926
TAGLN,0
AKAP17A,129132926
MEF2A,0
GUCY1A3,131372926
PRKCE,0
KIF23,0
APBA1,353854618
SP4,0
SP3,129449926
DSC2,0
RPL18A,0
MAP2K1,0
FKBP4,0
NUCB1,363674452
SLC25A11,131213926
DST,238849952
CREM,0
MLLT1,0
MECOM,236756652
KMT2A,600490831
CENPC,0
LMNB2,819908157
PTS,117444026
ERCC6,0
CEBPZ,146801926
EIF4G1,560804704
ATP7A,0
NOTCH2,118806326
TLE1,0
TLE3,505325204
TLE4,238648352
PRKCQ,237176552
DNM1,125118626
PTPN12,368920778
PTK2,0
PTK2;PTK2B,117375226
LIPE,0
SRSF11,354286852
PRKCD,433586778
CALD1,646797911
CTDSPL2,121520226
PTPN11,0
PPP2R3A,0
GFPT1,364417926
EXOSC9,120112726
MEF2C,117319326
TYRO3,0
RUNX1T1,118045426
RING1,117408026
PRDX1,0
CDK18,117416126
C1QBP,0
CKAP4,125003926
PDE4B;PDE4D,117657826
ZFP36L1,122274926
SPAG1,0
KHDRBS1,270099352
MCL1,0
KLC1,119362226
SOS1,0
LRP1,254231852
ARHGAP1,326080652
SRSF4,547784104
SRSF4;SRSF5;SRSF6,239768852
PCDH1,353898278
DHX9,0
SLC20A2,118915026
GOLGA3,241780252
GOLGA2,0
DMTN,244714452
PDE4D,121515026
CD47,183947926
PPID,0
SSRP1,445565178
RBL2,247523352
CAMSAP2,117952826
SPIRE1,0
NSUN2,251454252
DMWD,0
RBBP4;RBBP7,0
NCBP1,517933152
EP300,140995926
FCHO2,526030904
SMAGP,0
APOBR,122244626
CGNL1,127837926
NEXN,618551278
CPSF1,121160626
DBP,120845026
KIAA0195,290040852
NUP160,0
SCAP,121170626
ARHGEF5,0
FOXO1,118683426
GTF3C1,492836004
KCNMA1,0
TWF1,122450226
SMARCB1,0
BPTF,356229078
STX4,131050926
MAP4K2,0
NFIA,432697778
MERTK,0
SFSWAP,263082852
CHD3,503609704
SF3A3,0
DPYD,0
TMEM115,126330926
ILF3,722390357
LRMP,238741452
PTPRJ,117195466
PTPN13,0
EPS8,235888162
TRAF2,243777152
FOXF1,117616126
FOXC1,0
ANK3,238434252
DLG1,0
TAF10,0
NFATC3,118633126
ABR,0
BNIP2,162116926
BNIP3,240026172
NFX1,0
CSTF3,123838126
TIAM1,0
ARHGAP5,235942752
PRDM2,120357626
STRN3,0
CDC16,0
STK4,121075726
FLII,0
COASY,132464926
ACACA,235131902
GPS1,119375926
SPP2,0
ZBTB17,0
USP4,0
CHAF1A,0
CHAF1B,0
REST,0
RLF,0
PRKAA1,118570926
PPFIA1,249770852
EIF2B5,176051926
TARDBP,0
PAK1,493192704
FADD,0
PAK2,168023926
CBX3,442176778
STK3,119259526
CBLB,0
PSMD2,292222722
MMRN1,0
DDX10,117195306
TBX2,477825704
DNAJC3,0
SELENBP1,0
MAP3K1,0
PRKG2,0
SLA,117866226
SRSF9,525056604
SRSF5,521351604
SRSF6,774865831
TRIM28,1454757031
G3BP1,463027926
CLN3,361628852
NMI,117892126
SLAMF1,118732426
KCNAB2,0
KCNAB2;KCNAB1,118914326
SKP2,0
ATM,126798926
GRB10,0
IFIT5,0
MTA1,119664226
SLC14A1,122730926
SP140,0
PDE3B,118258626
PDCL,0
PLD1,239175852
DYNC1I2,235354152
MSLN,116627236
IKZF1,123551226
SNTA1,118219226
SNTB2,997815687
XRCC4,237918052
PPIG,609228931
TCOF1,822177497
SLC39A6,122661826
SF3B2,662567004
GOLGA4,129121926
PDAP1,537906878
ADAM9,124728126
FKBP5,118118826
MYO9B,900842983
ROCK1,0
NFATC2,117930826
TNK1,118139626
GAB1,0
BIRC2,0
PICALM,0
MTM1,0
SQSTM1,395358778
NAB1,0
ATR,0
EIF4EBP1,0
EIF4EBP2,0
RIPK1,0
HDAC1,556268604
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,0
CAMK2G,119987026
CAMK2D,266210352
CAMK2D;CAMK2A,0
DCTN2,118952526
PKD2,382234828
SNW1,247215452
IQGAP2,118245526
STIM1,1158649783
SNX1,119155026
KRR1,124107226
PWP1,131829926
MTMR1,0
MTMR3,377811478
CUL4A,0
CUL4B,0
TP53BP2,0
DYRK1A,0
DYRK1A;DYRK1B,210843926
RAB31,118626026
RIN1,116841466
LAMB3,0
THOC5,630501404
SHROOM2,0
ITGA9,0
GNL2,0
EXOSC2,0
BMPR2,118636026
SNTB1,818004631
BYSL,118169926
RAPGEF1,354096538
PDE7A,0
CUX1,250245752
RUNX2,0
PRKG1,118744326
CDK13,370761078
IL16,117447926
CKAP5,117180196
CAMK1,0
HNRNPD,201648926
DAG1,122833526
PDE1C,0
DSG2,411950778
VGLL4,0
BOP1,160266926
SEPTIN6,0
MORC3,0
SAFB2,241906252
SAFB2;SAFB,496076688
EIF3A,118073226
FAM53B,0
ARHGEF7,259074552
ARHGEF7;ARHGEF6,0
EFR3A,159738926
UBAP2L,120422126
SPIDR,0
SCRIB;LRRC1,116811646
GIT2,0
SCARF1,118451426
TTLL12,0
POLA2,0
DOCK1,124438826
TFDP1,0
WRN,117150556
DPYSL3,117606426
BTG3,0
ZMYM3,0
DYNC1H1,363537252
TCEB3,0
MAP7,0
CTTN,1151385305
TRIM25,240326452
PTK2B,124866726
FLNC,192400926
FKBP8,0
PDE3A,124223026
GALNT3,137740926
GRB7,0
BECN1,0
RBM39,308202752
SPARCL1,518071804
FAT1,0
HIC1,638470731
PRPSAP1,122980026
DHX8,0
HSP90AA2P,0
ITPR2,117520926
ITPR3,601729704
NBR1,0
ITPR1,182656926
RASA3,0
IRF3,118593526
KIAA0100,117262326
TRIP12,0
PUM1,0
MDC1,610802931
CLINT1,255057452
KANK1,129303926
SMC1A,0
RRP1B,0
NCOA6,0
GSE1,236934132
DIP2A;DIP2B,0
BMS1,0
LPIN1,0
USP10,242234252
RFTN1,603277004
PPP2R5D,117959226
LBR,119954326
PTPRCAP,256397926
MVP,466469778
LTBP1,337606852
LTBP2,241071952
GOLGB1,518872644
NAA30,119177326
FXYD3,450115778
MEF2D,241240552
CHD4,770903657
LASP1,166015926
ARID5B,0
NFATC4,118269326
NFIX,410376778
ZNF638,352717778
NOLC1,119810126
NUMA1,833503631
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,0
UBXN2B,0
ATXN7L3,0
VEPH1,237375662
HERPUD1,0
FAM175B,0
SART3,0
SUZ12,118192526
EXOSC7,120212326
TNIP1,117431126
EFTUD2,119534626
R3HDM1,117139806
R3HDM1;R3HDM2,0
SNX17,0
JOSD1,0
RAB3GAP1,265080552
SETDB1,0
RRS1,0
ARHGEF6,275383852
POLD3,120893826
ACAP2,477823504
BRD3,125181626
WDR43,0
EEA1,0
PDIA6,197936926
AGER,0
PLCL1,0
PEA15,134181926
PGM5,365067926
PRKD1,235298152
PCM1,359224478
TCEAL1,0
PPP2R5A,0
PTGES3,288209852
PVRL1,121159726
NONO,0
PTPRK,0
PWP2,0
RABEP1,486297204
RNPS1,0
RBBP5,0
RCN1,0
RALBP1,238532652
ZMYND11,0
LLGL1,0
LRRC41,117174176
TTF1,0
PCBP1,127701926
PCBP2,243979952
TOMM20,0
ANGPT1,0
MTFR1,126502926
P2RY14,0
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,0
SAFB,372624978
RBMS2,0
PPP1R7,601985031
SF3A1,384773852
SHB,0
SKIV2L,244737926
SURF2,0
TAF11,121810626
TAF7,0
TERF2,0
MAPRE2,0
TEAD2,0
TGFBI,0
TGIF1,0
NCOA2,0
SLC9A3R2,0
TARBP2,0
SF1,288247852
TRIP10,149385926
TRIP11,124398926
MED1,117892126
ZNHIT3,0
HMGN3,118682326
HMGN3;HMGN2,0
JMJD1C,0
PTPN14,117664726
MAPRE1,0
ZRSR2,0
DLG2,0
ELAVL1,117012866
LTB4R,246591752
ELF2,117943826
NAB2,0
GPR68,0
TAB1,0
HERC1,117824526
SLC1A5,119839826
CD226,120959926
MLF2,118038126
ZKSCAN8,120418026
NCOA1,0
SMAD2,0
TBCC,0
STK11,0
VAMP3,0
SLC14A2,326875852
FAM189A2,0
VPS72,0
EZH2,118312326
ZFHX3,0
ZYX,1049003353
SEPTIN7,0
ADRM1,0
CCDC6,954174983
E2F4,0
SLC15A2,121512026
LAMA4,0
PKN1,123703526
PKN2,284543052
TAF12,142539926
MAPK14,0
CDC37,0
DPYSL2,123115826
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,0
TAF9,122143426
CALCRL,118660626
CTF1,0
OCLN,763104031
SRSF7,323909852
CPSF6,118922026
SMN1,235751672
DBN1,772098778
PTGIS,116956486
NFIL3,0
NRF1,0
FSCN1,0
MAPK6,0
IFI16,444110852
MAN2A1,0
RTN1,524561204
PPP1R3A,0
PCK2,127575926
PTPN21,117881726
PTPRO,0
UPP1,0
UGP2,0
PFKFB3,0
TPD52L1,0
IMMT,241727952
ARHGAP44,0
ZNF827,0
CPEB4,0
ECSCR,0
KNOP1,0
CSPP1,0
FAM110C,117152726
INF2,260057852
HLA-C,0
PDS5A,0
KIAA0753,0
RFX7,0
QSER1,120921626
CLEC16A,0
KIF26B,254498052
KIAA1109,482011904
ZNF423,0
ARHGAP31,360350078
FAM83E,371573378
AAK1,508188304
KIZ,0
KIAA1033,0
SPHKAP,0
SHROOM1,0
SLC5A9,0
ERCC6L,0
RALGAPA2,645606631
TYSND1,0
TMEM44,119938026
SMTNL2,120530726
ATG2A,0
ZNF800,0
CWF19L2,0
EIF2S3L;EIF2S3,0
UVSSA,0
LRRFIP1,713496877
EML3,245549752
TWISTNB,122226426
C1orf106,0
MAP7D1,1273085062
CHD9,0
LSM12,0
TBC1D25,119938726
RGL3,0
SP6,0
GON4L,0
GON4L;YY1AP1,0
CCDC88A,0
TMEM176B,377557478
TBRG1,117503826
RABL6,1101142136
LGALSL,0
PLEKHN1,0
SLFNL1,0
GLYR1,122568226
CRY2,122974526
C2CD3,0
RIC1,252736252
VPS26B,123543126
LARP7,504587504
NADK2,118794726
TBC1D10B,244754352
TPRN,236128252
ANO6,242884852
PLCH1,118334426
FILIP1L,177259926
AASDH,0
ARID4B,0
GRIPAP1,0
TMEM119,358278408
AMOT,120849126
SYTL3,118375626
FNDC1,0
PAN2,0
EPC2,118225526
ARHGAP29,242354752
PDCD4,673416304
FNDC3B,0
CRTC2,121398626
AGPAT9,159137926
C17orf85,122336026
PHLDA2,0
PDLIM3,0
PLEKHO1,0
USP39,122767026
KLHL22,118325626
SETMAR,0
CCDC92,117358926
SOWAHC,0
LBH,124443326
ARHGAP15,0
KRTCAP3,130641926
COBLL1,476087204
HS1BP3,250653552
CYBRD1,960023631
INO80D,0
ZNF385B,0
EAPP,0
PAN3,0
SDK2,125994426
PLEKHG4,0
BRDT,0
HSP90AA5P,0
DCAF6,243281252
TMEM41B,121509426
ODF2,0
SLC45A4,117096066
ZNF326,0
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,119980726
KIAA2026,0
FAM76B,117900526
SH3D19,119116426
NHSL2,237726052
EMC4,117880826
METTL10,0
PPM1J,0
MIA3,237535952
WDR44,743922657
DOCK11,0
FGD3,138754926
PRRC2B,402802228
AMER1,0
TJAP1,373640278
RRP12,130077926
TOR1AIP1,603317004
IQSEC2,0
HABP4,120770026
MIIP,0
SPECC1,234308842
SAMD4B,118639326
BRMS1L,0
DNTTIP2,0
DCAF10,0
RABGAP1L,154927926
ERICH3,0
LRRK2,729570087
TMEM201,116937066
HIATL1,0
NUP188,515192704
HP1BP3,716057531
CEP170,117344026
CEP170;CEP170P1,118174026
PLEKHS1,0
SNAPC4,0
COL5A1-AS1,0
NOL9,117177936
NHSL1,0
SZT2,0
ZNF362,0
CC2D1B,0
FNBP1L,256560952
C6orf132,0
HIVEP3,0
MPP7,0
TMEM63B,476698778
LRIF1,0
RBM20,118426426
UBR4,811864657
STXBP5,243163752
KIAA1217,373766978
ARHGAP21,0
BEND3,119433826
CAMSAP1,0
KANK4,0
SYT6,0
ZNF618,0
ACBD5,248704952
RBM26,126724926
DCAF8,212436926
CEP162,0
FRY,356247578
ZBTB37,0
RC3H1,0
MAGI3,0
MLK4,0
SH3PXD2A,847561623
RSPH4A,120986226
DDI2,116603326
THEMIS2,0
SOGA3,0
IFFO2,0
AHDC1,122231226
ARFGEF3,0
VPS13D,724254757
LIN9,0
CROCC,610471531
TMEM164,120710826
MEX3C,116962736
RASIP1,356168178
PIK3R6,0
RIF1,0
STRIP1,403184852
OBSCN,0
CEP350,117353626
CDC42BPA,117503826
RPRD2,869701483
KLHDC7A,0
PRPF38B,267913852
TTC39B,0
RNF20,149249926
CACHD1,0
ZNF318,354621678
FAM171A1,238962752
OTUD1,0
ARHGEF16,0
ZNF691,0
MYSM1,117469626
TAF3,118474026
SNX30,120815726
FAM208B,355070478
DAB2IP,354346298
PEAR1,0
MEDAG,117810726
ZCCHC6,0
DENND4C,1229008122
NAA35,0
LRRC16A,723048757
ZMYM4,121253626
ZDHHC20,121403726
TTC23,0
FAM219B,0
RNF123,0
FBXW9,118289226
ANO1,0
CD276,214694926
RNF213,136401926
AP1AR,0
KANK2,969927631
FAM21A,484038504
FAM21A;FAM21C,636447431
FAM21A;FAM21C;FAM21D,0
STEAP3,250062652
FAM91A1,147022926
ICE2,0
LARP1B,0
CEP135,134877926
TBC1D9B,143032926
MAP1S,808020157
ARL6IP4,139952926
ATG16L1,0
RAP1GAP2,0
OLFML2A,0
HGSNAT,0
TNS3,820491957
ZFYVE26,251544852
MSL1,0
CRYBG3,237575352
INTS3,124234026
ARHGAP17,122508226
KIAA1429,492761104
SPECC1L,643573561
C1orf95,0
PDPK2P;PDPK1,140775926
GLTSCR1L,126894926
UHRF1BP1,0
ATL3,124705426
MCTP2,243028152
IQSEC1,357782378
RLTPR,0
CIAPIN1,118635826
OTUD7B,0
RALGAPA1,879110353
ABLIM2,236151882
SIGIRR,132379926
LAMTOR1,256822752
NCAPH2,0
GRAMD4,0
KIAA0930,123754826
SMEK1,238567752
CCSAP,119463526
RAB12,239988652
PLEKHA7,791723657
DENND5A,0
SDE2,124796026
SLC8B1,117998326
RCSD1,1010398183
NIPBL,0
PRR5L,0
CAPN13,0
ZNF280D,0
MFSD5,236898952
SLC18B1,0
HMBOX1,118030126
RHBDD2,0
PWWP2B,0
REEP3,127865926
RETSAT,0
KIAA1211L,118385326
RWDD4,0
PRPF40B,174484926
ANKRD54,0
SLC30A6,131810926
TAPT1,0
KANK3,591030304
PPP1R18,148171926
ZCCHC8,0
MAST2,118998926
DHX57,122503726
LLGL2,0
CC2D1A,240400982
MSANTD2,0
EDC4,488310504
SCYL2,0
CASC4,364958778
CNNM4,0
NFRKB,119304926
KLC3,0
ALKBH5,0
PDXDC1,0
INTS5,0
TMEM154,0
VWA1,124475026
PGM2L1,118139726
FBXL19,0
CTR9,258672012
AAGAB,0
PPIP5K1,117227376
ULK3,0
TTC33,0
MYO7B,0
FBXO38,0
TRAT1,117356926
RHBDF2,531000604
ELMSAN1,120714626
BRAT1,0
WDR59,0
ZC3H14,258753852
CNST,0
LARP1,957008529
ATAD2,0
TMED8,0
BLOC1S3,357659978
ZBED9,0
RICTOR,361281318
WDR74,0
AGTRAP,117344426
SAMD1,117701226
SMARCD3,0
NHS,117414126
SLC4A10;SLC4A7,118497326
ANKRD12,0
AFTPH,116743296
FIP1L1,744544657
CRTC3,117707126
CYP20A1,358781778
C16orf54,0
FAM198B,122059526
PARM1,119678726
OLFML1,0
LAYN,0
PLXDC2,322337926
TMEM108,0
CD300LG,0
CRELD2,120677126
APOOL,241079552
BAIAP2L2,117131606
TMC5,119942326
FAT4,0
ATF7IP,523567604
RANBP10,0
PACS1,0
BCOR,118629826
RAB11FIP1,236374652
RAB11FIP1;RAB11FIP2,0
CHRDL2,117950326
NAPRT,0
GIGYF2,499082778
SLC36A4,118288626
SCARA5,0
AEBP2,119099726
DEF8,0
NFXL1,0
ZNF704,0
NBEAL2,240903052
FGD5,0
CCDC141,0
SLCO4C1,235607982
C15orf39,0
QSOX2,118349626
SRCAP,236648152
FAM83H,487586204
FAM65A,122894826
NBEAL1,0
WDFY4,0
MFSD6,130019926
ARHGEF18,356844778
ANKRD13D,241391052
KIAA1211,120373326
BEND4,0
CEP128,127282926
PIK3AP1,0
ARHGAP27,488012604
C15orf52,0
DENND5B,0
PNPLA7,0
FGD6,117045216
GPRIN3,116661986
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,0
PLEKHM3,118044426
STXBP4,0
C1orf186,235544032
MBOAT2,123011626
VPS13C,139878926
USP34,243263452
RAPH1,0
USP54,0
UNC13D,0
PREX2,0
CYS1,119175126
MED13L,118924126
LARP4,0
ZNF767P,170522926
CBLL1,0
MTSS1L,118773226
NOL8,488336304
SSH2,0
ASXL2,118903026
CCDC80,119093926
CEP68,118187326
HECW1,0
SUPT6H,367536878
SND1,0
MARK2,0
DDX46,131704926
MON1B,265231852
DHX30,0
EIF3M,0
MEPCE,361509178
ARMCX2,119795926
FAM73B,240090652
RSRC2,293345852
BEND5,0
CYFIP1,119395526
DOK3,145611926
LPCAT2,0
TAOK1,0
SH3BP5L,120974026
EEPD1,239592552
RASGRP2,0
STRADA,0
MICAL3,474416904
ERMP1,0
TRMT1L,0
ZC3HAV1,146915926
PID1,0
GVINP1,0
FAM122B,0
SETX,0
KANSL1,118757426
ATG9A,238820552
PRICKLE2,0
POGZ,135616926
ZFYVE16,238639952
MON2,0
UBE3B,0
DENND4A,120386126
TMC7,0
TMC4,0
MYH14,284136552
NUFIP2,248040252
SZRD1,118451526
MAVS,638936631
CLASP1,118433526
DHX29,118120526
HAUS6,117352226
LIMS2,0
KIF21A,0
HDGFRP2,1449434162
BRAP,0
EMSY,117570326
AKNA,236341152
ARHGAP22,0
RAI1,0
WAPAL,252189352
IRF2BP2,235810452
IRF2BP2;IRF2BPL,0
SDK1,296792852
HSD17B13,0
APBB1IP,135000926
SPRED2,0
SPRED1,0
BTLA,0
SRGAP1,0
RBBP6,119964326
ARHGAP30,279381852
SH3RF1,0
GRASP,0
FGD2,119751426
RAB44,119304926
CNTRL,0
FILIP1,120576126
PIGW,123950126
ABI3BP,0
VPS13B,0
C11orf96,247927352
ZSCAN2,0
TMEM179B,235386852
GALNT7,0
PHLDB2,355907948
TMEM55B,121010026
DAAM2,143374926
KIAA1328,0
PATL1,136339926
TBC1D1,119361426
SYVN1,120155026
TRPT1,0
TTC7B,550834704
RBM23,121252626
PABPN1,119664626
METTL3,0
LDB1,0
PBRM1,269479852
YRDC,0
MTDH,1210662879
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,129884926
KTN1,119280726
RIMS1,354386778
BCL9L,117937926
PHLDB1,488653404
N4BP2,0
CADPS2,130391926
FERMT3,117066146
FAM83A,0
ZBTB46,0
CASZ1,0
FAM124A,0
LUZP1,234745592
MYPOP,0
KIF27,0
LRRTM4,0
EXOC3L1,0
TAX1BP1,0
PACS2,117408926
LCA5,0
GLCCI1,117191546
FAM134C,1539931810
HOOK3,117054896
ARHGEF25,0
MON1A,117968326
PARG,0
PPFIBP1,610663981
SLC26A11,0
ZC3HC1,985546083
OSTM1,0
FCHSD1,0
GPBP1,0
PROSER2,117234716
CDR2L,117638826
RALGAPB,131467926
RALGPS2,246050552
LSR,618473931
ERICH1,118116826
CIR1,127827926
HEATR5A,118165026
ANKLE2,0
MEX3D,0
MEX3D;MEX3B,0
DDX42,130866926
TICAM2,116947046
NME9,0
XYLT1,0
STX12,0
PALB2,0
GATAD2A,455900778
GPSM1,0
C2CD5,871038183
RASAL3,356355118
SGK223,474886104
HIPK1;HIPK2,0
TMC8,141795926
IRF2BP1,240706252
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,0
RNF135,0
AEBP1,0
TMEM139,0
HID1,379997578
UNC5CL,0
LYSMD2,0
DENND1C,0
NUDCD3,0
PLEKHH2,0
AHNAK2,119899026
FOXP4,0
NOSTRIN,0
NAV2,0
LEPREL2,0
FUNDC1,152687926
MISP,587133704
KSR1,242179652
SPNS2,0
CEP97,0
CARKD,0
FAM219A,142331926
ARHGEF19,0
WDR75,0
SLC44A2,0
TEX2,353844178
FAM114A1,0
PLEKHM2,239290352
DENND6A,117943226
MGA,0
GCC2,0
SFTPA1;SFTPA2,123686426
PHF6,0
CUL9,235577652
LRRC8A,118705026
LMTK2,0
LAX1,0
UBR1,122077726
ARHGAP12,440536378
CHERP,588211704
ZSCAN29,0
CDAN1,0
ANKHD1,0
SUGP1,253175532
SUGP2,122319826
WWC1,116759686
ZFPM1,0
CCAR1,0
HOMEZ,0
FAM178A,235755852
SKA3,0
SIRT2,0
PHC2,0
GALNT12,0
BAP18,118165026
NRM,0
C9orf40,0
GPALPP1,119528226
PALM2,0
FAM126B,0
RBM12B,1008209280
SLC35F2,0
RPAP2,117639226
ZC3H3,0
PNPLA6,362915178
SMC5,0
CMIP,0
PPAPDC2,242089952
MICALL2,358361478
AMOTL1,0
RAVER1,269419252
FTSJ3,492154004
SLX4,0
TMEM192,0
DIS3L2,125748926
LAS2,0
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,0
SYTL1,118745626
REM2,0
TRIM22,0
ZDHHC23,125039826
GRAMD1C,238451952
HACE1,117311426
PHACTR4,118248226
RCOR2,0
RASEF,0
KIAA0319L,0
RTKN2,0
KMT2E,0
DCP1B,236794852
SCYL3,0
GPR116,0
UNC5B,0
PELP1,707782431
ABI1,265129852
WDFY3,121212726
C1orf87,0
ZNF444,122854726
SPICE1,0
TAGAP,0
MIER1,0
RPTOR,487522194
FAM177A1,459950778
AHI1,0
CCAR2,821280757
NUP93,0
STK11IP,256483352
ZNF687,367535878
REXO1,0
CMTR1,121013226
LRRC47,418460178
DOCK4,121587726
SLC39A11,121745626
ARHGEF28,0
INTS1,254367552
PROM2,0
ANKRD35,119030426
ARMC10,138243926
ZCCHC24,0
GHDC,0
CLASRP,250551552
PQLC1,166830926
AGGF1,0
SLC43A2,137702926
ASCC3,116863256
CLIP4,0
EHBP1L1,559551194
PLCD3,0
MICALL1,0
TXLNB,0
MPP5,0
STAG2,123342726
SYNPO,655893711
FNBP4,246680352
MFSD4,0
RYBP,0
NIN,119205426
MINK1,127040926
SPATA6L,0
TMEM55A,0
CCDC82,116779506
MARVELD2,118762626
AFAP1L2,121175126
ZNF276,0
AFAP1,133895926
MREG,117489326
OXR1,0
MPND,0
ZGPAT,0
TAB3,0
WDTC1,119672726
NKAP,128655926
TMEM57,0
SH2D3C,237463962
ARRDC1,0
C12orf45,0
FAM63A,122392926
CAMKK1,0
RNF10,0
FAM101B,0
MSL3,122942226
FAM160A2,0
CPSF7,0
SLC15A4,0
MYCT1,473508604
ADAMTSL1,0
ARFGAP2,239658352
C1orf52,120654026
METTL13,117089086
ARL6IP6,0
ARFGAP1,117762726
USHBP1,119440426
ZNF655,0
PAF1,0
CCNYL1,135764926
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,149486926
ZNF513,117942826
CEP112,0
CEP120,119580626
ABTB2,0
JMY,0
C19orf47,0
TMEM102,0
KRI1,540255504
TC2N,355397778
POC5,0
ATG16L2,0
ZNF579,119038326
ZBTB38,123445526
PRPF38A,387764852
KDF1,0
ZNF511,0
ATP11C,379923038
ZFP62,0
KDM1B,118495926
AVL9,0
SLC43A3,0
GOLM1,119089026
COLGALT1,0
SIDT2,117928126
TMEM87A,250911152
PCSK9,0
HSD17B11,0
FAM63B,0
ATAD1,0
PPAPDC3,120399126
SCCPDH,0
FAM134A,643792831
SERBP1,302230652
KCT2,0
LEMD2,300359652
RBBP8NL,0
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,117326926
RNF169,0
ZBTB44,0
KIAA1407,0
GALNT11,119931126
SMG8,0
RNF214,0
PPFIBP2,371468178
LSM14A,441585778
CCNY,404130278
ZNF280C,0
MAPK1IP1L,121798626
PAPD5,0
EHBP1,355549338
RBM15B,484292204
TNRC6A,0
PSD4,120944326
PHC3,360647978
TMEM104,126898926
CNNM3,118086126
RGS22,116982186
ABCF1,585187704
GLIS3,0
PIK3C3,0
CATSPER1,0
SRFBP1,235958052
FAM83F,0
NGDN,0
SUPT20H,0
PDZD8,239739352
C1orf162,0
EXPH5,0
NAV1,0
PPHLN1,277560852
KMT2C,355103478
DOCK8,0
SYNE1,1111832683
ZNF397,0
USP32,0
BOD1L1,361090278
ARID1B,0
FLCN,127518926
NUP35,234587392
REPS2,0
ENGASE,0
GPRC5A,118077826
ADCY4,0
TOR1AIP2,0
TSTD1,0
MYRIP,0
CADM4,117709726
PJA1,0
OR4D6,117593226
ZNRF2,134842926
ATL2,118317926
LILRB4,264933952
LILRB4;LILRB1,0
KDM2B,121192626
MOSPD2,0
DDX55,0
NEDD1,0
NCOA7,120947826
THOC2,117849726
INADL,118197226
VANGL1,0
OCC1,0
SNIP1,119541826
PPP1R14C,0
WDR48,0
PPP1R35,0
MPLKIP,117236526
SMARCC2,995599683
GDAP1,0
DEPTOR,117625026
SLC35B2,125711626
PUM2,127131926
GOLGA5,129912926
KLHDC4,0
SHKBP1,117797026
ZSCAN18,0
BAHD1,0
SLC35G2,117280726
FAM213B,0
ZCRB1,0
RAB3IL1,0
TBC1D16,0
WDR20,118805826
TRMT10A,118071726
MDM1,0
TBC1D15,119707826
TMEM163,539404104
POC1B,0
SPATA18,125619126
FAM110B,0
IFI44,0
PI4K2B,121206426
STT3B,273689852
ZNF507,0
SPPL2B,0
PREX1,395323852
URGCP,0
NEK9,319588852
SLC2A12,0
CHD6,0
TRPM4,0
PLEKHO2,490829984
DTX3L,249244252
DDX54,130756926
DMXL2,236696852
DLG5,0
CABLES1,0
