GeneID,Intensity.LUAD_phos_09N
CCT2,0
BTN3A2,0
IRX5,0
IRX1,0
IRX3,0
ST5,0
PRKDC,0
ADAM17,119591072
ELF3,0
MAP1A,0
PHEX,118282572
NUCB2,0
BASP1,0
GPSM2,0
SSBP2,0
TMF1,257035944
MRPS36,0
ADAMTSL3,0
RPL24,0
CBX1,112433972
RPL19,0
SRSF3,0
MXRA7,120568972
H3F3A,123755972
FOXK1,354447717
PRR5,112069272
ZBED6,0
CCZ1;CCZ1B,125826972
DAB2,111424372
FBLN2,0
DGCR2,0
HSPG2,224801894
LRP2,0
ARHGAP4,0
EFNB1,114861172
FGD1,0
RBM10,483965389
ATP2C1,0
ATP8B2,0
TFAM,116659172
HDLBP,115444072
CDK16,112910472
CDK16;CDK17,114219072
CDK17,114835772
CDC42EP1,453979089
CLTC,117910472
HSF1,240690844
FKBP3,0
PLCB2,115780472
REEP5,0
HNRNPU,789698944
PLIN5,113758372
SET,111662572
SCN7A,1235826907
FOXK2,124351972
RUNX1,0
RELB,0
AMPD2,118375472
ANK2,378921417
CAP1,124640972
FLI1,0
IFITM2,0
TFAP4,119599372
OTUD4,111492872
PFKP,113022572
XPC,875304489
CDR2,0
PLCB3,239728844
TAGLN,0
AKAP17A,111963372
MEF2A,0
GUCY1A3,137938972
PRKCE,112323772
KIF23,0
APBA1,116191772
SP4,0
SP3,0
DSC2,0
RPL18A,0
MAP2K1,114514472
FKBP4,0
NUCB1,115224772
SLC25A11,130794972
DST,236811844
CREM,0
MLLT1,0
MECOM,0
KMT2A,357828417
CENPC,0
LMNB2,477089589
PTS,0
ERCC6,0
CEBPZ,0
EIF4G1,228466644
ATP7A,112372172
NOTCH2,0
TLE1,0
TLE3,237035444
TLE4,112393472
PRKCQ,0
DNM1,0
PTPN12,115125272
PTK2,0
PTK2;PTK2B,0
LIPE,0
SRSF11,309064644
PRKCD,474346617
CALD1,139316972
CTDSPL2,118562872
PTPN11,114501572
PPP2R3A,0
GFPT1,402974972
EXOSC9,0
MEF2C,0
TYRO3,0
RUNX1T1,0
RING1,121949972
PRDX1,0
CDK18,227066444
C1QBP,0
CKAP4,112382472
PDE4B;PDE4D,0
ZFP36L1,0
SPAG1,0
KHDRBS1,0
MCL1,0
KLC1,248467444
SOS1,0
LRP1,110202962
ARHGAP1,109953372
SRSF4,576411162
SRSF4;SRSF5;SRSF6,122308972
PCDH1,0
DHX9,0
SLC20A2,243713944
GOLGA3,0
GOLGA2,0
DMTN,226013144
PDE4D,0
CD47,0
PPID,0
SSRP1,256204444
RBL2,115901172
CAMSAP2,112938472
SPIRE1,0
NSUN2,257755544
DMWD,112918572
RBBP4;RBBP7,0
NCBP1,0
EP300,116248172
FCHO2,551573889
SMAGP,0
APOBR,0
CGNL1,116641072
NEXN,422554944
CPSF1,0
DBP,0
KIAA0195,262072444
NUP160,0
SCAP,0
ARHGEF5,0
FOXO1,0
GTF3C1,133589972
KCNMA1,0
TWF1,113136172
SMARCB1,0
BPTF,110744702
STX4,137176972
MAP4K2,0
NFIA,287376944
MERTK,111422772
SFSWAP,345914317
CHD3,112146672
SF3A3,0
DPYD,0
TMEM115,0
ILF3,355261717
LRMP,0
PTPRJ,0
PTPN13,110801672
EPS8,111875472
TRAF2,0
FOXF1,120889972
FOXC1,0
ANK3,112141872
DLG1,111765872
TAF10,0
NFATC3,0
ABR,0
BNIP2,291591144
BNIP3,0
NFX1,0
CSTF3,130783972
TIAM1,0
ARHGAP5,0
PRDM2,110639522
STRN3,0
CDC16,0
STK4,118310572
FLII,223209764
COASY,110081122
ACACA,240476144
GPS1,0
SPP2,0
ZBTB17,0
USP4,0
CHAF1A,0
CHAF1B,134062972
REST,0
RLF,0
PRKAA1,0
PPFIA1,255887944
EIF2B5,0
TARDBP,0
PAK1,132174972
FADD,0
PAK2,189472972
CBX3,114322472
STK3,240600444
CBLB,0
PSMD2,338793444
MMRN1,0
DDX10,0
TBX2,599861912
DNAJC3,0
SELENBP1,0
MAP3K1,0
PRKG2,230651844
SLA,113683172
SRSF9,116511472
SRSF5,510154917
SRSF6,374793427
TRIM28,524648944
G3BP1,588149944
CLN3,270413944
NMI,0
SLAMF1,0
KCNAB2,0
KCNAB2;KCNAB1,111968472
SKP2,0
ATM,0
GRB10,0
IFIT5,0
MTA1,117001972
SLC14A1,115324072
SP140,0
PDE3B,0
PDCL,0
PLD1,0
DYNC1I2,0
MSLN,0
IKZF1,0
SNTA1,0
SNTB2,739853462
XRCC4,0
PPIG,0
TCOF1,534370289
SLC39A6,0
SF3B2,434298917
GOLGA4,0
PDAP1,254997944
ADAM9,0
FKBP5,114915172
MYO9B,493576389
ROCK1,0
NFATC2,0
TNK1,113798972
GAB1,113783572
BIRC2,0
PICALM,0
MTM1,0
SQSTM1,120990972
NAB1,0
ATR,0
EIF4EBP1,0
EIF4EBP2,0
RIPK1,0
HDAC1,521917917
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,0
CAMK2G,112224772
CAMK2D,239510044
CAMK2D;CAMK2A,0
DCTN2,126611972
PKD2,255225344
SNW1,255631944
IQGAP2,228877644
STIM1,248886944
SNX1,116432572
KRR1,0
PWP1,0
MTMR1,121450972
MTMR3,230833544
CUL4A,0
CUL4B,0
TP53BP2,0
DYRK1A,0
DYRK1A;DYRK1B,179472972
RAB31,122282972
RIN1,110966972
LAMB3,112312372
THOC5,243381944
SHROOM2,111662472
ITGA9,0
GNL2,0
EXOSC2,0
BMPR2,0
SNTB1,563749489
BYSL,0
RAPGEF1,237954744
PDE7A,0
CUX1,0
RUNX2,0
PRKG1,0
CDK13,123975972
IL16,342540917
CKAP5,111628872
CAMK1,0
HNRNPD,350944157
DAG1,113060872
PDE1C,222681544
DSG2,0
VGLL4,0
BOP1,0
SEPTIN6,0
MORC3,0
SAFB2,0
SAFB2;SAFB,242380744
EIF3A,0
FAM53B,0
ARHGEF7,356161944
ARHGEF7;ARHGEF6,0
EFR3A,130452972
UBAP2L,0
SPIDR,0
SCRIB;LRRC1,112674872
GIT2,226666744
SCARF1,116698372
TTLL12,0
POLA2,0
DOCK1,122891972
TFDP1,0
WRN,0
DPYSL3,330945344
BTG3,0
ZMYM3,111997472
DYNC1H1,0
TCEB3,0
MAP7,0
CTTN,478355917
TRIM25,256937944
PTK2B,115708772
FLNC,130197972
FKBP8,0
PDE3A,113254472
GALNT3,0
GRB7,0
BECN1,0
RBM39,364456844
SPARCL1,400949417
FAT1,0
HIC1,0
PRPSAP1,0
DHX8,0
HSP90AA2P,0
ITPR2,0
ITPR3,513631789
NBR1,0
ITPR1,229624972
RASA3,118009372
IRF3,113094372
KIAA0100,0
TRIP12,0
PUM1,0
MDC1,224954644
CLINT1,235111544
KANK1,120883972
SMC1A,0
RRP1B,0
NCOA6,0
GSE1,0
DIP2A;DIP2B,0
BMS1,0
LPIN1,0
USP10,0
RFTN1,134514972
PPP2R5D,120629972
LBR,0
PTPRCAP,116886372
MVP,309361944
LTBP1,114240872
LTBP2,222652644
GOLGB1,114550372
NAA30,0
FXYD3,188164972
MEF2D,232240844
CHD4,591371062
LASP1,119677372
ARID5B,0
NFATC4,0
NFIX,115101372
ZNF638,111556472
NOLC1,110858172
NUMA1,1013377834
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,0
UBXN2B,0
ATXN7L3,0
VEPH1,112549772
HERPUD1,0
FAM175B,0
SART3,0
SUZ12,0
EXOSC7,0
TNIP1,0
EFTUD2,160438972
R3HDM1,0
R3HDM1;R3HDM2,0
SNX17,127513972
JOSD1,111946072
RAB3GAP1,0
SETDB1,0
RRS1,0
ARHGEF6,349510944
POLD3,0
ACAP2,238595244
BRD3,138671972
WDR43,0
EEA1,0
PDIA6,113402472
AGER,0
PLCL1,118466172
PEA15,149456972
PGM5,799815744
PRKD1,230787744
PCM1,236992744
TCEAL1,0
PPP2R5A,0
PTGES3,0
PVRL1,0
NONO,0
PTPRK,0
PWP2,0
RABEP1,113344272
RNPS1,0
RBBP5,0
RCN1,0
RALBP1,0
ZMYND11,0
LLGL1,0
LRRC41,0
TTF1,0
PCBP1,0
PCBP2,114680172
TOMM20,111964372
ANGPT1,0
MTFR1,0
P2RY14,117926172
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,226414044
SAFB,112700072
RBMS2,0
PPP1R7,0
SF3A1,150480972
SHB,0
SKIV2L,222114972
SURF2,0
TAF11,0
TAF7,112793372
TERF2,0
MAPRE2,0
TEAD2,0
TGFBI,110345712
TGIF1,0
NCOA2,113336472
SLC9A3R2,0
TARBP2,0
SF1,500369944
TRIP10,179757972
TRIP11,0
MED1,0
ZNHIT3,0
HMGN3,0
HMGN3;HMGN2,0
JMJD1C,0
PTPN14,115215472
MAPRE1,0
ZRSR2,0
DLG2,0
ELAVL1,0
LTB4R,0
ELF2,0
NAB2,115504572
GPR68,0
TAB1,0
HERC1,116986572
SLC1A5,0
CD226,0
MLF2,0
ZKSCAN8,113858072
NCOA1,0
SMAD2,0
TBCC,0
STK11,0
VAMP3,111659572
SLC14A2,0
FAM189A2,110917072
VPS72,0
EZH2,0
ZFHX3,0
ZYX,660118099
SEPTIN7,0
ADRM1,0
CCDC6,352498944
E2F4,0
SLC15A2,112458972
LAMA4,0
PKN1,112238372
PKN2,370066317
TAF12,125955972
MAPK14,0
CDC37,240451044
DPYSL2,115897172
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,0
TAF9,0
CALCRL,258659944
CTF1,0
OCLN,497727789
SRSF7,238532544
CPSF6,0
SMN1,118400072
DBN1,129873972
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,0
MAPK6,0
IFI16,139620972
MAN2A1,0
RTN1,400072917
PPP1R3A,0
PCK2,123851972
PTPN21,229119144
PTPRO,111394672
UPP1,0
UGP2,0
PFKFB3,0
TPD52L1,0
IMMT,0
ARHGAP44,0
ZNF827,0
CPEB4,0
ECSCR,0
KNOP1,0
CSPP1,0
FAM110C,0
INF2,157125972
HLA-C,0
PDS5A,0
KIAA0753,0
RFX7,0
QSER1,0
CLEC16A,0
KIF26B,0
KIAA1109,236737344
ZNF423,0
ARHGAP31,355595617
FAM83E,0
AAK1,352160837
KIZ,0
KIAA1033,0
SPHKAP,0
SHROOM1,0
SLC5A9,162870972
ERCC6L,0
RALGAPA2,653321062
TYSND1,0
TMEM44,0
SMTNL2,122540972
ATG2A,0
ZNF800,0
CWF19L2,0
EIF2S3L;EIF2S3,113932972
UVSSA,0
LRRFIP1,115576972
EML3,239703044
TWISTNB,0
C1orf106,0
MAP7D1,356673317
CHD9,0
LSM12,119126972
TBC1D25,112339072
RGL3,0
SP6,0
GON4L,0
GON4L;YY1AP1,0
CCDC88A,0
TMEM176B,0
TBRG1,0
RABL6,631808862
LGALSL,0
PLEKHN1,0
SLFNL1,0
GLYR1,0
CRY2,0
C2CD3,0
RIC1,111439972
VPS26B,117739472
LARP7,115343472
NADK2,0
TBC1D10B,228570544
TPRN,0
ANO6,226004144
PLCH1,0
FILIP1L,244733544
AASDH,0
ARID4B,0
GRIPAP1,0
TMEM119,112057872
AMOT,114693472
SYTL3,0
FNDC1,0
PAN2,0
EPC2,112618972
ARHGAP29,467222589
PDCD4,288131944
FNDC3B,0
CRTC2,115735172
AGPAT9,139034972
C17orf85,0
PHLDA2,0
PDLIM3,0
PLEKHO1,0
USP39,120820972
KLHL22,0
SETMAR,0
CCDC92,0
SOWAHC,0
LBH,0
ARHGAP15,0
KRTCAP3,0
COBLL1,112120572
HS1BP3,0
CYBRD1,405548317
INO80D,0
ZNF385B,0
EAPP,0
PAN3,0
SDK2,0
PLEKHG4,0
BRDT,0
HSP90AA5P,0
DCAF6,225975744
TMEM41B,0
ODF2,0
SLC45A4,0
ZNF326,0
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,0
KIAA2026,0
FAM76B,0
SH3D19,115995372
NHSL2,225941444
EMC4,0
METTL10,0
PPM1J,0
MIA3,0
WDR44,378201417
DOCK11,0
FGD3,124770972
PRRC2B,0
AMER1,0
TJAP1,122777972
RRP12,0
TOR1AIP1,645001062
IQSEC2,0
HABP4,0
MIIP,0
SPECC1,0
SAMD4B,0
BRMS1L,0
DNTTIP2,0
DCAF10,0
RABGAP1L,152913972
ERICH3,0
LRRK2,585893462
TMEM201,0
HIATL1,111659472
NUP188,229950744
HP1BP3,883871862
CEP170,226265644
CEP170;CEP170P1,0
PLEKHS1,0
SNAPC4,0
COL5A1-AS1,0
NOL9,112326772
NHSL1,0
SZT2,0
ZNF362,0
CC2D1B,0
FNBP1L,318369944
C6orf132,0
HIVEP3,0
MPP7,119574972
TMEM63B,259150944
LRIF1,0
RBM20,0
UBR4,306330444
STXBP5,119677772
KIAA1217,0
ARHGAP21,450477459
BEND3,0
CAMSAP1,0
KANK4,0
SYT6,112761372
ZNF618,0
ACBD5,111771572
RBM26,0
DCAF8,217604972
CEP162,0
FRY,456195189
ZBTB37,0
RC3H1,0
MAGI3,0
MLK4,113390772
SH3PXD2A,110866572
RSPH4A,111685172
DDI2,0
THEMIS2,0
SOGA3,0
IFFO2,0
AHDC1,0
ARFGEF3,0
VPS13D,225769244
LIN9,0
CROCC,340542117
TMEM164,0
MEX3C,0
RASIP1,356561017
PIK3R6,0
RIF1,0
STRIP1,310947944
OBSCN,112765372
CEP350,0
CDC42BPA,0
RPRD2,361866917
KLHDC7A,0
PRPF38B,240814544
TTC39B,0
RNF20,121967972
CACHD1,0
ZNF318,0
FAM171A1,110324082
OTUD1,0
ARHGEF16,0
ZNF691,0
MYSM1,0
TAF3,112647472
SNX30,0
FAM208B,0
DAB2IP,346585117
PEAR1,0
MEDAG,0
ZCCHC6,0
DENND4C,613144562
NAA35,0
LRRC16A,115547472
ZMYM4,0
ZDHHC20,0
TTC23,0
FAM219B,0
RNF123,0
FBXW9,0
ANO1,0
CD276,0
RNF213,117781572
AP1AR,0
KANK2,919525334
FAM21A,0
FAM21A;FAM21C,116478472
FAM21A;FAM21C;FAM21D,0
STEAP3,120508972
FAM91A1,0
ICE2,0
LARP1B,0
CEP135,0
TBC1D9B,0
MAP1S,750910034
ARL6IP4,136368972
ATG16L1,0
RAP1GAP2,0
OLFML2A,112650672
HGSNAT,0
TNS3,514041789
ZFYVE26,131811972
MSL1,113508872
CRYBG3,0
INTS3,0
ARHGAP17,122713972
KIAA1429,124178972
SPECC1L,620048862
C1orf95,0
PDPK2P;PDPK1,150969972
GLTSCR1L,119149072
UHRF1BP1,0
ATL3,115282172
MCTP2,0
IQSEC1,460848289
RLTPR,0
CIAPIN1,0
OTUD7B,234253244
RALGAPA1,120049972
ABLIM2,114621772
SIGIRR,112828272
LAMTOR1,111146172
NCAPH2,0
GRAMD4,0
KIAA0930,0
SMEK1,0
CCSAP,0
RAB12,228127544
PLEKHA7,511712889
DENND5A,0
SDE2,0
SLC8B1,0
RCSD1,525458579
NIPBL,137190972
PRR5L,0
CAPN13,0
ZNF280D,0
MFSD5,0
SLC18B1,0
HMBOX1,0
RHBDD2,0
PWWP2B,0
REEP3,0
RETSAT,0
KIAA1211L,113627072
RWDD4,0
PRPF40B,121287972
ANKRD54,0
SLC30A6,0
TAPT1,114297472
KANK3,971606734
PPP1R18,115730772
ZCCHC8,453605489
MAST2,0
DHX57,114728872
LLGL2,118779372
CC2D1A,118536572
MSANTD2,0
EDC4,0
SCYL2,0
CASC4,112627672
CNNM4,0
NFRKB,0
KLC3,0
ALKBH5,0
PDXDC1,0
INTS5,0
TMEM154,0
VWA1,0
PGM2L1,113858172
FBXL19,0
CTR9,565731782
AAGAB,0
PPIP5K1,0
ULK3,0
TTC33,111688172
MYO7B,0
FBXO38,0
TRAT1,0
RHBDF2,116394072
ELMSAN1,111155072
BRAT1,110887672
WDR59,0
ZC3H14,126524972
CNST,0
LARP1,480531989
ATAD2,0
TMED8,0
BLOC1S3,0
ZBED9,0
RICTOR,0
WDR74,0
AGTRAP,0
SAMD1,0
SMARCD3,0
NHS,0
SLC4A10;SLC4A7,0
ANKRD12,0
AFTPH,0
FIP1L1,0
CRTC3,0
CYP20A1,0
C16orf54,0
FAM198B,0
PARM1,0
OLFML1,0
LAYN,117093772
PLXDC2,276664972
TMEM108,0
CD300LG,0
CRELD2,0
APOOL,110990472
BAIAP2L2,0
TMC5,0
FAT4,0
ATF7IP,228746144
RANBP10,0
PACS1,0
BCOR,0
RAB11FIP1,228102544
RAB11FIP1;RAB11FIP2,113248172
CHRDL2,0
NAPRT,0
GIGYF2,378484277
SLC36A4,0
SCARA5,0
AEBP2,0
DEF8,0
NFXL1,0
ZNF704,0
NBEAL2,114842272
FGD5,0
CCDC141,0
SLCO4C1,0
C15orf39,0
QSOX2,0
SRCAP,0
FAM83H,459579489
FAM65A,113977172
NBEAL1,0
WDFY4,0
MFSD6,120176972
ARHGEF18,112236672
ANKRD13D,223632144
KIAA1211,0
BEND4,0
CEP128,113290172
PIK3AP1,0
ARHGAP27,0
C15orf52,0
DENND5B,0
PNPLA7,0
FGD6,0
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,0
PLEKHM3,0
STXBP4,0
C1orf186,0
MBOAT2,129765972
VPS13C,129005972
USP34,0
RAPH1,123909972
USP54,0
UNC13D,0
PREX2,0
CYS1,230858544
MED13L,0
LARP4,0
ZNF767P,0
CBLL1,0
MTSS1L,0
NOL8,0
SSH2,227510044
ASXL2,0
CCDC80,0
CEP68,111595072
HECW1,0
SUPT6H,148143972
SND1,0
MARK2,0
DDX46,130555972
MON1B,257899944
DHX30,0
EIF3M,0
MEPCE,111131572
ARMCX2,0
FAM73B,0
RSRC2,243991644
BEND5,0
CYFIP1,0
DOK3,147313972
LPCAT2,0
TAOK1,0
SH3BP5L,113625772
EEPD1,223986844
RASGRP2,0
STRADA,0
MICAL3,239786644
ERMP1,0
TRMT1L,0
ZC3HAV1,125205972
PID1,118028772
GVINP1,0
FAM122B,111420572
SETX,0
KANSL1,0
ATG9A,238895844
PRICKLE2,113444972
POGZ,0
ZFYVE16,115599572
MON2,112777972
UBE3B,0
DENND4A,111339972
TMC7,0
TMC4,0
MYH14,798561417
NUFIP2,117129672
SZRD1,0
MAVS,0
CLASP1,110572392
DHX29,0
HAUS6,0
LIMS2,0
KIF21A,0
HDGFRP2,277385144
BRAP,0
EMSY,111388672
AKNA,0
ARHGAP22,0
RAI1,0
WAPAL,114165572
IRF2BP2,354910617
IRF2BP2;IRF2BPL,0
SDK1,120322972
HSD17B13,0
APBB1IP,154520972
SPRED2,0
SPRED1,111441672
BTLA,0
SRGAP1,114605072
RBBP6,112469372
ARHGAP30,113331572
SH3RF1,0
GRASP,115617272
FGD2,0
RAB44,124144972
CNTRL,0
FILIP1,112573572
PIGW,0
ABI3BP,0
VPS13B,0
C11orf96,224222644
ZSCAN2,0
TMEM179B,0
GALNT7,0
PHLDB2,114208772
TMEM55B,114881472
DAAM2,0
KIAA1328,0
PATL1,0
TBC1D1,0
SYVN1,0
TRPT1,0
TTC7B,492625889
RBM23,119870972
PABPN1,0
METTL3,0
LDB1,0
PBRM1,111166172
YRDC,0
MTDH,228382544
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,111778472
KTN1,112401972
RIMS1,400082917
BCL9L,0
PHLDB1,357693417
N4BP2,0
CADPS2,113885172
FERMT3,0
FAM83A,0
ZBTB46,0
CASZ1,112720172
FAM124A,0
LUZP1,111509272
MYPOP,0
KIF27,0
LRRTM4,111419572
EXOC3L1,113530872
TAX1BP1,0
PACS2,115194672
LCA5,0
GLCCI1,0
FAM134C,467134589
HOOK3,0
ARHGEF25,0
MON1A,0
PARG,0
PPFIBP1,518496089
SLC26A11,0
ZC3HC1,228220244
OSTM1,0
FCHSD1,0
GPBP1,0
PROSER2,0
CDR2L,0
RALGAPB,141593972
RALGPS2,0
LSR,346697617
ERICH1,113944472
CIR1,0
HEATR5A,0
ANKLE2,0
MEX3D,0
MEX3D;MEX3B,0
DDX42,0
TICAM2,121870972
NME9,115236972
XYLT1,0
STX12,118368172
PALB2,0
GATAD2A,230469344
GPSM1,0
C2CD5,493331289
RASAL3,460826789
SGK223,337009517
HIPK1;HIPK2,0
TMC8,121051972
IRF2BP1,111062672
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,0
RNF135,0
AEBP1,0
TMEM139,0
HID1,131200972
UNC5CL,0
LYSMD2,0
DENND1C,0
NUDCD3,0
PLEKHH2,114619472
AHNAK2,121996972
FOXP4,0
NOSTRIN,111882072
NAV2,0
LEPREL2,0
FUNDC1,0
MISP,357442987
KSR1,0
SPNS2,0
CEP97,0
CARKD,0
FAM219A,0
ARHGEF19,0
WDR75,0
SLC44A2,0
TEX2,117630772
FAM114A1,0
PLEKHM2,0
DENND6A,0
MGA,0
GCC2,0
SFTPA1;SFTPA2,115985572
PHF6,0
CUL9,0
LRRC8A,0
LMTK2,0
LAX1,0
UBR1,0
ARHGAP12,115035372
CHERP,0
ZSCAN29,0
CDAN1,0
ANKHD1,0
SUGP1,0
SUGP2,0
WWC1,0
ZFPM1,0
CCAR1,111376172
HOMEZ,0
FAM178A,0
SKA3,0
SIRT2,111085872
PHC2,0
GALNT12,111770272
BAP18,0
NRM,0
C9orf40,0
GPALPP1,240639644
PALM2,116737572
FAM126B,0
RBM12B,567399862
SLC35F2,0
RPAP2,0
ZC3H3,0
PNPLA6,0
SMC5,0
CMIP,0
PPAPDC2,118372472
MICALL2,0
AMOTL1,120851972
RAVER1,160849972
FTSJ3,0
SLX4,111715072
TMEM192,111247472
DIS3L2,0
LAS2,0
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,0
SYTL1,0
REM2,0
TRIM22,0
ZDHHC23,112217672
GRAMD1C,0
HACE1,112302072
PHACTR4,113612972
RCOR2,0
RASEF,0
KIAA0319L,0
RTKN2,0
KMT2E,0
DCP1B,118490472
SCYL3,0
GPR116,115078272
UNC5B,0
PELP1,397814117
ABI1,355375022
WDFY3,0
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,0
RPTOR,130326972
FAM177A1,253003944
AHI1,0
CCAR2,522149089
NUP93,0
STK11IP,227295444
ZNF687,117905572
REXO1,0
CMTR1,0
LRRC47,113643272
DOCK4,230936144
SLC39A11,0
ARHGEF28,0
INTS1,0
PROM2,0
ANKRD35,0
ARMC10,151297972
ZCCHC24,0
GHDC,0
CLASRP,0
PQLC1,0
AGGF1,0
SLC43A2,110573142
ASCC3,0
CLIP4,0
EHBP1L1,232690344
PLCD3,140134972
MICALL1,111078172
TXLNB,0
MPP5,0
STAG2,0
SYNPO,411758917
FNBP4,121198972
MFSD4,0
RYBP,0
NIN,112236772
MINK1,123827972
SPATA6L,0
TMEM55A,117994472
CCDC82,0
MARVELD2,232779344
AFAP1L2,0
ZNF276,0
AFAP1,0
MREG,0
OXR1,0
MPND,0
ZGPAT,0
TAB3,0
WDTC1,0
NKAP,0
TMEM57,0
SH2D3C,0
ARRDC1,0
C12orf45,0
FAM63A,0
CAMKK1,0
RNF10,0
FAM101B,0
MSL3,114553772
FAM160A2,0
CPSF7,0
SLC15A4,0
MYCT1,586936262
ADAMTSL1,0
ARFGAP2,0
C1orf52,126461972
METTL13,0
ARL6IP6,0
ARFGAP1,0
USHBP1,0
ZNF655,0
PAF1,0
CCNYL1,239055394
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,111276272
ZNF513,0
CEP112,0
CEP120,0
ABTB2,0
JMY,117232372
C19orf47,0
TMEM102,0
KRI1,223759494
TC2N,0
POC5,112732572
ATG16L2,0
ZNF579,0
ZBTB38,131440972
PRPF38A,331125944
KDF1,0
ZNF511,0
ATP11C,0
ZFP62,0
KDM1B,0
AVL9,0
SLC43A3,0
GOLM1,0
COLGALT1,0
SIDT2,116878472
TMEM87A,127290972
PCSK9,125719972
HSD17B11,0
FAM63B,0
ATAD1,0
PPAPDC3,0
SCCPDH,0
FAM134A,249126944
SERBP1,240471744
KCT2,0
LEMD2,623054089
RBBP8NL,0
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,0
RNF169,0
ZBTB44,0
KIAA1407,0
GALNT11,0
SMG8,111901972
RNF214,113603972
PPFIBP2,226063744
LSM14A,300172944
CCNY,319837544
ZNF280C,0
MAPK1IP1L,116231672
PAPD5,0
EHBP1,122119972
RBM15B,111433572
TNRC6A,0
PSD4,116477172
PHC3,0
TMEM104,0
CNNM3,112823672
RGS22,0
ABCF1,263665944
GLIS3,0
PIK3C3,111699972
CATSPER1,0
SRFBP1,0
FAM83F,0
NGDN,0
SUPT20H,0
PDZD8,0
C1orf162,0
EXPH5,0
NAV1,0
PPHLN1,0
KMT2C,0
DOCK8,0
SYNE1,471627189
ZNF397,0
USP32,0
BOD1L1,227811644
ARID1B,0
FLCN,111833872
NUP35,0
REPS2,0
ENGASE,0
GPRC5A,237664972
ADCY4,0
TOR1AIP2,0
TSTD1,0
MYRIP,0
CADM4,114018172
PJA1,0
OR4D6,0
ZNRF2,116743972
ATL2,0
LILRB4,0
LILRB4;LILRB1,0
KDM2B,0
MOSPD2,0
DDX55,0
NEDD1,0
NCOA7,114687172
THOC2,0
INADL,583854662
VANGL1,0
OCC1,0
SNIP1,111127872
PPP1R14C,0
WDR48,234303344
PPP1R35,0
MPLKIP,0
SMARCC2,256133244
GDAP1,0
DEPTOR,0
SLC35B2,0
PUM2,254348944
GOLGA5,0
KLHDC4,0
SHKBP1,0
ZSCAN18,0
BAHD1,0
SLC35G2,0
FAM213B,0
ZCRB1,0
RAB3IL1,111723872
TBC1D16,0
WDR20,238892644
TRMT10A,0
MDM1,0
TBC1D15,113024272
TMEM163,227421444
POC1B,0
SPATA18,112883572
FAM110B,0
IFI44,0
PI4K2B,0
STT3B,574689944
ZNF507,0
SPPL2B,0
PREX1,731189944
URGCP,0
NEK9,133977972
SLC2A12,0
CHD6,0
TRPM4,0
PLEKHO2,233560544
DTX3L,0
DDX54,117290072
DMXL2,233376944
DLG5,0
CABLES1,0
TRAF3IP1,114353872
HCAR2;HCAR3,0
SYTL5,114912172
NEK7,112845972
RB1CC1,124155972
ASAP3,0
MICAL1,0
EPS8L1,0
SSH3,228764234
TBCK,0
DTD1,0
RHBDD1,0
AFAP1L1,117768972
DENND1A,0
SH3RF3,0
DOT1L,0
CEP192,0
SNX29,0
SNX29;SNX29P2,0
ARHGEF40,0
FBF1,0
RAPGEF6,116975972
SMCR8,0
PARD3,0
PARD3B,262908544
USP33,0
PNISR,252449844
WHAMM,0
FNIP1,0
ZFP90,0
ZNF384,0
SLC16A10,0
SHROOM3,112275372
WIPF2,0
THAP3,0
COG1,0
RNF139,0
SMAP2,0
ZC3H15,0
PPIL4,0
GTF3C2,0
TBC1D22A,173765972
PHF10,0
RAB2B,0
PPP1R13L,0
CHURC1,0
HDAC7,0
NUP133,0
CHMP7,114559272
THEM6,0
PRUNE2,0
DEPDC1B,0
BCL7C,135213972
CHTF18,0
N6AMT2,0
STAG1,0
SCFD1,113917872
CANT1,0
C7orf43,0
TRAPPC12,0
POF1B,0
HNRNPLL,0
PCNP,0
TMEM40,124006972
KCNE4,0
TRUB1,0
ATXN2L,110811972
ARAP3,111356372
PHIP,443890417
STAB2,0
PRPF31,0
NELFB,124733972
RUFY2,0
CASKIN2,494951889
ATRIP,0
STON2,0
ATL1,0
MADD,0
SYNE2,249137444
CNKSR2,114336672
GATAD2B,0
PIBF1,0
DNAJC9,0
AUTS2,0
BRI3BP,0
BBX,0
CTNNBL1,115655072
ING5,0
SEPTIN1,122673972
JDP2,0
SSH1,232843864
ATG4A,0
RIN2,0
AHCTF1,112122672
DGCR8,119885972
PIK3R5,0
RSPH1,0
RFFL,119415072
ROBO4,0
