GeneID,Intensity.LUAD_phos_04N
PPP3CB,0
NCK1,450615725
GCFC2,0
HIST1H1B,577829231
HIST1H1D,163019655
HIST1H1C,497263310
POR,0
EPB42,0
MGMT,134609155
ATP2A2,269102400
STMN1,403677065
STMN1;STMN2,0
YBX3,0
YBX3;YBX1;YBX2,0
ZNF22,134417655
ZKSCAN1,133170455
ZSCAN20,0
HMGA1,403153565
TMEM11,0
IFNAR1,0
PRKCA,360803310
JUNB,0
GJA1,416637965
UBTF,0
JUND,264243370
ATF7,135158455
PRKACA,138802655
PRKACA;PRKACG;PRKACB,0
DES,441589365
PTPN2,0
CTPS1,268707310
PFKL,0
IGFBP3,0
SPI1,0
TCP1,132904455
PTPN1,133964855
ARF4,131547485
PTPRA,137251955
NELFE,280987210
LAG3,0
PGAM1,264994610
PGAM1;PGAM4,131492385
RCC1,151907655
SDC1,131516935
LIG1,264124140
XRCC1,493854365
PAM,0
MYL12A;MYL12B;MYL9,0
PLCG1,132427455
NCL,564607001
ELK1,0
TRIM21,0
TFEB,531683721
TFE3,0
SLC9A1,1002604187
ITIH2,133154255
NFKB1,264738010
NCF2,0
TYMP,0
ATP2B1,273503210
ATP2B1;ATP2B2,131155805
EIF2S2,283353410
CD33,132483655
TPSB2;TPSAB1;TPSD1,132471455
CD22,0
RAB4A,0
RAB6A,132630555
MX2,0
LMNB1,132040355
LMNB1;LMNB2,142332655
HOXA5,0
BCL3,0
CAST,1427237633
PTMS,267074910
CDK11B,135414855
CDK11B;CDK11A,591028121
CSRP1,170164655
FLNA;FLNC,0
NF1,538477421
MAOA,132260755
S1PR1,132001055
TNFAIP3,0
TAF1,0
C5AR1,142105655
TBXA2R,137281655
MSR1,411195565
VDAC1,144027655
ERBB3,404063055
TGM2,132763255
OSBP,1026925057
FBL,0
CDH3,0
PAICS,0
SCP2,0
UBA1,0
ENPP1,0
FGFR4,0
HIST1H1T,0
HNRNPA2B1,137242255
RFX1,133726755
CBL,263349650
PRKACB,132190555
MRC1,140885655
FBLN1,139641755
TCEA1,141163655
SFPQ,0
KEL,0
HRC,804793261
RPS3,159359655
PTPRG,132315355
PTPRZ1,0
SP100,1438291943
MCC,263582810
NFYA,132430655
CFL1,413040310
EIF4B,400896665
ATP2B4,267774610
PAX7,0
EEF1B2,316033310
AKAP5,0
IGFBP5,0
PRKCH,403315215
TNC,352265910
POLR2A,271729310
APC,265074680
ADRBK1,0
PTAFR,0
F2R,0
MCM3,0
BRD2,0
FAS,0
YY1,146254655
DNAJB1;DNAJB4,0
DNAJB2,131498395
ATP5A1,0
PSMA3,397700655
MSN,271111570
PTPN3,131978255
DNMT1,0
U2AF2,290042110
RPL13,0
PTBP1,0
ZFP36,0
PLN,145507655
IL3RA,0
STOM,0
MAPK3,517711310
MARK3,133675755
MARK3;MARK2;MARK4;MARK1,147604655
ARNT,0
RPA1,131552725
DCK,131901755
CAD,268514440
CALR,0
PDE4A,131038835
MAP4,1501028798
PIK3R1,0
PSMA5,0
HLA-DMB,0
CHAT,0
TEAD1,0
SMARCA1,0
MAPK1,540661310
ERCC5,540424621
GRN,0
PTPRM,0
EPHA2,132430455
EPHB2,0
PTPN6,131234965
SHC1,267445810
ARID4A,131479035
KDM5A,262929960
TKT,131267255
NOS3,399245655
LMOD1,404758925
OAS2,0
MARCKS,833871876
AQP1,180663655
PRDX6,0
PEBP1,177469655
FCER1G,137287955
CDC25B,0
NKTR,266028810
NMT1,136412155
HLA-F,134341455
LRPAP1,0
ADSL,0
CLIP1,132412355
CLIP1;CLIP2,298087310
PRKAR1B,0
PRKAR2B,180338655
RRM2,0
SDC4,0
HIVEP2,0
SLC6A4,139319055
AKT1,133719055
AKT1;AKT2;AKT3,0
AKT2,133919155
HNRNPH3,0
HNRNPH1,0
HNRNPH1;HNRNPF,0
HNRNPH1;HNRNPH2,148280655
STIP1,131156005
S100A11,0
VIPR1,264941810
CCR1,144742655
PYCR1,0
SLC8A1,0
ELF1,409155165
ICAM3,0
ACSL1,0
KIF5B,0
CSTF2,136654855
ABCC1,265454510
SDC2,133770755
EVI2B,287713810
EPHX2,0
HSPA4,0
CTNNA1,1158526117
CTNNA1;CTNNA2,896817621
CTNNB1,834641221
BMI1,0
NF2,0
RDX,0
RFC1,267869510
GTF2F1,428234765
SPR,0
HRH1,131790155
PTGER4,131721815
THBS2,0
FBN1,132499055
IRS1,262376740
MYH10,1723474898
MYH10;MYH11,0
COPB2,361990655
ADD1,1220017387
ADD1;ADD2;ADD3,140755655
BSG,133182755
NUP214,667558336
HNF1B,264001510
SOX5,0
SOX5;SOX6,132344455
SLC16A2,134245355
GJA5,132198355
MAP2K2,591946321
MAP2K2;MAP2K1,134982755
CPOX,0
RPL4,0
PGM1,139239455
ACVR1B,0
GNL1,287573710
ACVRL1,419569065
TGFBR2,409878765
HPCAL1;HPCA;NCALD,0
ZEB1,134757455
TAGLN2,168294655
TALDO1,136296355
RBMX,0
RBMX;RBMXL1,161971655
COIL,136026755
EIF4A3,131059915
COL18A1,0
CAPG,132623655
CAP2,0
IL6ST,268667210
TXLNA,275935510
PSMB10,0
PBX2,394863685
MLH1,0
STAT3,352468710
USP8,285023410
PEX19,134583455
MDH1,0
ETV3,0
CASR,0
BCL6,133523455
CETN2,153890655
ETV6,405925475
NAA10,131547015
KDM5C,131094445
PPP1R2,136505955
PPP1R2;PPP1R2P3,290221310
MAP3K8,134358055
SLC19A1,131671725
PRKCI,0
ELK3,0
TMPO,825588426
STAT1,140853655
STAT5A;STAT5B,136563755
ARHGAP25,132525855
MTOR,132687055
PI4KA,399455765
EPS15,708239276
CASP2,0
RPS27,0
ABL2,0
FRK,0
HELZ,0
RBM34,0
WAS,0
HTT,272254990
SLC1A1,0
SLC1A4,0
MCAM,408325655
DCC,0
MATR3,682646621
GRK6;GRK5,276762530
GPD2,0
SSR1,0
RANBP1,132220055
PSMC4,0
NKX2-1,160794655
VDAC2,137173755
CBX5,0
USP5,132527455
MAP2K4,132044455
MKI67,0
PHKA2,134201055
PHKA1,0
NOP2,0
ATRX,819700781
CRK,132266955
BAG6,410418165
NSF,132131155
MAP2K3,0
MAP2K3;MAP2K6,0
RPS10;RPS10P5,0
NEDD4,134452555
YAP1,575392621
UTRN,423693065
IQGAP1,271096810
PLA2G4A,416246065
RAP1GAP,131911555
CAPZA2,133192455
CAPZB,267245510
SCTR,0
ZFP36L2,0
LIMS1,131423065
LEPR,131877555
RFX2,131194545
RFX5,134452355
ARCN1,0
IFNAR2,263894750
TRAPPC10,133977255
PRRC2A,529050111
GSS,0
PTDSS1,0
CSNK1D,0
CD97,133827855
MARCKSL1,0
PXN,1527732808
NR2C2,137787255
SLC11A1,0
NASP,0
FMO5,0
FASN,136443755
FNTA,0
FNTB,133066155
CCT3,0
ARRB1,169961655
CYB561,0
CENPA,270386310
CENPF,0
PCYT1A,443843965
PCYT1A;PCYT1B,131723665
HARS2,0
MCM2,536821201
YLPM1,131517215
RBM25,322042810
NUMB,265222210
CLK1,131545235
CLK1;CLK4,131680015
CLK2,131771355
CLK3,266476810
PSEN1,0
EIF2B2,0
NUP153,1236322028
RANBP2,1238141398
RANBP2;RGPD4,131069905
RANBP2;RGPD4;RGPD3,0
RGS19,131407815
RGS3,132193055
PSEN2,397077285
TSC2,263369750
GSK3A;GSK3B,148264655
GSK3B,134243255
TAF6,396306665
NT5C2,0
SEPHS1,0
SEPP1,0
GMPS,0
LIG3,132677455
MRE11A,263227490
GNG10,132358955
EMD,397357545
SLC26A2,134022055
SERPINH1,0
PDLIM4,417329665
PEX5,0
ERF,131560165
VASP,145026655
DNM2,0
CDK7,136464955
HLCS,131326215
CDK9,0
LRBA,270760510
BCAM,407745965
CCT8,0
PAPOLA,0
FXR1,0
FXR2,277453910
RAB7A,165216655
RAB9A,0
RAB27A,0
SCNN1B,0
PLCD1,271241010
DAP,0
MMP15,0
NOVA1,0
ZNF84,0
SMARCA2,735597076
SMARCA4,530929531
BCAP31,131761555
P2RX1,0
TPMT,0
RENBP,133260455
MECP2,365987130
HCFC1,267847010
CAV2,664842965
ALDH3A2,131198315
HSD17B4,280882110
GPM6A,0
KCNQ1,0
CLCN7,263354320
VAMP7,0
RPS6KA3,540628921
RPS6KA3;RPS6KA6;RPS6KA1,273853510
PRELP,0
CCNH,132626955
MNAT1,0
NEK4,264046810
HNRNPA3,0
PGD,0
HNRNPM,132473655
KPNA2,0
NCBP2,0
JAK3,0
ARHGDIA,0
SLC7A2,0
AGFG1,404874465
HNRNPF,0
STAT2,0
MSH6,0
KIF11,0
VAV2,0
RBM5,145876655
EFNB2,0
DGKQ,0
CAPZA1,0
HMGA2,0
CRIP2,154453655
NUP98,575885521
BLVRA,0
SLC25A1,0
DAPK1,0
ARFIP2,0
ARFIP1,133492155
ACLY,319504310
MVD,0
COPA,131418975
RCAN1;RCAN3,132707555
SMTN,170156655
SLC16A1,0
IST1,0
SUB1,131423025
CLNS1A,161629655
HIRA,0
ATXN3,132106455
ATXN1,131741155
ATN1,395010025
TERF1,0
PMS2,0
USP14,137074955
PRKAA2,0
PRKAA2;PRKAA1,134259255
RAD23A,190150655
RAD23B,154428655
EPHB4,0
AK2,0
NAPA,0
AIF1,148515655
EIF5,264926510
SLC12A2,131323485
PSMD4,0
VCP,131411225
MFAP1,1110262042
AQP4,555262365
NCKAP1L,0
MLLT4,1557153358
MLLT6,132732655
ELL,0
BRPF1,266969510
NAP1L1,0
ADAR,267219530
LAMB2,0
CDH6,0
CDH11,159444655
FOXA1,134359255
TPD52,136306555
PKNOX1,0
HNRNPH2,0
EIF3B,0
FCGRT,131406655
MARS,0
AP1S2,0
HDAC4,416284965
CLDN12,133624355
CLDN18,936311331
BCAR1,0
STX17,132266255
SIK1;LOC102724428,0
RWDD2B,0
UBASH3A,0
WDR4,0
TBX4,0
EVC,0
KLF3,131884055
RAB38,131733655
CORO7,267528350
CLDN2,0
NUP107,133080155
SNX16,0
EEFSEC,0
SESN2,0
EPPK1,360015360
MLF1,134871855
FAM3B,0
EVA1C,0
GNG2,0
TPI1,302959610
SEC61B,273320110
PTEN,132286655
ACTB,0
ACTB;ACTA2;ACTG2;ACTG1;ACTC1;ACTA1,134675855
ACTB;ACTG1,131426285
ACTB;ACTG1;POTEE,132196355
RPS20,0
DSTN,160471655
RAB8A,134080855
RAB4B,0
RAB2A;RAB2B,0
CXCR4,0
RAB14,133501555
ZC3H6,0
ACTR2,0
RAP1B;RAP1A,131247585
MAX,266405510
RPS3A,0
MAGOH;MAGOHB,0
SEC61A1,131775155
STXBP1,0
COPZ1,0
UFM1,0
AP1S1,0
HNRNPK,306177310
RRAS2,154008655
RPS8,131537275
YWHAE,139693255
RPS29,0
TMSB4X,133647655
SELT,0
RAB11A,0
RAB11A;RAB11B,0
CNBP,0
ACTA2;ACTG2;ACTC1;ACTA1,0
RPS6,0
HIST1H4A,364152510
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,0
