GeneID,Intensity.LUAD_phos_04T
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BO;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST3H2BB;HIST1H2BA;HIST1H2BN,0
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST1H2BN,0
RAB1A,129017034
RAN,0
GNB1,0
GNB2;GNB4,127989664
UBA52;RPS27A;UBB;UBC,258180768
TRA2B,1162298805
TRA2B;TRA2A,426271868
AP2B1,0
VAMP2;VAMP1;VAMP3,180609934
VAMP2;VAMP3,259950068
GNAS,130635134
YWHAZ,148249934
SUMO1,168457934
SKP1,0
GNG5,130398734
TMSB10,0
YBX1,408751802
CSNK2B,384304812
TPM4,0
TUBA1B;TUBA4A,132827434
TUBA1B;TUBA1A;TUBA3E;TUBA1C,0
PAFAH1B2,0
HIST1H3A;H3F3A;HIST3H3;HIST2H3A,0
HIST1H3A;H3F3C;H3F3A;HIST3H3;HIST2H3A,127747214
HBB,261311868
NOMO3;NOMO2,0
HBG1,0
HBG1;HBG2,0
HBA1,128555834
CXADR,129828434
FAM193A,0
SH3BP2,0
NOP14,130485334
RBM6,258857268
EIF4G2,155301934
RPP30,132470334
GTF2I,260821768
SRPK2,416466002
PHC1,0
CCT2,0
BTN3A2,0
IRX5,128788634
IRX1,0
IRX3,258938268
ST5,0
PRKDC,134852134
ADAM17,420653702
ELF3,128912234
MAP1A,516877826
PHEX,0
NUCB2,0
BASP1,130014534
GPSM2,0
SSBP2,127911634
TMF1,406386002
MRPS36,129328434
ADAMTSL3,0
RPL24,128244614
CBX1,129371534
RPL19,0
SRSF3,400260002
MXRA7,128557134
H3F3A,0
FOXK1,1380214541
PRR5,0
ZBED6,134229234
CCZ1;CCZ1B,0
DAB2,131046834
FBLN2,0
DGCR2,132826234
HSPG2,0
LRP2,416358102
ARHGAP4,128557134
EFNB1,0
FGD1,0
RBM10,387372202
ATP2C1,0
ATP8B2,0
TFAM,0
HDLBP,137516934
CDK16,259366038
CDK16;CDK17,136427234
CDK17,0
CDC42EP1,525374496
CLTC,259935168
HSF1,441744802
FKBP3,0
PLCB2,0
REEP5,0
HNRNPU,563443868
PLIN5,129202134
SET,277258668
SCN7A,411386302
FOXK2,411676602
RUNX1,139650934
RELB,0
AMPD2,266925468
ANK2,384367412
CAP1,0
FLI1,0
IFITM2,136104134
TFAP4,141224934
OTUD4,258939268
PFKP,0
XPC,464861802
CDR2,0
PLCB3,257427168
TAGLN,0
AKAP17A,137476934
MEF2A,259074868
GUCY1A3,128603134
PRKCE,127818794
KIF23,0
APBA1,128003784
SP4,0
SP3,138371934
DSC2,0
RPL18A,0
MAP2K1,0
FKBP4,0
NUCB1,185432934
SLC25A11,129716434
DST,0
CREM,0
MLLT1,0
MECOM,0
KMT2A,660633170
CENPC,0
LMNB2,553620436
PTS,127811564
ERCC6,258158868
CEBPZ,161021934
EIF4G1,451654802
ATP7A,261479628
NOTCH2,130146034
TLE1,0
TLE3,401654802
TLE4,257943368
PRKCQ,392183402
DNM1,129365834
PTPN12,283852868
PTK2,129313934
PTK2;PTK2B,0
LIPE,0
SRSF11,337586868
PRKCD,452547392
CALD1,135957634
CTDSPL2,263723068
PTPN11,128414634
PPP2R3A,131235834
GFPT1,537406934
EXOSC9,0
MEF2C,0
TYRO3,128555334
RUNX1T1,0
RING1,258095668
PRDX1,0
CDK18,391028002
C1QBP,128070644
CKAP4,0
PDE4B;PDE4D,128280424
ZFP36L1,131672134
SPAG1,128484734
KHDRBS1,283262568
MCL1,128147354
KLC1,264648768
SOS1,131902934
LRP1,260989368
ARHGAP1,478154002
SRSF4,561758836
SRSF4;SRSF5;SRSF6,0
PCDH1,396784402
DHX9,127755724
SLC20A2,133167934
GOLGA3,387421992
GOLGA2,0
DMTN,0
PDE4D,261805368
CD47,0
PPID,127976294
SSRP1,424825602
RBL2,394025972
CAMSAP2,259010768
SPIRE1,130510634
NSUN2,275675868
DMWD,0
RBBP4;RBBP7,0
NCBP1,421888448
EP300,268605568
FCHO2,710799370
SMAGP,131827934
APOBR,131266934
CGNL1,261890568
NEXN,538558036
CPSF1,0
DBP,0
KIAA0195,525610436
NUP160,175825934
SCAP,390663352
ARHGEF5,260790368
FOXO1,0
GTF3C1,796322144
KCNMA1,0
TWF1,129028734
SMARCB1,128817734
BPTF,915688078
STX4,128162434
MAP4K2,0
NFIA,427414802
MERTK,0
SFSWAP,675199170
CHD3,674520270
SF3A3,0
DPYD,127585574
TMEM115,297252468
ILF3,721398190
LRMP,0
PTPRJ,0
PTPN13,644190460
EPS8,784699864
TRAF2,452288502
FOXF1,0
FOXC1,0
ANK3,668604370
DLG1,257102758
TAF10,0
NFATC3,130589134
ABR,130093234
BNIP2,281793968
BNIP3,389646272
NFX1,0
CSTF3,0
TIAM1,0
ARHGAP5,917389838
PRDM2,529187836
STRN3,129892434
CDC16,129693034
STK4,129602034
FLII,130423834
COASY,146495934
ACACA,265629668
GPS1,136679134
SPP2,0
ZBTB17,0
USP4,129042734
CHAF1A,0
CHAF1B,0
REST,256368008
RLF,261062068
PRKAA1,0
PPFIA1,389677702
EIF2B5,156099934
TARDBP,0
PAK1,542199236
FADD,0
PAK2,419763012
CBX3,538061226
STK3,0
CBLB,0
PSMD2,316525568
MMRN1,0
DDX10,259836448
TBX2,259955768
DNAJC3,0
SELENBP1,0
MAP3K1,0
PRKG2,0
SLA,130853934
SRSF9,585994836
SRSF5,421655802
SRSF6,1210145639
TRIM28,508474868
G3BP1,277936934
CLN3,348235868
NMI,128341434
SLAMF1,0
KCNAB2,0
KCNAB2;KCNAB1,0
SKP2,0
ATM,534025536
GRB10,0
IFIT5,0
MTA1,130709634
SLC14A1,129573234
SP140,0
PDE3B,0
PDCL,131954934
PLD1,128651334
DYNC1I2,259138268
MSLN,0
IKZF1,0
SNTA1,128119454
SNTB2,591634506
XRCC4,260078968
PPIG,814650414
TCOF1,731079470
SLC39A6,137405934
SF3B2,1054767975
GOLGA4,274524568
PDAP1,557697302
ADAM9,260760038
FKBP5,259121668
MYO9B,996280038
ROCK1,130804534
NFATC2,386053762
TNK1,152331934
GAB1,130278634
BIRC2,0
PICALM,261182768
MTM1,0
SQSTM1,665185170
NAB1,0
ATR,0
EIF4EBP1,0
EIF4EBP2,265775968
RIPK1,128187504
HDAC1,671373870
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,0
CAMK2G,260444168
CAMK2D,147192934
CAMK2D;CAMK2A,0
DCTN2,0
PKD2,260290528
SNW1,289442868
IQGAP2,279644768
STIM1,1557566241
SNX1,408941602
KRR1,137942934
PWP1,275162068
MTMR1,0
MTMR3,659099830
CUL4A,0
CUL4B,0
TP53BP2,129498434
DYRK1A,0
DYRK1A;DYRK1B,160719934
RAB31,0
RIN1,0
LAMB3,0
THOC5,588909736
SHROOM2,514373126
ITGA9,0
GNL2,128983234
EXOSC2,0
BMPR2,128992334
SNTB1,1331560373
BYSL,132999034
RAPGEF1,259451368
PDE7A,0
CUX1,275218868
RUNX2,0
PRKG1,151000934
CDK13,928663568
IL16,0
CKAP5,0
CAMK1,0
HNRNPD,294684468
DAG1,132188634
PDE1C,0
DSG2,153794934
VGLL4,0
BOP1,511233002
SEPTIN6,0
MORC3,0
SAFB2,273239768
SAFB2;SAFB,462604722
EIF3A,257628768
FAM53B,127891514
ARHGEF7,136880634
ARHGEF7;ARHGEF6,0
EFR3A,302479868
UBAP2L,430993602
SPIDR,0
SCRIB;LRRC1,132672734
GIT2,0
SCARF1,130640534
TTLL12,0
POLA2,0
DOCK1,267907468
TFDP1,0
WRN,0
DPYSL3,259784268
BTG3,0
ZMYM3,262815368
DYNC1H1,310036148
TCEB3,0
MAP7,0
CTTN,1507024071
TRIM25,152732934
PTK2B,133944234
FLNC,416655012
FKBP8,130346634
PDE3A,132720834
GALNT3,0
GRB7,128652034
BECN1,0
RBM39,278408568
SPARCL1,393717352
FAT1,0
HIC1,260958068
PRPSAP1,0
DHX8,128239194
HSP90AA2P,128932434
ITPR2,128342534
ITPR3,742813010
NBR1,128083874
ITPR1,294301168
RASA3,0
IRF3,131140734
KIAA0100,0
TRIP12,140284934
PUM1,522500666
MDC1,932338538
CLINT1,949408038
KANK1,135447434
SMC1A,0
RRP1B,256282208
NCOA6,0
GSE1,392997242
DIP2A;DIP2B,0
BMS1,130430034
LPIN1,0
USP10,261695768
RFTN1,552522136
PPP2R5D,131621534
LBR,287123468
PTPRCAP,0
MVP,339615868
LTBP1,155885934
LTBP2,129577934
GOLGB1,284392648
NAA30,131942934
FXYD3,165153934
MEF2D,391246902
CHD4,1360536321
LASP1,128424834
ARID5B,130051434
NFATC4,128722634
NFIX,401418202
ZNF638,650956100
NOLC1,0
NUMA1,1027188529
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,392206802
UBXN2B,0
ATXN7L3,0
VEPH1,128461734
HERPUD1,129018334
FAM175B,0
SART3,258880658
SUZ12,128890334
EXOSC7,127949214
TNIP1,127743934
EFTUD2,261187998
R3HDM1,0
R3HDM1;R3HDM2,0
SNX17,0
JOSD1,0
RAB3GAP1,266658568
SETDB1,0
RRS1,127840974
ARHGEF6,406651202
POLD3,0
ACAP2,388490442
BRD3,145322934
WDR43,0
EEA1,129709634
PDIA6,152517934
AGER,0
PLCL1,0
PEA15,142633934
PGM5,320848168
PRKD1,128448334
PCM1,2099996546
TCEAL1,0
PPP2R5A,0
PTGES3,260721668
PVRL1,129487334
NONO,0
PTPRK,0
PWP2,0
RABEP1,553049236
RNPS1,179738934
RBBP5,135171234
RCN1,0
RALBP1,392364002
ZMYND11,0
LLGL1,0
LRRC41,261374088
TTF1,0
PCBP1,394325602
PCBP2,279684368
TOMM20,300178868
ANGPT1,0
MTFR1,138974934
P2RY14,0
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,133237534
RPS6KA1,385534722
SAFB,421712002
RBMS2,0
PPP1R7,394285172
SF3A1,476381202
SHB,0
SKIV2L,373023368
SURF2,129294734
TAF11,130205434
TAF7,0
TERF2,137922934
MAPRE2,127625064
TEAD2,0
TGFBI,0
TGIF1,0
NCOA2,262446768
SLC9A3R2,130345634
TARBP2,131212934
SF1,349016868
TRIP10,143219934
TRIP11,136625534
MED1,263522768
ZNHIT3,0
HMGN3,128687834
HMGN3;HMGN2,0
JMJD1C,0
PTPN14,133000634
MAPRE1,0
ZRSR2,131143234
DLG2,0
ELAVL1,131649734
LTB4R,128026024
ELF2,129967034
NAB2,655907470
GPR68,128864434
TAB1,0
HERC1,129346034
SLC1A5,129143934
CD226,0
MLF2,147569934
ZKSCAN8,0
NCOA1,129465534
SMAD2,136600834
TBCC,128904834
STK11,0
VAMP3,258662258
SLC14A2,0
FAM189A2,0
VPS72,0
EZH2,258790068
ZFHX3,130316534
ZYX,396234052
SEPTIN7,131359834
ADRM1,0
CCDC6,1075533339
E2F4,0
SLC15A2,131190534
LAMA4,137839934
PKN1,128868834
PKN2,309985868
TAF12,144489934
MAPK14,0
CDC37,0
DPYSL2,270847768
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,128540534
TAF9,131712334
CALCRL,260786368
CTF1,127953874
OCLN,855346004
SRSF7,387201868
CPSF6,131827734
SMN1,319756868
DBN1,538816246
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,128585434
MAPK6,0
IFI16,378300868
MAN2A1,0
RTN1,417285102
PPP1R3A,0
PCK2,136566434
PTPN21,128168024
PTPRO,0
UPP1,128511034
UGP2,0
PFKFB3,129956734
TPD52L1,0
IMMT,0
ARHGAP44,0
ZNF827,128022964
CPEB4,0
ECSCR,0
KNOP1,128456834
CSPP1,0
FAM110C,129013334
INF2,665175770
HLA-C,0
PDS5A,129716834
KIAA0753,257504468
RFX7,0
QSER1,129688634
CLEC16A,0
KIF26B,136525834
KIAA1109,652752570
ZNF423,0
ARHGAP31,653703470
FAM83E,541188236
AAK1,420941262
KIZ,0
KIAA1033,131281334
SPHKAP,0
SHROOM1,258418398
SLC5A9,0
ERCC6L,0
RALGAPA2,943999638
TYSND1,127726334
TMEM44,0
SMTNL2,0
ATG2A,0
ZNF800,128276564
CWF19L2,0
EIF2S3L;EIF2S3,0
UVSSA,263021068
LRRFIP1,1309481191
EML3,271053168
TWISTNB,272046268
C1orf106,129636534
MAP7D1,926697538
CHD9,128014894
LSM12,138302934
TBC1D25,129220534
RGL3,127989094
SP6,0
GON4L,0
GON4L;YY1AP1,128443034
CCDC88A,0
TMEM176B,128034774
TBRG1,0
RABL6,261364778
LGALSL,138705934
PLEKHN1,128903034
SLFNL1,0
GLYR1,133829434
CRY2,130421834
C2CD3,128135534
RIC1,261613068
VPS26B,129572234
LARP7,738463370
NADK2,0
TBC1D10B,407376852
TPRN,402645402
ANO6,128151474
PLCH1,129905734
FILIP1L,134873834
AASDH,0
ARID4B,128795634
GRIPAP1,257982268
TMEM119,129881634
AMOT,0
SYTL3,266181668
FNDC1,0
PAN2,0
EPC2,130507434
ARHGAP29,386362952
PDCD4,467138002
FNDC3B,130966834
CRTC2,260264168
AGPAT9,131756934
C17orf85,132210334
PHLDA2,133601734
PDLIM3,0
PLEKHO1,0
USP39,135558334
KLHL22,0
SETMAR,0
CCDC92,129287634
SOWAHC,0
LBH,132439934
ARHGAP15,130441234
KRTCAP3,130157234
COBLL1,1438658075
HS1BP3,287339868
CYBRD1,427854602
INO80D,0
ZNF385B,0
EAPP,259279168
PAN3,0
SDK2,0
PLEKHG4,0
BRDT,137265834
HSP90AA5P,128932434
DCAF6,522491536
TMEM41B,270646968
ODF2,0
SLC45A4,128605234
ZNF326,0
NOM1,385339302
ANKRD20A8P,0
FSIP2,0
DNAJC21,386157922
PPP6R3,270165158
KIAA2026,0
FAM76B,0
SH3D19,256924868
NHSL2,128101644
EMC4,0
METTL10,0
PPM1J,0
MIA3,390261602
WDR44,1109719173
DOCK11,127928854
FGD3,0
PRRC2B,433341902
AMER1,0
TJAP1,276080068
RRP12,156417934
TOR1AIP1,1200980113
IQSEC2,0
HABP4,134930434
MIIP,128159394
SPECC1,387557242
SAMD4B,129138234
BRMS1L,0
DNTTIP2,388579002
DCAF10,128233944
RABGAP1L,149989934
ERICH3,0
LRRK2,556342036
TMEM201,273306868
HIATL1,0
NUP188,401685802
HP1BP3,665890670
CEP170,405758302
CEP170;CEP170P1,129178634
PLEKHS1,129533634
SNAPC4,0
COL5A1-AS1,0
NOL9,390930002
NHSL1,258667968
SZT2,132093234
ZNF362,0
CC2D1B,0
FNBP1L,582026476
C6orf132,127598324
HIVEP3,0
MPP7,0
TMEM63B,478221802
LRIF1,0
RBM20,0
UBR4,423798402
STXBP5,276190988
KIAA1217,662812870
ARHGAP21,259145858
BEND3,136939534
CAMSAP1,128627934
KANK4,0
SYT6,0
ZNF618,0
ACBD5,652610470
RBM26,143889934
DCAF8,128770134
CEP162,0
FRY,386722512
ZBTB37,0
RC3H1,0
MAGI3,129061734
MLK4,0
SH3PXD2A,778385504
RSPH4A,0
DDI2,133796234
THEMIS2,0
SOGA3,0
IFFO2,127854884
AHDC1,646428270
ARFGEF3,387843802
VPS13D,651186840
LIN9,128991934
CROCC,520752246
TMEM164,129169834
MEX3C,128175024
RASIP1,387615532
PIK3R6,0
RIF1,130340834
STRIP1,298495868
OBSCN,0
CEP350,128328934
CDC42BPA,128951534
RPRD2,972987938
KLHDC7A,0
PRPF38B,266950068
TTC39B,0
RNF20,272392168
CACHD1,0
ZNF318,775034584
FAM171A1,0
OTUD1,0
ARHGEF16,402588602
ZNF691,129415634
MYSM1,128767534
TAF3,258869038
SNX30,259734068
FAM208B,259650768
DAB2IP,259468568
PEAR1,0
MEDAG,0
ZCCHC6,0
DENND4C,1244039707
NAA35,128235504
LRRC16A,653192670
ZMYM4,259971268
ZDHHC20,128891234
TTC23,0
FAM219B,261931268
RNF123,129157334
FBXW9,128995934
ANO1,0
CD276,145437934
RNF213,390217652
AP1AR,0
KANK2,937076504
FAM21A,791746034
FAM21A;FAM21C,1534522175
FAM21A;FAM21C;FAM21D,0
STEAP3,127858694
FAM91A1,141318934
ICE2,0
LARP1B,0
CEP135,0
TBC1D9B,536405836
MAP1S,970462838
ARL6IP4,274759168
ATG16L1,129279834
RAP1GAP2,0
OLFML2A,0
HGSNAT,0
TNS3,806641004
ZFYVE26,535699536
MSL1,128558534
CRYBG3,261388498
INTS3,259356968
ARHGAP17,260410038
KIAA1429,277715368
SPECC1L,681252200
C1orf95,0
PDPK2P;PDPK1,157931934
GLTSCR1L,0
UHRF1BP1,0
ATL3,143054934
MCTP2,257885468
IQSEC1,516571066
RLTPR,0
CIAPIN1,0
OTUD7B,130581734
RALGAPA1,655998610
ABLIM2,131739034
SIGIRR,691066590
LAMTOR1,290171568
NCAPH2,0
GRAMD4,0
KIAA0930,264565468
SMEK1,267638468
CCSAP,0
RAB12,135915834
PLEKHA7,1394343381
DENND5A,128322134
SDE2,138515934
SLC8B1,131090634
RCSD1,921083338
NIPBL,1035420273
PRR5L,128952034
CAPN13,0
ZNF280D,0
MFSD5,0
SLC18B1,0
HMBOX1,0
RHBDD2,0
PWWP2B,0
REEP3,419625502
RETSAT,0
KIAA1211L,128485934
RWDD4,0
PRPF40B,413021502
ANKRD54,0
SLC30A6,176999934
TAPT1,145014934
KANK3,423310802
PPP1R18,128530734
ZCCHC8,650736870
MAST2,257723868
DHX57,132150434
LLGL2,0
CC2D1A,129976134
MSANTD2,0
EDC4,550976436
SCYL2,128376934
CASC4,128815034
CNNM4,0
NFRKB,407610262
KLC3,0
ALKBH5,257577668
PDXDC1,259457688
INTS5,0
TMEM154,0
VWA1,128835434
PGM2L1,131635334
FBXL19,132433534
CTR9,824837434
AAGAB,0
PPIP5K1,128995834
ULK3,0
TTC33,130339434
MYO7B,0
FBXO38,0
TRAT1,0
RHBDF2,1067192153
ELMSAN1,391936402
BRAT1,129057034
WDR59,0
ZC3H14,416973102
CNST,0
LARP1,1077453873
ATAD2,0
TMED8,129506734
BLOC1S3,270429368
ZBED9,0
RICTOR,390800902
WDR74,128116994
AGTRAP,0
SAMD1,131861934
SMARCD3,0
NHS,0
SLC4A10;SLC4A7,0
ANKRD12,129077434
AFTPH,0
FIP1L1,687198200
CRTC3,256518498
CYP20A1,0
C16orf54,0
FAM198B,128644634
PARM1,128484934
OLFML1,0
LAYN,128650134
PLXDC2,194973934
TMEM108,0
CD300LG,0
CRELD2,0
APOOL,0
BAIAP2L2,0
TMC5,389838502
FAT4,0
ATF7IP,416568702
RANBP10,128225994
PACS1,135389534
BCOR,260896378
RAB11FIP1,410349902
RAB11FIP1;RAB11FIP2,144650934
CHRDL2,0
NAPRT,0
GIGYF2,703417400
SLC36A4,0
SCARA5,0
AEBP2,256928808
DEF8,128249164
NFXL1,257605318
ZNF704,0
NBEAL2,545150636
FGD5,256914268
CCDC141,0
SLCO4C1,132113034
C15orf39,0
QSOX2,128048774
SRCAP,525863236
FAM83H,1392687541
FAM65A,130729534
NBEAL1,0
WDFY4,0
MFSD6,149223934
ARHGEF18,385199082
ANKRD13D,261203068
KIAA1211,256243728
BEND4,0
CEP128,128770934
PIK3AP1,128631134
ARHGAP27,270685568
C15orf52,127923454
DENND5B,0
PNPLA7,0
FGD6,258373168
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,128360034
PLEKHM3,0
STXBP4,0
C1orf186,0
MBOAT2,136779534
VPS13C,281818768
USP34,131717834
RAPH1,413442402
USP54,128580334
UNC13D,0
PREX2,0
CYS1,0
MED13L,393629602
LARP4,134162234
ZNF767P,133270134
CBLL1,128399534
MTSS1L,131536334
NOL8,0
SSH2,127952964
ASXL2,259516468
CCDC80,127991214
CEP68,266956768
HECW1,0
SUPT6H,262395768
SND1,133111934
MARK2,384264162
DDX46,0
MON1B,272853468
DHX30,0
EIF3M,0
MEPCE,791112604
ARMCX2,0
FAM73B,388614602
RSRC2,452140502
BEND5,0
CYFIP1,129729234
DOK3,152800934
LPCAT2,0
TAOK1,261756568
SH3BP5L,262552668
EEPD1,387725632
RASGRP2,256173688
STRADA,0
MICAL3,129731034
ERMP1,0
TRMT1L,0
ZC3HAV1,821954714
PID1,0
GVINP1,0
FAM122B,260771868
SETX,0
KANSL1,263395068
ATG9A,265405168
PRICKLE2,131346734
POGZ,415957802
ZFYVE16,262584768
MON2,0
UBE3B,135387734
DENND4A,130154134
TMC7,0
TMC4,0
MYH14,468669802
NUFIP2,416431802
SZRD1,133071234
MAVS,565805036
CLASP1,257652368
DHX29,130411634
HAUS6,386961502
LIMS2,0
KIF21A,256994888
HDGFRP2,1661169475
BRAP,0
EMSY,389499902
AKNA,128953734
ARHGAP22,0
RAI1,256260718
WAPAL,264705068
IRF2BP2,534251436
IRF2BP2;IRF2BPL,127740784
SDK1,281916368
HSD17B13,127848854
APBB1IP,134392034
SPRED2,128534734
SPRED1,128027274
BTLA,0
SRGAP1,0
RBBP6,394524502
ARHGAP30,0
SH3RF1,256214008
GRASP,0
FGD2,0
RAB44,261874868
CNTRL,0
FILIP1,262844868
PIGW,0
ABI3BP,0
VPS13B,0
C11orf96,705218870
ZSCAN2,0
TMEM179B,130683134
GALNT7,0
PHLDB2,257506708
TMEM55B,132938834
DAAM2,272107468
KIAA1328,0
PATL1,144746934
TBC1D1,0
SYVN1,133408034
TRPT1,129264134
TTC7B,390954762
RBM23,135736634
PABPN1,0
METTL3,0
LDB1,0
PBRM1,543065336
YRDC,140304934
MTDH,1175604069
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,137559934
KTN1,406486102
RIMS1,0
BCL9L,128891934
PHLDB1,522902436
N4BP2,268736868
CADPS2,262981068
FERMT3,0
FAM83A,0
ZBTB46,0
CASZ1,257621768
FAM124A,0
LUZP1,259285068
MYPOP,128434334
KIF27,0
LRRTM4,0
EXOC3L1,128837434
TAX1BP1,128450134
PACS2,0
LCA5,0
GLCCI1,128258854
FAM134C,1570793207
HOOK3,128238284
ARHGEF25,0
MON1A,0
PARG,0
PPFIBP1,264047268
SLC26A11,132014334
ZC3HC1,881300204
OSTM1,0
FCHSD1,0
GPBP1,0
PROSER2,128074974
CDR2L,0
RALGAPB,260876268
RALGPS2,127771454
LSR,822947104
ERICH1,127911884
CIR1,138808934
HEATR5A,0
ANKLE2,0
MEX3D,129170834
MEX3D;MEX3B,0
DDX42,0
TICAM2,0
NME9,0
XYLT1,0
STX12,0
PALB2,0
GATAD2A,577424236
GPSM1,0
C2CD5,921078138
RASAL3,512752356
SGK223,260370768
HIPK1;HIPK2,0
TMC8,132663634
IRF2BP1,260460168
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,0
RNF135,0
AEBP1,0
TMEM139,0
HID1,273129268
UNC5CL,0
LYSMD2,0
DENND1C,0
NUDCD3,0
PLEKHH2,128222304
AHNAK2,256411348
FOXP4,130729734
NOSTRIN,0
NAV2,0
LEPREL2,0
FUNDC1,0
MISP,819210984
KSR1,389057202
SPNS2,0
CEP97,0
CARKD,0
FAM219A,262642568
ARHGEF19,129314534
WDR75,263506268
SLC44A2,0
TEX2,520612636
FAM114A1,258000668
PLEKHM2,0
DENND6A,0
MGA,256260868
GCC2,131044834
SFTPA1;SFTPA2,273053868
PHF6,287550868
CUL9,258155468
LRRC8A,0
LMTK2,129368634
LAX1,0
UBR1,133122034
ARHGAP12,722189650
CHERP,273595668
ZSCAN29,128679934
CDAN1,0
ANKHD1,128079214
SUGP1,261328468
SUGP2,397283002
WWC1,129270934
ZFPM1,0
CCAR1,0
HOMEZ,130111234
FAM178A,0
SKA3,0
SIRT2,0
PHC2,0
GALNT12,0
BAP18,135986434
NRM,0
C9orf40,0
GPALPP1,132954234
PALM2,258314908
FAM126B,128723834
RBM12B,1073923773
SLC35F2,128951734
RPAP2,128084214
ZC3H3,0
PNPLA6,399868702
SMC5,0
CMIP,128026324
PPAPDC2,266470068
MICALL2,522829936
AMOTL1,129240334
RAVER1,298414168
FTSJ3,661150370
SLX4,384592242
TMEM192,134065934
DIS3L2,0
LAS2,0
CCDC13,0
ZZZ3,128089334
C20orf196,0
EXOC8,0
SYTL1,131837534
REM2,0
TRIM22,0
ZDHHC23,128765234
GRAMD1C,258137648
HACE1,129334234
PHACTR4,136780234
RCOR2,0
RASEF,387685102
KIAA0319L,129627634
RTKN2,0
KMT2E,0
DCP1B,0
SCYL3,0
GPR116,406816402
UNC5B,0
PELP1,422302402
ABI1,538955416
WDFY3,258862568
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,256675268
RPTOR,150855934
FAM177A1,389213002
AHI1,0
CCAR2,806601604
NUP93,130018534
STK11IP,393990202
ZNF687,566490236
REXO1,127715774
CMTR1,262593568
LRRC47,297005468
DOCK4,0
SLC39A11,257770398
ARHGEF28,128913534
INTS1,542269936
PROM2,260490668
ANKRD35,127702974
ARMC10,132953734
ZCCHC24,0
GHDC,128254204
CLASRP,399319102
PQLC1,270855568
AGGF1,0
SLC43A2,276441868
ASCC3,127895114
CLIP4,0
EHBP1L1,831704004
PLCD3,0
MICALL1,256601968
TXLNB,0
MPP5,0
STAG2,529129536
SYNPO,704601270
FNBP4,136224834
MFSD4,128332234
RYBP,0
NIN,0
MINK1,264290248
SPATA6L,0
TMEM55A,139852934
CCDC82,0
MARVELD2,128096124
AFAP1L2,128849534
ZNF276,0
AFAP1,137507934
MREG,130762334
OXR1,398610802
MPND,128315634
ZGPAT,129370734
TAB3,0
WDTC1,257204958
NKAP,308575168
TMEM57,137118634
SH2D3C,257593348
ARRDC1,0
C12orf45,129798634
FAM63A,141508934
CAMKK1,128104004
RNF10,0
FAM101B,0
MSL3,131825334
FAM160A2,131112434
CPSF7,130443134
SLC15A4,129583934
MYCT1,264944368
ADAMTSL1,0
ARFGAP2,259425878
C1orf52,0
METTL13,129805034
ARL6IP6,128538934
ARFGAP1,520006516
USHBP1,0
ZNF655,0
PAF1,429459802
CCNYL1,289088568
ANKRD31,0
UBR7,0
MB21D1,128936634
DDX51,146281934
ZNF513,0
CEP112,0
CEP120,0
ABTB2,0
JMY,0
C19orf47,0
TMEM102,0
KRI1,419488102
TC2N,398053302
POC5,255824398
ATG16L2,0
ZNF579,129337734
ZBTB38,131948434
PRPF38A,291208868
KDF1,131099734
ZNF511,128090924
ATP11C,257670788
ZFP62,0
KDM1B,128645234
AVL9,0
SLC43A3,0
GOLM1,258057808
COLGALT1,0
SIDT2,0
TMEM87A,615687868
PCSK9,0
HSD17B11,0
FAM63B,0
ATAD1,171307934
PPAPDC3,0
SCCPDH,0
FAM134A,406996102
SERBP1,279740668
KCT2,127900514
LEMD2,541794836
RBBP8NL,128686334
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,260260468
RNF169,0
ZBTB44,257484768
KIAA1407,0
GALNT11,128985334
SMG8,132596434
RNF214,0
PPFIBP2,268406068
LSM14A,505481802
CCNY,453609902
ZNF280C,131724234
MAPK1IP1L,136015734
PAPD5,0
EHBP1,524111236
RBM15B,541447636
TNRC6A,127662974
PSD4,262111568
PHC3,262674568
TMEM104,136554034
CNNM3,399800502
RGS22,0
ABCF1,620167736
GLIS3,0
PIK3C3,0
CATSPER1,0
SRFBP1,269806168
FAM83F,0
NGDN,263355568
SUPT20H,0
PDZD8,394809002
C1orf162,0
EXPH5,128255054
NAV1,128386834
PPHLN1,269701768
KMT2C,918954938
DOCK8,0
SYNE1,657281770
ZNF397,0
USP32,260501468
BOD1L1,524899336
ARID1B,256869338
FLCN,131830234
NUP35,393905002
REPS2,0
ENGASE,127753814
GPRC5A,264584368
ADCY4,128223504
TOR1AIP2,0
TSTD1,0
