GeneID,Intensity.LUAD_phos_09T
NOMO3;NOMO2,0
HBG1,0
HBG1;HBG2,0
HBA1,0
CXADR,0
FAM193A,0
SH3BP2,0
NOP14,0
RBM6,118110471
EIF4G2,213989471
RPP30,133966471
GTF2I,104723471
SRPK2,104018271
PHC1,0
CCT2,0
BTN3A2,0
IRX5,0
IRX1,0
IRX3,0
ST5,0
PRKDC,106143371
ADAM17,167956471
ELF3,206559142
MAP1A,239734942
PHEX,0
NUCB2,0
BASP1,101972071
GPSM2,0
SSBP2,0
TMF1,137347471
MRPS36,0
ADAMTSL3,0
RPL24,0
CBX1,103589871
RPL19,0
SRSF3,104704071
MXRA7,107243571
H3F3A,119173471
FOXK1,844684797
PRR5,0
ZBED6,103906071
CCZ1;CCZ1B,138960471
DAB2,208343242
FBLN2,0
DGCR2,0
HSPG2,0
LRP2,0
ARHGAP4,0
EFNB1,0
FGD1,103169871
RBM10,362003413
ATP2C1,0
ATP8B2,0
TFAM,0
HDLBP,120543471
CDK16,0
CDK16;CDK17,102240571
CDK17,0
CDC42EP1,334259413
CLTC,211455622
HSF1,682537655
FKBP3,0
PLCB2,0
REEP5,0
HNRNPU,1090592884
PLIN5,102048771
SET,236187942
SCN7A,251244842
FOXK2,279653942
RUNX1,132924471
RELB,0
AMPD2,241539471
ANK2,219269842
CAP1,243391042
FLI1,0
IFITM2,0
TFAP4,114566471
OTUD4,210439142
PFKP,105058871
XPC,673188413
CDR2,0
PLCB3,101808651
TAGLN,0
AKAP17A,132386471
MEF2A,0
GUCY1A3,132763471
PRKCE,103023471
KIF23,0
APBA1,118728471
SP4,0
SP3,0
DSC2,0
RPL18A,103200071
MAP2K1,0
FKBP4,332586213
NUCB1,215964842
SLC25A11,111057471
DST,102412871
CREM,0
MLLT1,101704801
MECOM,0
KMT2A,216975442
CENPC,0
LMNB2,320211013
PTS,0
ERCC6,0
CEBPZ,106676571
EIF4G1,501895684
ATP7A,0
NOTCH2,0
TLE1,0
TLE3,245681942
TLE4,206319942
PRKCQ,0
DNM1,0
PTPN12,653626255
PTK2,0
PTK2;PTK2B,0
LIPE,103512371
SRSF11,466098942
PRKCD,299148942
CALD1,154651471
CTDSPL2,0
PTPN11,115335471
PPP2R3A,103004571
GFPT1,1577809471
EXOSC9,118480471
MEF2C,109539071
TYRO3,0
RUNX1T1,0
RING1,0
PRDX1,0
CDK18,208057942
C1QBP,0
CKAP4,109951671
PDE4B;PDE4D,0
ZFP36L1,101807141
SPAG1,107070771
KHDRBS1,155748471
MCL1,0
KLC1,224201242
SOS1,105536771
LRP1,102146271
ARHGAP1,764736334
SRSF4,206676842
SRSF4;SRSF5;SRSF6,115537471
PCDH1,102377871
DHX9,0
SLC20A2,111108471
GOLGA3,207934742
GOLGA2,0
DMTN,101865751
PDE4D,0
CD47,0
PPID,0
SSRP1,478498942
RBL2,211714642
CAMSAP2,218690542
SPIRE1,0
NSUN2,245536942
DMWD,0
RBBP4;RBBP7,101663021
NCBP1,287389471
EP300,367742133
FCHO2,241287242
SMAGP,0
APOBR,0
CGNL1,0
NEXN,429323813
CPSF1,0
DBP,0
KIAA0195,129234471
NUP160,0
SCAP,0
ARHGEF5,121932471
FOXO1,0
GTF3C1,506276884
KCNMA1,0
TWF1,0
SMARCB1,0
BPTF,330596183
STX4,121944471
MAP4K2,105283671
NFIA,251469942
MERTK,0
SFSWAP,119152471
CHD3,103686871
SF3A3,0
DPYD,0
TMEM115,218135542
ILF3,323198313
LRMP,0
PTPRJ,0
PTPN13,0
EPS8,0
TRAF2,211465342
FOXF1,0
FOXC1,0
ANK3,443871184
DLG1,103373171
TAF10,0
NFATC3,0
ABR,0
BNIP2,204239471
BNIP3,0
NFX1,0
CSTF3,127043471
TIAM1,0
ARHGAP5,204954942
PRDM2,103659271
STRN3,0
CDC16,0
STK4,113429471
FLII,101193721
COASY,0
ACACA,475188484
GPS1,110105571
SPP2,0
ZBTB17,0
USP4,0
CHAF1A,0
CHAF1B,108551671
REST,0
RLF,0
PRKAA1,440306154
PPFIA1,231701872
EIF2B5,181940471
TARDBP,0
PAK1,135916471
FADD,107303571
PAK2,201429471
CBX3,208131442
STK3,115281471
CBLB,0
PSMD2,366139471
MMRN1,0
DDX10,0
TBX2,110798371
DNAJC3,0
SELENBP1,0
MAP3K1,0
PRKG2,0
SLA,106473171
SRSF9,313679513
SRSF5,437129413
SRSF6,196086471
TRIM28,1103123013
G3BP1,923209471
CLN3,246843942
NMI,108536171
SLAMF1,103472471
KCNAB2,0
KCNAB2;KCNAB1,102774371
SKP2,0
ATM,542407755
GRB10,0
IFIT5,0
MTA1,104654471
SLC14A1,0
SP140,0
PDE3B,0
PDCL,103258871
PLD1,0
DYNC1I2,213142342
MSLN,0
IKZF1,0
SNTA1,0
SNTB2,116930471
XRCC4,103223571
PPIG,0
TCOF1,541677225
SLC39A6,0
SF3B2,822540355
GOLGA4,336087413
PDAP1,695598942
ADAM9,103019871
FKBP5,0
MYO9B,525088484
ROCK1,0
NFATC2,0
TNK1,215576142
GAB1,0
BIRC2,0
PICALM,131497471
MTM1,0
SQSTM1,240244342
NAB1,0
ATR,0
EIF4EBP1,265196942
EIF4EBP2,0
RIPK1,0
HDAC1,468036413
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,0
CAMK2G,0
CAMK2D,787969526
CAMK2D;CAMK2A,0
DCTN2,219625342
PKD2,143468471
SNW1,243363942
IQGAP2,222624142
STIM1,1144838427
SNX1,0
KRR1,112950471
PWP1,220342942
MTMR1,0
MTMR3,239014942
CUL4A,0
CUL4B,0
TP53BP2,0
DYRK1A,0
DYRK1A;DYRK1B,198524471
RAB31,0
RIN1,0
LAMB3,0
THOC5,561126413
SHROOM2,0
ITGA9,0
GNL2,0
EXOSC2,0
BMPR2,0
SNTB1,761220426
BYSL,0
RAPGEF1,439211584
PDE7A,105095571
CUX1,105198521
RUNX2,0
PRKG1,0
CDK13,866957468
IL16,0
CKAP5,104500571
CAMK1,0
HNRNPD,252766342
DAG1,138702471
PDE1C,101678331
DSG2,112770471
VGLL4,102121971
BOP1,485428942
SEPTIN6,102284571
MORC3,0
SAFB2,103284071
SAFB2;SAFB,419165813
EIF3A,0
FAM53B,0
ARHGEF7,276607942
ARHGEF7;ARHGEF6,0
EFR3A,103702171
UBAP2L,288408942
SPIDR,0
SCRIB;LRRC1,106044371
GIT2,0
SCARF1,0
TTLL12,0
POLA2,0
DOCK1,142285471
TFDP1,0
WRN,0
DPYSL3,763759471
BTG3,207756342
ZMYM3,104950371
DYNC1H1,0
TCEB3,0
MAP7,0
CTTN,1743894913
TRIM25,148110471
PTK2B,0
FLNC,116249471
FKBP8,105856671
PDE3A,103939271
GALNT3,0
GRB7,103961771
BECN1,101653971
RBM39,800065942
SPARCL1,128772471
FAT1,0
HIC1,0
PRPSAP1,121184471
DHX8,0
HSP90AA2P,0
ITPR2,0
ITPR3,311027942
NBR1,0
ITPR1,117442471
RASA3,0
IRF3,0
KIAA0100,0
TRIP12,144325471
PUM1,122463471
MDC1,323581413
CLINT1,118074471
KANK1,110682271
SMC1A,0
RRP1B,0
NCOA6,0
GSE1,106952371
DIP2A;DIP2B,0
BMS1,0
LPIN1,0
USP10,0
RFTN1,144880471
PPP2R5D,116822471
LBR,312279033
PTPRCAP,0
MVP,290573942
LTBP1,234338942
LTBP2,0
GOLGB1,107739071
NAA30,0
FXYD3,105244171
MEF2D,103216471
CHD4,566075455
LASP1,213100942
ARID5B,0
NFATC4,103492971
NFIX,126961471
ZNF638,0
NOLC1,104755471
NUMA1,602048655
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,0
UBXN2B,103846071
ATXN7L3,0
VEPH1,0
HERPUD1,0
FAM175B,0
SART3,0
SUZ12,0
EXOSC7,0
TNIP1,0
EFTUD2,259765942
R3HDM1,0
R3HDM1;R3HDM2,108354871
SNX17,0
JOSD1,103047271
RAB3GAP1,282420942
SETDB1,0
RRS1,0
ARHGEF6,295433942
POLD3,0
ACAP2,0
BRD3,150958471
WDR43,0
EEA1,102280471
PDIA6,126108471
AGER,0
PLCL1,107763771
PEA15,188166471
PGM5,219149471
PRKD1,120968471
PCM1,445755084
TCEAL1,0
PPP2R5A,102665671
PTGES3,0
PVRL1,0
NONO,0
PTPRK,0
PWP2,0
RABEP1,427115384
RNPS1,0
RBBP5,0
RCN1,110198671
RALBP1,319705513
ZMYND11,0
LLGL1,0
LRRC41,0
TTF1,102041871
PCBP1,107733471
PCBP2,258975342
TOMM20,121032471
ANGPT1,0
MTFR1,119567471
P2RY14,0
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,104653971
SAFB,133657471
RBMS2,102644371
PPP1R7,103903371
SF3A1,276745742
SHB,0
SKIV2L,262699471
SURF2,115747471
TAF11,0
TAF7,0
TERF2,104601171
MAPRE2,0
TEAD2,0
TGFBI,103680971
TGIF1,0
NCOA2,115388471
SLC9A3R2,0
TARBP2,0
SF1,739958942
TRIP10,290861942
TRIP11,0
MED1,0
ZNHIT3,0
HMGN3,107264671
HMGN3;HMGN2,0
JMJD1C,206641542
PTPN14,410191884
MAPRE1,0
ZRSR2,0
DLG2,0
ELAVL1,109102671
LTB4R,0
ELF2,0
NAB2,110696771
GPR68,0
TAB1,0
HERC1,653183026
SLC1A5,0
CD226,0
MLF2,0
ZKSCAN8,0
NCOA1,0
SMAD2,0
TBCC,0
STK11,0
VAMP3,0
SLC14A2,0
FAM189A2,0
VPS72,0
EZH2,0
ZFHX3,0
ZYX,898125897
SEPTIN7,0
ADRM1,0
CCDC6,627942555
E2F4,0
SLC15A2,0
LAMA4,0
PKN1,0
PKN2,169078471
TAF12,115269471
MAPK14,0
CDC37,160037471
DPYSL2,327828413
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,0
TAF9,103530671
CALCRL,0
CTF1,0
OCLN,225806542
SRSF7,0
CPSF6,0
SMN1,234357942
DBN1,542964313
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,0
MAPK6,0
IFI16,440213942
MAN2A1,0
RTN1,235723942
PPP1R3A,0
PCK2,117759471
PTPN21,0
PTPRO,102200571
UPP1,0
UGP2,102900671
PFKFB3,103203171
TPD52L1,0
IMMT,337156513
ARHGAP44,0
ZNF827,0
CPEB4,0
ECSCR,0
KNOP1,0
CSPP1,0
FAM110C,102426471
INF2,115566471
HLA-C,0
PDS5A,0
KIAA0753,0
RFX7,0
QSER1,0
CLEC16A,0
KIF26B,217513742
KIAA1109,102003371
ZNF423,0
ARHGAP31,226910642
FAM83E,0
AAK1,397121413
KIZ,0
KIAA1033,0
SPHKAP,0
SHROOM1,0
SLC5A9,0
ERCC6L,0
RALGAPA2,660416755
TYSND1,0
TMEM44,0
SMTNL2,106896271
ATG2A,0
ZNF800,0
CWF19L2,0
EIF2S3L;EIF2S3,121089471
UVSSA,0
LRRFIP1,212804542
EML3,141109471
TWISTNB,102818271
C1orf106,0
MAP7D1,866115797
CHD9,0
LSM12,125090471
TBC1D25,108495071
RGL3,0
SP6,0
GON4L,0
GON4L;YY1AP1,0
CCDC88A,0
TMEM176B,0
TBRG1,102197671
RABL6,262339942
LGALSL,0
PLEKHN1,101931971
SLFNL1,0
GLYR1,0
CRY2,103633871
C2CD3,0
RIC1,213895942
VPS26B,233733842
LARP7,801062626
NADK2,0
TBC1D10B,123846471
TPRN,0
ANO6,101282661
PLCH1,0
FILIP1L,143697471
AASDH,0
ARID4B,0
GRIPAP1,0
TMEM119,0
AMOT,0
SYTL3,0
FNDC1,0
PAN2,0
EPC2,104761571
ARHGAP29,328048313
PDCD4,309206942
FNDC3B,0
CRTC2,260637842
AGPAT9,123431471
C17orf85,0
PHLDA2,0
PDLIM3,0
PLEKHO1,0
USP39,103983671
KLHL22,0
SETMAR,0
CCDC92,0
SOWAHC,0
LBH,105944071
ARHGAP15,0
KRTCAP3,0
COBLL1,102980071
HS1BP3,103176171
CYBRD1,152805471
INO80D,101108441
ZNF385B,0
EAPP,0
PAN3,101543661
SDK2,0
PLEKHG4,0
BRDT,0
HSP90AA5P,0
DCAF6,0
TMEM41B,0
ODF2,0
SLC45A4,0
ZNF326,109483571
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,320493813
KIAA2026,0
FAM76B,0
SH3D19,0
NHSL2,0
EMC4,0
METTL10,103898271
PPM1J,0
MIA3,106021571
WDR44,616143955
DOCK11,319409413
FGD3,0
PRRC2B,0
AMER1,0
TJAP1,213109242
RRP12,130797471
TOR1AIP1,1342349869
IQSEC2,103690271
HABP4,0
MIIP,0
SPECC1,0
SAMD4B,0
BRMS1L,0
DNTTIP2,0
DCAF10,103990671
RABGAP1L,196971471
ERICH3,0
LRRK2,328645613
TMEM201,320048513
HIATL1,105857071
NUP188,320337913
HP1BP3,947913555
CEP170,311635013
CEP170;CEP170P1,0
PLEKHS1,110811171
SNAPC4,0
COL5A1-AS1,0
NOL9,0
NHSL1,0
SZT2,0
ZNF362,0
CC2D1B,0
FNBP1L,448968942
C6orf132,0
HIVEP3,0
MPP7,103255171
TMEM63B,218871842
LRIF1,0
RBM20,0
UBR4,525013684
STXBP5,325434413
KIAA1217,311973213
ARHGAP21,315138713
BEND3,0
CAMSAP1,0
KANK4,0
SYT6,0
ZNF618,0
ACBD5,105932771
RBM26,0
DCAF8,453011042
CEP162,115500471
FRY,101898731
ZBTB37,0
RC3H1,0
MAGI3,0
MLK4,0
SH3PXD2A,451877384
RSPH4A,104386071
DDI2,0
THEMIS2,0
SOGA3,0
IFFO2,0
AHDC1,0
ARFGEF3,896633068
VPS13D,529034305
LIN9,0
CROCC,111965471
TMEM164,0
MEX3C,0
RASIP1,0
PIK3R6,0
RIF1,0
STRIP1,458877413
OBSCN,0
CEP350,0
CDC42BPA,102224071
RPRD2,478905084
KLHDC7A,0
PRPF38B,359377743
TTC39B,105324371
RNF20,107383271
CACHD1,0
ZNF318,0
FAM171A1,0
OTUD1,0
ARHGEF16,208721942
ZNF691,0
MYSM1,102449671
TAF3,0
SNX30,0
FAM208B,0
DAB2IP,0
PEAR1,0
MEDAG,101747271
ZCCHC6,0
DENND4C,814916297
NAA35,0
LRRC16A,421639884
ZMYM4,219947842
ZDHHC20,0
TTC23,141725471
FAM219B,0
RNF123,0
FBXW9,0
ANO1,0
CD276,131651471
RNF213,222326842
AP1AR,0
KANK2,373857413
FAM21A,121351471
FAM21A;FAM21C,335708413
FAM21A;FAM21C;FAM21D,0
STEAP3,0
FAM91A1,103038171
ICE2,0
LARP1B,0
CEP135,104544371
TBC1D9B,0
MAP1S,427511224
ARL6IP4,160283471
ATG16L1,0
RAP1GAP2,0
OLFML2A,0
HGSNAT,0
TNS3,428624974
ZFYVE26,230064542
MSL1,0
CRYBG3,0
INTS3,0
ARHGAP17,243934942
KIAA1429,227757942
SPECC1L,669889834
C1orf95,0
PDPK2P;PDPK1,181688471
GLTSCR1L,0
UHRF1BP1,318891213
ATL3,0
MCTP2,0
IQSEC1,420943284
RLTPR,0
CIAPIN1,151520471
OTUD7B,210446442
RALGAPA1,313587213
ABLIM2,0
SIGIRR,234105542
LAMTOR1,209866842
NCAPH2,0
GRAMD4,103965871
KIAA0930,211796942
SMEK1,103724471
CCSAP,0
RAB12,107404271
PLEKHA7,467492784
DENND5A,103847871
SDE2,115987471
SLC8B1,0
RCSD1,401124413
NIPBL,193605471
PRR5L,0
CAPN13,0
ZNF280D,0
MFSD5,0
SLC18B1,0
HMBOX1,0
RHBDD2,0
PWWP2B,0
REEP3,0
RETSAT,0
KIAA1211L,103975271
RWDD4,0
PRPF40B,213261842
ANKRD54,0
SLC30A6,0
TAPT1,0
KANK3,356570713
PPP1R18,132885471
ZCCHC8,104306671
MAST2,104908071
DHX57,103018771
LLGL2,0
CC2D1A,207396142
MSANTD2,0
EDC4,1029171498
SCYL2,0
CASC4,103764971
CNNM4,108086371
NFRKB,322582213
KLC3,102910971
ALKBH5,230254942
PDXDC1,0
INTS5,0
TMEM154,0
VWA1,0
PGM2L1,104867071
FBXL19,0
CTR9,549019155
AAGAB,0
PPIP5K1,0
ULK3,0
TTC33,109882471
MYO7B,0
FBXO38,0
TRAT1,0
RHBDF2,230701942
ELMSAN1,0
BRAT1,0
WDR59,0
ZC3H14,273599942
CNST,0
LARP1,780364497
ATAD2,0
TMED8,0
BLOC1S3,0
ZBED9,0
RICTOR,101256591
WDR74,0
AGTRAP,0
SAMD1,104690371
SMARCD3,0
NHS,337318413
SLC4A10;SLC4A7,0
ANKRD12,0
AFTPH,107775071
FIP1L1,447918974
CRTC3,0
CYP20A1,0
C16orf54,0
FAM198B,206415342
PARM1,0
OLFML1,0
LAYN,0
PLXDC2,244379471
TMEM108,0
CD300LG,0
CRELD2,0
APOOL,104805471
BAIAP2L2,0
TMC5,108771271
FAT4,0
ATF7IP,213876182
RANBP10,205663642
PACS1,129934471
BCOR,0
RAB11FIP1,446893984
RAB11FIP1;RAB11FIP2,109684971
CHRDL2,105118271
NAPRT,0
GIGYF2,217719471
SLC36A4,0
SCARA5,0
AEBP2,0
DEF8,0
NFXL1,0
ZNF704,0
NBEAL2,106998271
FGD5,0
CCDC141,0
SLCO4C1,0
C15orf39,0
QSOX2,0
SRCAP,115314471
FAM83H,1893586653
FAM65A,103666971
NBEAL1,0
WDFY4,0
MFSD6,138853471
ARHGEF18,0
ANKRD13D,213197342
KIAA1211,0
BEND4,0
CEP128,103365571
PIK3AP1,0
ARHGAP27,207849742
C15orf52,211867842
DENND5B,0
PNPLA7,0
FGD6,103711471
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,0
PLEKHM3,0
STXBP4,0
C1orf186,0
MBOAT2,126304471
VPS13C,248098292
USP34,0
RAPH1,0
USP54,0
UNC13D,0
PREX2,0
CYS1,0
MED13L,0
LARP4,0
ZNF767P,0
CBLL1,0
MTSS1L,0
NOL8,323464713
SSH2,0
ASXL2,0
CCDC80,0
CEP68,105210271
HECW1,0
SUPT6H,153758471
SND1,111831471
MARK2,0
DDX46,144882471
MON1B,212627342
DHX30,0
EIF3M,0
MEPCE,328693413
ARMCX2,0
FAM73B,103437671
RSRC2,489389013
BEND5,0
CYFIP1,0
DOK3,154186471
LPCAT2,0
TAOK1,0
SH3BP5L,223834342
EEPD1,106435271
RASGRP2,0
STRADA,0
MICAL3,102700471
ERMP1,0
TRMT1L,0
ZC3HAV1,333650613
PID1,0
GVINP1,0
FAM122B,104550371
SETX,205633142
KANSL1,103636971
ATG9A,348124113
PRICKLE2,0
POGZ,138621471
ZFYVE16,218574842
MON2,0
UBE3B,0
DENND4A,0
TMC7,0
TMC4,0
MYH14,266979471
NUFIP2,220637842
SZRD1,116726471
MAVS,210343542
CLASP1,204270942
DHX29,0
HAUS6,0
LIMS2,0
KIF21A,0
HDGFRP2,504956084
BRAP,0
EMSY,208763542
AKNA,102614971
ARHGAP22,0
RAI1,206376542
WAPAL,0
IRF2BP2,361204813
IRF2BP2;IRF2BPL,0
SDK1,112074471
HSD17B13,0
APBB1IP,375214813
SPRED2,0
SPRED1,0
BTLA,0
SRGAP1,0
RBBP6,215806342
ARHGAP30,101920171
SH3RF1,0
GRASP,0
FGD2,0
RAB44,112656471
CNTRL,0
FILIP1,0
PIGW,116992471
ABI3BP,0
VPS13B,0
C11orf96,213514542
ZSCAN2,0
TMEM179B,0
GALNT7,0
PHLDB2,210284342
TMEM55B,112179471
DAAM2,104152071
KIAA1328,0
PATL1,122273471
TBC1D1,219094442
SYVN1,0
TRPT1,0
TTC7B,226996942
RBM23,118383471
PABPN1,0
METTL3,0
LDB1,0
PBRM1,217211142
YRDC,0
MTDH,274048942
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,213787442
KTN1,114773471
RIMS1,0
BCL9L,207551822
PHLDB1,211138322
N4BP2,0
CADPS2,267873542
FERMT3,0
FAM83A,0
ZBTB46,0
CASZ1,0
FAM124A,0
LUZP1,108392171
MYPOP,0
KIF27,0
LRRTM4,0
EXOC3L1,0
TAX1BP1,105653671
PACS2,207114642
LCA5,0
GLCCI1,0
FAM134C,974258584
HOOK3,102484771
ARHGEF25,0
MON1A,112349471
PARG,0
PPFIBP1,477904084
SLC26A11,116686471
ZC3HC1,471628284
OSTM1,114025471
FCHSD1,0
GPBP1,0
PROSER2,0
CDR2L,209572842
RALGAPB,231155442
RALGPS2,221734842
LSR,507781784
ERICH1,102540171
CIR1,0
HEATR5A,0
ANKLE2,0
MEX3D,104637771
MEX3D;MEX3B,0
DDX42,133557471
TICAM2,110321171
NME9,0
XYLT1,0
STX12,108146971
PALB2,106186471
GATAD2A,524712884
GPSM1,0
C2CD5,436342084
RASAL3,312642913
SGK223,207876842
HIPK1;HIPK2,0
TMC8,111531471
IRF2BP1,222897442
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,0
RNF135,0
AEBP1,0
TMEM139,0
HID1,218269471
UNC5CL,0
LYSMD2,0
DENND1C,0
NUDCD3,0
PLEKHH2,101739921
AHNAK2,216430242
FOXP4,0
NOSTRIN,0
NAV2,206478342
LEPREL2,0
FUNDC1,0
MISP,689381526
KSR1,0
SPNS2,0
CEP97,0
CARKD,0
FAM219A,0
ARHGEF19,102830971
WDR75,0
SLC44A2,0
TEX2,0
FAM114A1,212562342
PLEKHM2,0
DENND6A,0
MGA,0
GCC2,0
SFTPA1;SFTPA2,0
PHF6,0
CUL9,102893271
LRRC8A,0
LMTK2,0
LAX1,0
UBR1,107224871
ARHGAP12,221295942
CHERP,106905471
ZSCAN29,0
CDAN1,0
ANKHD1,0
SUGP1,103486071
SUGP2,106862571
WWC1,106465871
ZFPM1,0
CCAR1,103573771
HOMEZ,0
FAM178A,208552142
SKA3,0
SIRT2,321832713
PHC2,0
GALNT12,103100871
BAP18,0
NRM,0
C9orf40,0
GPALPP1,322082213
PALM2,0
FAM126B,0
RBM12B,339144713
SLC35F2,0
RPAP2,0
ZC3H3,0
PNPLA6,0
SMC5,104308571
CMIP,0
PPAPDC2,120953471
MICALL2,333857313
AMOTL1,205530162
RAVER1,277788342
FTSJ3,232804942
SLX4,0
TMEM192,111174471
DIS3L2,198562471
LAS2,0
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,0
SYTL1,106070571
REM2,0
TRIM22,0
ZDHHC23,105659871
GRAMD1C,0
HACE1,101376941
PHACTR4,211543242
RCOR2,0
RASEF,0
KIAA0319L,104543571
RTKN2,0
KMT2E,0
DCP1B,0
SCYL3,0
GPR116,0
UNC5B,0
PELP1,216229471
ABI1,116260471
WDFY3,0
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,0
RPTOR,325977213
FAM177A1,237472942
AHI1,0
CCAR2,482251084
NUP93,0
STK11IP,128674471
ZNF687,139560471
REXO1,0
CMTR1,103387471
LRRC47,0
DOCK4,113138471
SLC39A11,128710471
ARHGEF28,0
INTS1,112240471
PROM2,104155171
ANKRD35,0
ARMC10,139416471
ZCCHC24,0
GHDC,0
CLASRP,101857911
PQLC1,113120471
AGGF1,0
SLC43A2,105883871
ASCC3,103046271
CLIP4,0
EHBP1L1,250959942
PLCD3,0
MICALL1,0
TXLNB,0
MPP5,0
STAG2,213337742
SYNPO,450208484
FNBP4,355602613
MFSD4,0
RYBP,0
NIN,0
MINK1,0
SPATA6L,0
TMEM55A,0
CCDC82,0
MARVELD2,0
AFAP1L2,0
ZNF276,0
AFAP1,0
MREG,101947271
OXR1,113856471
MPND,0
ZGPAT,0
TAB3,0
WDTC1,0
NKAP,0
TMEM57,103255471
SH2D3C,0
ARRDC1,0
C12orf45,0
FAM63A,0
CAMKK1,104109871
RNF10,0
FAM101B,0
MSL3,108428671
FAM160A2,0
CPSF7,123315471
SLC15A4,0
MYCT1,0
ADAMTSL1,0
ARFGAP2,0
C1orf52,130968471
METTL13,0
ARL6IP6,0
ARFGAP1,0
USHBP1,0
ZNF655,105780571
PAF1,0
CCNYL1,133352471
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,142185471
ZNF513,0
CEP112,0
CEP120,0
ABTB2,0
JMY,0
C19orf47,102987271
TMEM102,0
KRI1,369087913
TC2N,205701752
POC5,0
ATG16L2,0
ZNF579,0
ZBTB38,117551471
PRPF38A,748108942
KDF1,103075971
ZNF511,0
ATP11C,0
ZFP62,0
KDM1B,0
AVL9,0
SLC43A3,0
GOLM1,241424642
COLGALT1,0
SIDT2,0
TMEM87A,281375942
PCSK9,0
HSD17B11,0
FAM63B,0
ATAD1,104399771
PPAPDC3,0
SCCPDH,0
FAM134A,126280471
SERBP1,239179242
KCT2,0
LEMD2,668697855
RBBP8NL,0
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,103522171
RNF169,0
ZBTB44,0
KIAA1407,0
GALNT11,0
SMG8,107497271
RNF214,0
PPFIBP2,224105942
LSM14A,801114355
CCNY,209129471
ZNF280C,0
MAPK1IP1L,124835471
PAPD5,0
EHBP1,310867213
RBM15B,214666142
TNRC6A,0
PSD4,102596271
PHC3,215870542
TMEM104,0
CNNM3,209957242
RGS22,0
ABCF1,879542755
GLIS3,0
PIK3C3,102989771
CATSPER1,0
SRFBP1,103271871
FAM83F,0
NGDN,204657942
SUPT20H,0
PDZD8,0
C1orf162,0
EXPH5,0
NAV1,0
PPHLN1,222943642
KMT2C,209098542
DOCK8,0
SYNE1,406832413
ZNF397,0
USP32,108212071
BOD1L1,547133155
ARID1B,0
FLCN,116693471
NUP35,102334671
REPS2,0
ENGASE,0
GPRC5A,0
ADCY4,0
TOR1AIP2,0
TSTD1,0
MYRIP,0
CADM4,0
PJA1,0
OR4D6,0
ZNRF2,120043471
ATL2,0
LILRB4,106688371
LILRB4;LILRB1,104909971
KDM2B,0
MOSPD2,0
DDX55,0
NEDD1,0
NCOA7,104561271
THOC2,132262471
INADL,230156942
VANGL1,0
OCC1,0
SNIP1,219320942
PPP1R14C,101277411
WDR48,0
PPP1R35,0
MPLKIP,0
SMARCC2,317886413
GDAP1,0
DEPTOR,0
SLC35B2,0
PUM2,250341942
GOLGA5,154402471
KLHDC4,109723071
SHKBP1,0
ZSCAN18,105420671
BAHD1,0
SLC35G2,0
FAM213B,0
ZCRB1,0
RAB3IL1,103628771
TBC1D16,0
WDR20,109960971
TRMT10A,0
MDM1,0
TBC1D15,115316471
TMEM163,209976242
POC1B,0
SPATA18,0
FAM110B,0
IFI44,0
PI4K2B,0
STT3B,713918942
ZNF507,0
SPPL2B,0
PREX1,0
URGCP,0
NEK9,0
SLC2A12,0
CHD6,0
TRPM4,0
PLEKHO2,325868513
DTX3L,320002513
DDX54,164460471
DMXL2,218026342
DLG5,0
CABLES1,0
TRAF3IP1,0
HCAR2;HCAR3,104997471
SYTL5,0
NEK7,0
RB1CC1,106261271
ASAP3,104292671
MICAL1,109234871
EPS8L1,121518471
SSH3,347857413
TBCK,0
DTD1,0
RHBDD1,0
AFAP1L1,0
DENND1A,0
SH3RF3,0
DOT1L,0
CEP192,0
SNX29,102753571
SNX29;SNX29P2,0
ARHGEF40,0
FBF1,0
RAPGEF6,111403471
SMCR8,103071571
PARD3,106006971
PARD3B,123657471
USP33,103699771
PNISR,378646613
WHAMM,0
FNIP1,0
ZFP90,0
ZNF384,0
SLC16A10,0
SHROOM3,419519784
WIPF2,0
THAP3,0
COG1,0
RNF139,0
SMAP2,109319271
ZC3H15,0
PPIL4,0
GTF3C2,0
TBC1D22A,641283384
PHF10,0
RAB2B,102638871
PPP1R13L,421488584
CHURC1,0
HDAC7,111907471
NUP133,0
CHMP7,105214071
THEM6,0
PRUNE2,0
DEPDC1B,0
BCL7C,125635471
CHTF18,0
N6AMT2,106945971
STAG1,0
SCFD1,129224471
CANT1,103696471
