GeneID,Intensity.LUAD_phos_05N
HIST1H2BC;H2BFS;HIST1H2BK;HIST1H2BM;HIST1H2BL;HIST1H2BD;HIST1H2BH;HIST2H2BF;HIST1H2BN,0
RAB1A,0
RAN,114809304
GNB1,0
GNB2;GNB4,115362904
UBA52;RPS27A;UBB;UBC,234731709
TRA2B,1180790024
TRA2B;TRA2A,725615609
AP2B1,0
VAMP2;VAMP1;VAMP3,256757804
VAMP2;VAMP3,122217604
GNAS,123731804
YWHAZ,146670804
SUMO1,192846804
SKP1,0
GNG5,122767704
TMSB10,0
YBX1,359627314
CSNK2B,0
TPM4,0
TUBA1B;TUBA4A,122013204
TUBA1B;TUBA1A;TUBA3E;TUBA1C,115099304
PAFAH1B2,0
HIST1H3A;H3F3A;HIST3H3;HIST2H3A,121983704
HIST1H3A;H3F3C;H3F3A;HIST3H3;HIST2H3A,0
HBB,284435609
NOMO3;NOMO2,0
HBG1,0
HBG1;HBG2,116915304
HBA1,310342009
CXADR,470437318
FAM193A,0
SH3BP2,0
NOP14,0
RBM6,352710974
EIF4G2,134155804
RPP30,0
GTF2I,487483158
SRPK2,243938209
PHC1,0
CCT2,228188689
BTN3A2,0
IRX5,0
IRX1,116609004
IRX3,245831209
ST5,0
PRKDC,118753304
ADAM17,146632804
ELF3,0
MAP1A,1413756886
PHEX,0
NUCB2,0
BASP1,0
GPSM2,0
SSBP2,231810109
TMF1,463440718
MRPS36,114777704
ADAMTSL3,117488904
RPL24,0
CBX1,122549404
RPL19,0
SRSF3,440343414
MXRA7,115634504
H3F3A,0
FOXK1,1220575242
PRR5,0
ZBED6,123280504
CCZ1;CCZ1B,137750804
DAB2,374918454
FBLN2,0
DGCR2,115001504
HSPG2,0
LRP2,0
ARHGAP4,0
EFNB1,0
FGD1,0
RBM10,247780109
ATP2C1,0
ATP8B2,0
TFAM,0
HDLBP,121516804
CDK16,115998604
CDK16;CDK17,0
CDK17,116391404
CDC42EP1,631229723
CLTC,349591276
HSF1,371896214
FKBP3,0
PLCB2,0
REEP5,0
HNRNPU,394238709
PLIN5,117251104
SET,235017009
SCN7A,1354089638
FOXK2,140716804
RUNX1,124844804
RELB,0
AMPD2,122679004
ANK2,652348623
CAP1,0
FLI1,0
IFITM2,0
TFAP4,129644804
OTUD4,364951514
PFKP,122941204
XPC,602907414
CDR2,0
PLCB3,138915804
TAGLN,0
AKAP17A,127253804
MEF2A,234746109
GUCY1A3,122302604
PRKCE,228595139
KIF23,0
APBA1,117567704
SP4,114201084
SP3,134178804
DSC2,0
RPL18A,114503404
MAP2K1,0
FKBP4,0
NUCB1,341477609
SLC25A11,117939104
DST,241313909
CREM,0
MLLT1,118588004
MECOM,474215098
KMT2A,615592723
CENPC,0
LMNB2,853928098
PTS,0
ERCC6,115144004
CEBPZ,141027804
EIF4G1,296776609
ATP7A,119102504
NOTCH2,118117104
TLE1,115014504
TLE3,600131823
TLE4,115314604
PRKCQ,476677618
DNM1,119420904
PTPN12,493947118
PTK2,115432604
PTK2;PTK2B,114453754
LIPE,116846404
SRSF11,610396408
PRKCD,404694414
CALD1,465550514
CTDSPL2,266764309
PTPN11,125353804
PPP2R3A,242189809
GFPT1,404137804
EXOSC9,0
MEF2C,233495709
TYRO3,0
RUNX1T1,115296304
RING1,496350518
PRDX1,0
CDK18,115458604
C1QBP,114770104
CKAP4,0
PDE4B;PDE4D,114734304
ZFP36L1,123204004
SPAG1,0
KHDRBS1,229657804
MCL1,0
KLC1,374272614
SOS1,118401504
LRP1,324702609
ARHGAP1,457744014
SRSF4,488894414
SRSF4;SRSF5;SRSF6,239719229
PCDH1,477853918
DHX9,117301204
SLC20A2,0
GOLGA3,403376314
GOLGA2,0
DMTN,609401353
PDE4D,0
CD47,0
PPID,0
SSRP1,381982814
RBL2,480468218
CAMSAP2,238199009
SPIRE1,0
NSUN2,395633414
DMWD,114563024
RBBP4;RBBP7,0
NCBP1,557097194
EP300,128004804
FCHO2,1056270333
SMAGP,0
APOBR,358956314
CGNL1,748086428
NEXN,579706718
CPSF1,0
DBP,0
KIAA0195,393143014
NUP160,136933804
SCAP,114906604
ARHGEF5,363056814
FOXO1,118001004
GTF3C1,598510123
KCNMA1,0
TWF1,129601804
SMARCB1,0
BPTF,836616832
STX4,244961909
MAP4K2,0
NFIA,643928414
MERTK,0
SFSWAP,252324409
CHD3,255366609
SF3A3,0
DPYD,0
TMEM115,244729709
ILF3,350591214
LRMP,0
PTPRJ,0
PTPN13,705705728
EPS8,1007002938
TRAF2,250469609
FOXF1,0
FOXC1,0
ANK3,681007623
DLG1,474712018
TAF10,0
NFATC3,119467404
ABR,0
BNIP2,305985009
BNIP3,116950904
NFX1,0
CSTF3,0
TIAM1,0
ARHGAP5,585070103
PRDM2,361306314
STRN3,0
CDC16,115216804
STK4,119257304
FLII,0
COASY,132647804
ACACA,114962204
GPS1,250527209
SPP2,0
ZBTB17,125436804
USP4,0
CHAF1A,0
CHAF1B,0
REST,115936004
RLF,234027709
PRKAA1,0
PPFIA1,596955323
EIF2B5,194879804
TARDBP,0
PAK1,489635218
FADD,0
PAK2,193700804
CBX3,649578423
STK3,0
CBLB,0
PSMD2,284381609
MMRN1,0
DDX10,119177804
TBX2,593610023
DNAJC3,114046074
SELENBP1,234730609
MAP3K1,0
PRKG2,232233709
SLA,0
SRSF9,571843318
SRSF5,496478918
SRSF6,738279523
TRIM28,1008937924
G3BP1,660583414
CLN3,434989814
NMI,0
SLAMF1,0
KCNAB2,0
KCNAB2;KCNAB1,115441404
SKP2,0
ATM,899656532
GRB10,0
IFIT5,114951104
MTA1,133298804
SLC14A1,246427909
SP140,0
PDE3B,0
PDCL,121860304
PLD1,118929904
DYNC1I2,116470504
MSLN,0
IKZF1,0
SNTA1,116969004
SNTB2,967343608
XRCC4,231053909
PPIG,497709018
TCOF1,849167828
SLC39A6,0
SF3B2,690242118
GOLGA4,253773609
PDAP1,613609218
ADAM9,119445004
FKBP5,0
MYO9B,909403852
ROCK1,0
NFATC2,116883204
TNK1,291816509
GAB1,350918314
BIRC2,0
PICALM,117094404
MTM1,0
SQSTM1,626088263
NAB1,0
ATR,0
EIF4EBP1,0
EIF4EBP2,0
RIPK1,121109604
HDAC1,652175023
CAMK2B,116101804
CAMK2B;CAMK2G;CAMK2D,123488404
CAMK2G,244445009
CAMK2D,599642618
CAMK2D;CAMK2A,0
DCTN2,232382159
PKD2,242338109
SNW1,268757609
IQGAP2,266410809
STIM1,1071715133
SNX1,367495714
KRR1,128820804
PWP1,239747209
MTMR1,0
MTMR3,623932363
CUL4A,116685104
CUL4B,0
TP53BP2,119094704
DYRK1A,0
DYRK1A;DYRK1B,194026804
RAB31,0
RIN1,232440409
LAMB3,0
THOC5,456580514
SHROOM2,349557414
ITGA9,0
GNL2,0
EXOSC2,115216104
BMPR2,117646104
SNTB1,1317167633
BYSL,116410304
RAPGEF1,353889244
PDE7A,0
CUX1,0
RUNX2,0
PRKG1,151711804
CDK13,964748837
IL16,114151604
CKAP5,0
CAMK1,116318604
HNRNPD,401229014
DAG1,116028904
PDE1C,117214304
DSG2,124357804
VGLL4,230331009
BOP1,115637004
SEPTIN6,0
MORC3,233986309
SAFB2,240059209
SAFB2;SAFB,659762318
EIF3A,239624909
FAM53B,0
ARHGEF7,243631909
ARHGEF7;ARHGEF6,234130109
EFR3A,149159804
UBAP2L,253020609
SPIDR,0
SCRIB;LRRC1,117553904
GIT2,116986204
SCARF1,236127209
TTLL12,0
POLA2,0
DOCK1,138640804
TFDP1,0
WRN,0
DPYSL3,216457804
BTG3,0
ZMYM3,241246409
DYNC1H1,405156009
TCEB3,0
MAP7,0
CTTN,1218105824
TRIM25,167582804
PTK2B,121648604
FLNC,298523509
FKBP8,0
PDE3A,122759304
GALNT3,259717804
GRB7,0
BECN1,116259204
RBM39,645291609
SPARCL1,863849432
FAT1,0
HIC1,480533818
PRPSAP1,0
DHX8,0
HSP90AA2P,0
ITPR2,116517704
ITPR3,568591218
NBR1,230611609
ITPR1,202546804
RASA3,0
IRF3,238581909
KIAA0100,0
TRIP12,124613804
PUM1,251395809
MDC1,835982932
CLINT1,348172914
KANK1,378899414
SMC1A,0
RRP1B,0
NCOA6,116558704
GSE1,237448609
DIP2A;DIP2B,0
BMS1,116856604
LPIN1,0
USP10,123127104
RFTN1,429283214
PPP2R5D,120456904
LBR,139808804
PTPRCAP,157715804
MVP,437328609
LTBP1,0
LTBP2,122615504
GOLGB1,865550392
NAA30,116881004
FXYD3,422774614
MEF2D,362003414
CHD4,736132998
LASP1,136667804
ARID5B,115719004
NFATC4,233222109
NFIX,1252959442
ZNF638,234399709
NOLC1,116254604
NUMA1,1279352538
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,354807314
UBXN2B,117098504
ATXN7L3,115793304
VEPH1,116518904
HERPUD1,115395204
FAM175B,0
SART3,117266304
SUZ12,0
EXOSC7,117192404
TNIP1,115062704
EFTUD2,272293109
R3HDM1,0
R3HDM1;R3HDM2,0
SNX17,0
JOSD1,119859904
RAB3GAP1,253016909
SETDB1,115733504
RRS1,0
ARHGEF6,285085609
POLD3,123989804
ACAP2,351513814
BRD3,138817804
WDR43,114882804
EEA1,230120909
PDIA6,330477339
AGER,0
PLCL1,119838004
PEA15,160128804
PGM5,573636909
PRKD1,356836314
PCM1,831374952
TCEAL1,0
PPP2R5A,118161504
PTGES3,318314609
PVRL1,115783704
NONO,0
PTPRK,122581604
PWP2,0
RABEP1,487991118
RNPS1,0
RBBP5,0
RCN1,0
RALBP1,118873904
ZMYND11,0
LLGL1,0
LRRC41,0
TTF1,0
PCBP1,250068209
PCBP2,164535804
TOMM20,246215109
ANGPT1,0
MTFR1,116310304
P2RY14,0
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,492794118
SAFB,313252609
RBMS2,0
PPP1R7,462508518
SF3A1,435656414
SHB,0
SKIV2L,568789914
SURF2,0
TAF11,117878004
TAF7,116993104
TERF2,117103204
MAPRE2,0
TEAD2,0
TGFBI,116421504
TGIF1,0
NCOA2,359939114
SLC9A3R2,240623309
TARBP2,0
SF1,442355609
TRIP10,153007804
TRIP11,129259804
MED1,239838809
ZNHIT3,0
HMGN3,114366964
HMGN3;HMGN2,132002804
JMJD1C,115339704
PTPN14,348771114
MAPRE1,0
ZRSR2,123905804
DLG2,0
ELAVL1,120696004
LTB4R,122254804
ELF2,0
NAB2,721428428
GPR68,0
TAB1,0
HERC1,116429104
SLC1A5,0
CD226,115879404
MLF2,116479004
ZKSCAN8,115604804
NCOA1,232750609
SMAD2,115012804
TBCC,0
STK11,120879304
VAMP3,116709904
SLC14A2,0
FAM189A2,0
VPS72,114725304
EZH2,0
ZFHX3,114794604
ZYX,900005228
SEPTIN7,233898509
ADRM1,0
CCDC6,1027797733
E2F4,113838934
SLC15A2,237084409
LAMA4,0
PKN1,119941404
PKN2,264273409
TAF12,152411804
MAPK14,0
CDC37,119344404
DPYSL2,241503309
SYPL1,116310104
ACKR1,115151704
RBBP7,0
C3AR1,0
MAP3K11,0
TAF9,121876704
CALCRL,0
CTF1,0
OCLN,1091174933
SRSF7,269070309
CPSF6,120648604
SMN1,406539214
DBN1,874343138
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,0
MAPK6,0
IFI16,393487609
MAN2A1,0
RTN1,561667218
PPP1R3A,0
PCK2,141098804
PTPN21,465661018
PTPRO,0
UPP1,0
UGP2,0
PFKFB3,242017909
TPD52L1,0
IMMT,116629104
ARHGAP44,120141404
ZNF827,0
CPEB4,0
ECSCR,0
KNOP1,114400414
CSPP1,0
FAM110C,115028404
INF2,126586804
HLA-C,0
PDS5A,121059004
KIAA0753,118208704
RFX7,0
QSER1,0
CLEC16A,0
KIF26B,0
KIAA1109,718649728
ZNF423,0
ARHGAP31,484215818
FAM83E,242741009
AAK1,146212804
KIZ,0
KIAA1033,118164704
SPHKAP,238000209
SHROOM1,115351104
SLC5A9,0
ERCC6L,0
RALGAPA2,918289232
TYSND1,0
TMEM44,0
SMTNL2,0
ATG2A,0
ZNF800,116835604
CWF19L2,0
EIF2S3L;EIF2S3,0
UVSSA,0
LRRFIP1,483910318
EML3,491379318
TWISTNB,250685009
C1orf106,0
MAP7D1,738911308
CHD9,231685809
LSM12,126201804
TBC1D25,0
RGL3,0
SP6,0
GON4L,0
GON4L;YY1AP1,0
CCDC88A,114495594
TMEM176B,115637504
TBRG1,114667904
RABL6,730576228
LGALSL,0
PLEKHN1,115156404
SLFNL1,114064874
GLYR1,166607804
CRY2,125595804
C2CD3,0
RIC1,235126709
VPS26B,234900509
LARP7,396446414
NADK2,0
TBC1D10B,354376914
TPRN,252675909
ANO6,123874804
PLCH1,0
FILIP1L,431595214
AASDH,0
ARID4B,0
GRIPAP1,0
TMEM119,231385679
AMOT,115490704
SYTL3,127685804
FNDC1,0
PAN2,0
EPC2,116549904
ARHGAP29,476463318
PDCD4,477446914
FNDC3B,0
CRTC2,116058004
AGPAT9,132444804
C17orf85,123172104
PHLDA2,0
PDLIM3,116215004
PLEKHO1,114899704
USP39,120956704
KLHL22,0
SETMAR,0
CCDC92,119295904
SOWAHC,0
LBH,134969804
ARHGAP15,0
KRTCAP3,233137709
COBLL1,1189977637
HS1BP3,254759909
CYBRD1,979441018
INO80D,0
ZNF385B,0
EAPP,116570404
PAN3,0
SDK2,123675804
PLEKHG4,0
BRDT,0
HSP90AA5P,0
DCAF6,366556214
TMEM41B,230315009
ODF2,0
SLC45A4,114465754
ZNF326,0
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,130957804
KIAA2026,0
FAM76B,124097804
SH3D19,0
NHSL2,116630604
EMC4,117353804
METTL10,0
PPM1J,0
MIA3,123305004
WDR44,1237449447
DOCK11,119908204
FGD3,0
PRRC2B,288067609
AMER1,115582604
TJAP1,532162118
RRP12,128405804
TOR1AIP1,1060130798
IQSEC2,114345914
HABP4,124552804
MIIP,115184704
SPECC1,230517209
SAMD4B,121139504
BRMS1L,0
DNTTIP2,231423309
DCAF10,0
RABGAP1L,158236804
ERICH3,0
LRRK2,119199204
TMEM201,239193609
HIATL1,0
NUP188,239076109
HP1BP3,528005218
CEP170,232817809
CEP170;CEP170P1,0
PLEKHS1,0
SNAPC4,0
COL5A1-AS1,0
NOL9,0
NHSL1,232214809
SZT2,0
ZNF362,235814409
CC2D1B,0
FNBP1L,388803914
C6orf132,0
HIVEP3,0
MPP7,117790004
TMEM63B,286876609
LRIF1,0
RBM20,0
UBR4,537634378
STXBP5,238587909
KIAA1217,732406528
ARHGAP21,115890704
BEND3,116050304
CAMSAP1,0
KANK4,0
SYT6,0
ZNF618,113814754
ACBD5,236093309
RBM26,262868609
DCAF8,145193804
CEP162,0
FRY,483682918
ZBTB37,119014304
RC3H1,0
MAGI3,118961804
MLK4,0
SH3PXD2A,586432423
RSPH4A,0
DDI2,124224804
THEMIS2,0
SOGA3,114892304
IFFO2,0
AHDC1,357666714
ARFGEF3,230879509
VPS13D,593955723
LIN9,0
CROCC,593569023
TMEM164,0
MEX3C,0
RASIP1,369173114
PIK3R6,0
RIF1,349274114
STRIP1,331520609
OBSCN,115518004
CEP350,116224104
CDC42BPA,236785909
RPRD2,909863032
KLHDC7A,122401404
PRPF38B,239730209
TTC39B,0
RNF20,261085609
CACHD1,0
ZNF318,236068009
FAM171A1,465928218
OTUD1,0
ARHGEF16,115350804
ZNF691,0
MYSM1,121139604
TAF3,237143409
SNX30,243246809
FAM208B,233557609
DAB2IP,115794504
PEAR1,0
MEDAG,0
ZCCHC6,0
DENND4C,747103128
NAA35,0
LRRC16A,729035728
ZMYM4,123432904
ZDHHC20,117245504
TTC23,0
FAM219B,0
RNF123,0
FBXW9,116298204
ANO1,115416304
CD276,130587804
RNF213,350514814
AP1AR,0
KANK2,1314507828
FAM21A,492801118
FAM21A;FAM21C,906534932
FAM21A;FAM21C;FAM21D,0
STEAP3,0
FAM91A1,120748404
ICE2,0
LARP1B,0
CEP135,128471804
TBC1D9B,400918114
MAP1S,895952228
ARL6IP4,145761804
ATG16L1,0
RAP1GAP2,0
OLFML2A,0
HGSNAT,0
TNS3,612979223
ZFYVE26,250172309
MSL1,116512504
CRYBG3,119689004
INTS3,119007604
ARHGAP17,243776209
KIAA1429,381228614
SPECC1L,932549092
C1orf95,0
PDPK2P;PDPK1,151139804
GLTSCR1L,0
UHRF1BP1,0
ATL3,139991804
MCTP2,0
IQSEC1,249606309
RLTPR,0
CIAPIN1,0
OTUD7B,0
RALGAPA1,376154514
ABLIM2,123321304
SIGIRR,374958114
LAMTOR1,370419514
NCAPH2,0
GRAMD4,355427514
KIAA0930,120395204
SMEK1,238864909
CCSAP,117586804
RAB12,249482009
PLEKHA7,1263641542
DENND5A,115131704
SDE2,0
SLC8B1,116222104
RCSD1,627540823
NIPBL,1117467692
PRR5L,115356304
CAPN13,114749004
ZNF280D,0
MFSD5,0
SLC18B1,0
HMBOX1,118576204
RHBDD2,0
PWWP2B,0
REEP3,357680314
RETSAT,0
KIAA1211L,346434314
RWDD4,0
PRPF40B,283510809
ANKRD54,0
SLC30A6,146456804
TAPT1,0
KANK3,969108428
PPP1R18,246011029
ZCCHC8,242146109
MAST2,230632109
DHX57,116712804
LLGL2,0
CC2D1A,235773109
MSANTD2,0
EDC4,375805814
SCYL2,0
CASC4,232896009
CNNM4,121525104
NFRKB,0
KLC3,0
ALKBH5,0
PDXDC1,494492718
INTS5,0
TMEM154,0
VWA1,122054404
PGM2L1,124973804
FBXL19,117041404
CTR9,418458994
AAGAB,0
PPIP5K1,114398544
ULK3,0
TTC33,120748804
MYO7B,0
FBXO38,0
TRAT1,0
RHBDF2,238055309
ELMSAN1,842139232
BRAT1,0
WDR59,116344504
ZC3H14,608777553
CNST,0
LARP1,1322758772
ATAD2,0
TMED8,118174904
BLOC1S3,476348918
ZBED9,342024734
RICTOR,120573404
WDR74,115089804
AGTRAP,116067704
SAMD1,118885004
SMARCD3,0
NHS,231565609
SLC4A10;SLC4A7,0
ANKRD12,0
AFTPH,0
FIP1L1,508621418
CRTC3,230524909
CYP20A1,0
C16orf54,0
FAM198B,0
PARM1,0
OLFML1,113952454
LAYN,0
PLXDC2,273327804
TMEM108,0
CD300LG,0
CRELD2,0
APOOL,232112509
BAIAP2L2,0
TMC5,114611204
FAT4,0
ATF7IP,415672414
RANBP10,117072704
PACS1,115076004
BCOR,0
RAB11FIP1,494865638
RAB11FIP1;RAB11FIP2,124372804
CHRDL2,0
NAPRT,0
GIGYF2,613945323
SLC36A4,0
SCARA5,117028904
AEBP2,0
DEF8,0
NFXL1,0
ZNF704,0
NBEAL2,356566914
FGD5,117899904
CCDC141,0
SLCO4C1,0
C15orf39,0
QSOX2,0
SRCAP,478819388
FAM83H,614713223
FAM65A,125111804
NBEAL1,498670918
WDFY4,0
MFSD6,127299804
ARHGEF18,230562929
ANKRD13D,238608209
KIAA1211,0
BEND4,0
CEP128,233934509
PIK3AP1,0
ARHGAP27,357627714
C15orf52,120004104
DENND5B,0
PNPLA7,0
FGD6,116318004
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,115892404
PLEKHM3,114693004
STXBP4,115425604
C1orf186,0
MBOAT2,121180404
VPS13C,143636804
USP34,234515409
RAPH1,241833509
USP54,118384204
UNC13D,0
PREX2,0
CYS1,240221909
MED13L,233375609
LARP4,0
ZNF767P,125304804
CBLL1,115237204
MTSS1L,118476704
NOL8,0
SSH2,114757004
ASXL2,243455109
CCDC80,0
CEP68,357558214
HECW1,0
SUPT6H,247224209
SND1,117316904
MARK2,118350004
DDX46,0
MON1B,265856609
DHX30,0
EIF3M,0
MEPCE,477821118
ARMCX2,0
FAM73B,0
RSRC2,476733414
BEND5,0
CYFIP1,0
DOK3,135232804
LPCAT2,0
TAOK1,229858209
SH3BP5L,116179704
EEPD1,233580109
RASGRP2,0
STRADA,0
MICAL3,231204529
ERMP1,0
TRMT1L,0
ZC3HAV1,161702804
PID1,0
GVINP1,0
FAM122B,348546414
SETX,0
KANSL1,360980014
ATG9A,358750214
PRICKLE2,0
POGZ,608910703
ZFYVE16,234166409
MON2,0
UBE3B,0
DENND4A,233400609
TMC7,0
TMC4,0
MYH14,687591414
NUFIP2,380944814
SZRD1,248904209
MAVS,779105528
CLASP1,352386054
DHX29,116800804
HAUS6,349279114
LIMS2,0
KIF21A,0
HDGFRP2,873571023
BRAP,0
EMSY,349944914
AKNA,0
ARHGAP22,0
RAI1,345855314
WAPAL,166044804
IRF2BP2,421871214
IRF2BP2;IRF2BPL,114658604
SDK1,266253009
HSD17B13,0
APBB1IP,139408804
SPRED2,115779804
SPRED1,0
BTLA,0
SRGAP1,0
RBBP6,471597718
ARHGAP30,357794014
SH3RF1,0
GRASP,0
FGD2,0
RAB44,240353309
CNTRL,0
FILIP1,233995089
PIGW,0
ABI3BP,0
VPS13B,0
C11orf96,529993218
ZSCAN2,0
TMEM179B,0
GALNT7,124265804
PHLDB2,814526812
TMEM55B,117141804
DAAM2,142177804
KIAA1328,0
PATL1,238473609
TBC1D1,232092229
SYVN1,118899104
TRPT1,0
TTC7B,618745023
RBM23,124567804
PABPN1,120878904
METTL3,115987104
LDB1,0
PBRM1,238138209
YRDC,0
MTDH,1020822519
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,121597904
KTN1,353474614
RIMS1,0
BCL9L,348509114
PHLDB1,490518318
N4BP2,0
CADPS2,124289804
FERMT3,117170304
FAM83A,0
ZBTB46,0
CASZ1,364185814
FAM124A,0
LUZP1,237264709
MYPOP,0
KIF27,0
LRRTM4,0
EXOC3L1,115347304
TAX1BP1,249454709
PACS2,115500604
LCA5,0
GLCCI1,119808504
FAM134C,1464781333
HOOK3,117739004
ARHGEF25,0
MON1A,119403304
PARG,0
PPFIBP1,788499428
SLC26A11,0
ZC3HC1,689647923
OSTM1,0
FCHSD1,0
GPBP1,0
PROSER2,115737304
CDR2L,0
RALGAPB,126495804
RALGPS2,0
LSR,252920009
ERICH1,0
CIR1,0
HEATR5A,0
ANKLE2,115066004
MEX3D,116274304
MEX3D;MEX3B,0
DDX42,0
TICAM2,0
NME9,0
XYLT1,0
STX12,0
PALB2,0
GATAD2A,459487414
GPSM1,230770009
C2CD5,606139523
RASAL3,230381509
SGK223,231836509
HIPK1;HIPK2,0
TMC8,0
IRF2BP1,376449514
CAMK1D,114286854
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,229085789
RNF135,117594804
AEBP1,0
TMEM139,0
HID1,130601804
UNC5CL,0
LYSMD2,0
DENND1C,0
NUDCD3,0
PLEKHH2,116068004
AHNAK2,347164814
FOXP4,0
NOSTRIN,0
NAV2,0
LEPREL2,0
FUNDC1,148551804
MISP,625631223
KSR1,115077404
SPNS2,114104264
CEP97,0
CARKD,0
FAM219A,126772804
ARHGEF19,0
WDR75,0
SLC44A2,0
TEX2,229593669
FAM114A1,115167404
PLEKHM2,116448704
DENND6A,114897704
MGA,114706304
GCC2,120860504
SFTPA1;SFTPA2,280345609
PHF6,0
CUL9,230586009
LRRC8A,235833509
LMTK2,0
LAX1,0
UBR1,120900604
ARHGAP12,569186018
CHERP,722635623
ZSCAN29,0
CDAN1,0
ANKHD1,0
SUGP1,365538114
SUGP2,118471904
WWC1,0
ZFPM1,0
CCAR1,0
HOMEZ,0
FAM178A,233539009
SKA3,0
SIRT2,0
PHC2,117416004
GALNT12,0
BAP18,121532104
NRM,0
C9orf40,115167004
GPALPP1,241305709
PALM2,234924069
FAM126B,114776304
RBM12B,603050723
SLC35F2,0
RPAP2,0
ZC3H3,0
PNPLA6,234884509
SMC5,119878504
CMIP,0
PPAPDC2,232609909
MICALL2,479587018
AMOTL1,356698514
RAVER1,292636109
FTSJ3,597240823
SLX4,114945504
TMEM192,120117604
DIS3L2,118700204
LAS2,114394284
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,0
SYTL1,118370504
REM2,0
TRIM22,0
ZDHHC23,0
GRAMD1C,117803704
HACE1,230458489
PHACTR4,243171109
RCOR2,0
RASEF,0
KIAA0319L,117583304
RTKN2,0
KMT2E,0
DCP1B,354987514
SCYL3,0
GPR116,359019914
UNC5B,115203304
PELP1,417247234
ABI1,392429014
WDFY3,0
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,346263944
RPTOR,762528428
FAM177A1,247108509
AHI1,116527404
CCAR2,904453128
NUP93,0
STK11IP,360410714
ZNF687,401914414
REXO1,115554504
CMTR1,116442404
LRRC47,357048609
DOCK4,474508018
SLC39A11,119435704
ARHGEF28,231292509
INTS1,238131209
PROM2,230659609
ANKRD35,0
ARMC10,138348804
ZCCHC24,0
GHDC,116942804
CLASRP,242152609
PQLC1,283577109
AGGF1,0
SLC43A2,295306609
ASCC3,116884504
CLIP4,0
EHBP1L1,856964932
PLCD3,123374504
MICALL1,0
TXLNB,118524304
MPP5,122043204
STAG2,123853804
SYNPO,773835123
FNBP4,248538009
MFSD4,0
RYBP,0
NIN,117236604
MINK1,244427709
SPATA6L,0
TMEM55A,117587604
CCDC82,114671904
MARVELD2,487575918
AFAP1L2,254751609
ZNF276,0
AFAP1,247643609
MREG,115359704
OXR1,239359909
MPND,0
ZGPAT,118494604
TAB3,0
WDTC1,115121604
NKAP,150486804
TMEM57,123467304
SH2D3C,236351909
ARRDC1,0
C12orf45,0
FAM63A,138204804
CAMKK1,115690204
RNF10,0
FAM101B,115705604
MSL3,121247804
FAM160A2,0
CPSF7,125539804
SLC15A4,0
MYCT1,601005413
ADAMTSL1,0
ARFGAP2,365103514
C1orf52,122622004
METTL13,119077404
ARL6IP6,115764004
ARFGAP1,0
USHBP1,0
ZNF655,0
PAF1,368127214
CCNYL1,256995209
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,127137804
ZNF513,115300304
CEP112,115198304
CEP120,114775004
ABTB2,0
JMY,120008504
C19orf47,114811004
TMEM102,0
KRI1,518426618
TC2N,116523304
POC5,115743804
ATG16L2,0
ZNF579,361795534
ZBTB38,249981209
PRPF38A,437525609
KDF1,231885009
ZNF511,0
ATP11C,349982014
ZFP62,0
KDM1B,114249594
AVL9,0
SLC43A3,0
GOLM1,129327804
COLGALT1,0
SIDT2,118924804
TMEM87A,183744804
PCSK9,115402804
HSD17B11,0
FAM63B,117151804
ATAD1,142305804
PPAPDC3,0
SCCPDH,0
FAM134A,692907423
SERBP1,547976218
KCT2,0
LEMD2,303897609
RBBP8NL,230206209
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,366132314
RNF169,115935404
ZBTB44,117963704
KIAA1407,0
GALNT11,0
SMG8,236562609
RNF214,114626104
PPFIBP2,379863414
LSM14A,565332414
CCNY,561052218
ZNF280C,115534404
MAPK1IP1L,114382454
PAPD5,0
EHBP1,358383514
RBM15B,244446009
TNRC6A,0
PSD4,0
PHC3,468036718
TMEM104,0
CNNM3,240369209
RGS22,0
ABCF1,621301723
GLIS3,0
PIK3C3,0
CATSPER1,0
SRFBP1,353234214
FAM83F,0
NGDN,232424609
SUPT20H,231798809
PDZD8,242316409
C1orf162,0
EXPH5,0
NAV1,0
PPHLN1,277235609
KMT2C,349760214
DOCK8,0
SYNE1,881731632
ZNF397,0
USP32,0
BOD1L1,830992732
ARID1B,116519904
FLCN,120998004
NUP35,232946389
REPS2,127200804
ENGASE,0
GPRC5A,257021909
ADCY4,0
TOR1AIP2,0
TSTD1,0
MYRIP,0
CADM4,115701504
PJA1,231918509
OR4D6,114312294
ZNRF2,137408804
ATL2,0
LILRB4,116939404
LILRB4;LILRB1,115304704
KDM2B,229674669
MOSPD2,0
DDX55,0
NEDD1,0
NCOA7,368332714
THOC2,125657804
INADL,363176414
VANGL1,0
OCC1,0
