GeneID,Intensity.LUAD_phos_01N
HBB,264036271
NOMO3;NOMO2,0
HBG1,0
HBG1;HBG2,0
HBA1,0
CXADR,386379276
FAM193A,0
SH3BP2,0
NOP14,128099035
RBM6,128435935
EIF4G2,138519235
RPP30,0
GTF2I,127756835
SRPK2,127557465
PHC1,0
CCT2,0
BTN3A2,0
IRX5,0
IRX1,0
IRX3,0
ST5,0
PRKDC,0
ADAM17,136036235
ELF3,0
MAP1A,1049374325
PHEX,128968835
NUCB2,0
BASP1,258596471
GPSM2,0
SSBP2,128445435
TMF1,140178235
MRPS36,0
ADAMTSL3,136287135
RPL24,0
CBX1,129466335
RPL19,0
SRSF3,473936006
MXRA7,130601135
H3F3A,0
FOXK1,911772569
PRR5,129074035
ZBED6,0
CCZ1;CCZ1B,136810235
DAB2,127871235
FBLN2,0
DGCR2,128165235
HSPG2,388856506
LRP2,0
ARHGAP4,0
EFNB1,128156135
FGD1,0
RBM10,419060406
ATP2C1,0
ATP8B2,0
TFAM,0
HDLBP,129867535
CDK16,129435535
CDK16;CDK17,129439135
CDK17,0
CDC42EP1,520328542
CLTC,128245535
HSF1,521000542
FKBP3,0
PLCB2,0
REEP5,0
HNRNPU,633961206
PLIN5,127175735
SET,257711971
SCN7A,792355968
FOXK2,265415771
RUNX1,128259435
RELB,0
AMPD2,261162971
ANK2,428580806
CAP1,255510531
FLI1,128199835
IFITM2,0
TFAP4,0
OTUD4,285746271
PFKP,128415135
XPC,641703542
CDR2,0
PLCB3,127821835
TAGLN,0
AKAP17A,136353235
MEF2A,0
GUCY1A3,0
PRKCE,0
KIF23,0
APBA1,129313935
SP4,0
SP3,127122075
DSC2,127235035
RPL18A,128116335
MAP2K1,0
FKBP4,0
NUCB1,170805235
SLC25A11,130435635
DST,134041135
CREM,0
MLLT1,0
MECOM,257487671
KMT2A,520596542
CENPC,0
LMNB2,532958682
PTS,0
ERCC6,0
CEBPZ,140962235
EIF4G1,403577306
ATP7A,0
NOTCH2,128164935
TLE1,0
TLE3,394738706
TLE4,131262735
PRKCQ,389774646
DNM1,130046835
PTPN12,268510071
PTK2,0
PTK2;PTK2B,0
LIPE,127688495
SRSF11,303471471
PRKCD,427029606
CALD1,466648306
CTDSPL2,129838635
PTPN11,0
PPP2R3A,129328635
GFPT1,218173235
EXOSC9,128781635
MEF2C,129070735
TYRO3,0
RUNX1T1,127416205
RING1,128084235
PRDX1,0
CDK18,384637616
C1QBP,0
CKAP4,129537635
PDE4B;PDE4D,0
ZFP36L1,0
SPAG1,128150735
KHDRBS1,130503835
MCL1,0
KLC1,260085271
SOS1,0
LRP1,293061471
ARHGAP1,133364335
SRSF4,585304242
SRSF4;SRSF5;SRSF6,127341795
PCDH1,128427735
DHX9,0
SLC20A2,0
GOLGA3,254741041
GOLGA2,0
DMTN,128563535
PDE4D,0
CD47,0
PPID,0
SSRP1,138951235
RBL2,387441806
CAMSAP2,128208335
SPIRE1,0
NSUN2,390039306
DMWD,127302385
RBBP4;RBBP7,0
NCBP1,128837735
EP300,265317031
FCHO2,575385442
SMAGP,0
APOBR,261545171
CGNL1,271189471
NEXN,501010306
CPSF1,0
DBP,138735235
KIAA0195,548123442
NUP160,145689235
SCAP,128548335
ARHGEF5,127486525
FOXO1,128422635
GTF3C1,393962606
KCNMA1,0
TWF1,0
SMARCB1,0
BPTF,514974592
STX4,135691735
MAP4K2,0
NFIA,473223706
MERTK,0
SFSWAP,265035041
CHD3,267761271
SF3A3,0
DPYD,0
TMEM115,0
ILF3,255884891
LRMP,0
PTPRJ,0
PTPN13,128218835
EPS8,127579845
TRAF2,267830671
FOXF1,127568765
FOXC1,0
ANK3,396646806
DLG1,0
TAF10,0
NFATC3,0
ABR,0
BNIP2,165731235
BNIP3,130182135
NFX1,0
CSTF3,128146735
TIAM1,0
ARHGAP5,0
PRDM2,257324071
STRN3,0
CDC16,128045435
STK4,127939635
FLII,0
COASY,134376535
ACACA,127898935
GPS1,127271665
SPP2,0
ZBTB17,0
USP4,0
CHAF1A,0
CHAF1B,0
REST,128892335
RLF,0
PRKAA1,0
PPFIA1,259133271
EIF2B5,145992235
TARDBP,0
PAK1,256820171
FADD,0
PAK2,133232335
CBX3,410477006
STK3,0
CBLB,0
PSMD2,292205621
MMRN1,0
DDX10,0
TBX2,530898442
DNAJC3,0
SELENBP1,0
MAP3K1,0
PRKG2,262287171
SLA,127473425
SRSF9,412214806
SRSF5,0
SRSF6,614346142
TRIM28,413867206
G3BP1,195752235
CLN3,312320471
NMI,0
SLAMF1,0
KCNAB2,0
KCNAB2;KCNAB1,127869135
SKP2,0
ATM,901774079
GRB10,0
IFIT5,0
MTA1,133677435
SLC14A1,129203035
SP140,0
PDE3B,0
PDCL,130087235
PLD1,127641515
DYNC1I2,0
MSLN,127519005
IKZF1,0
SNTA1,0
SNTB2,555749132
XRCC4,127438075
PPIG,127357725
TCOF1,1421723876
SLC39A6,0
SF3B2,597818872
GOLGA4,388512286
PDAP1,294359471
ADAM9,130499335
FKBP5,0
MYO9B,522832022
ROCK1,0
NFATC2,0
TNK1,256483511
GAB1,0
BIRC2,0
PICALM,128799935
MTM1,0
SQSTM1,530067642
NAB1,127560745
ATR,127938835
EIF4EBP1,0
EIF4EBP2,0
RIPK1,0
HDAC1,437793706
CAMK2B,0
CAMK2B;CAMK2G;CAMK2D,0
CAMK2G,387965916
CAMK2D,270292071
CAMK2D;CAMK2A,133380835
DCTN2,0
PKD2,395208606
SNW1,255670671
IQGAP2,0
STIM1,940032713
SNX1,136477035
KRR1,128244235
PWP1,131675935
MTMR1,0
MTMR3,261414871
CUL4A,0
CUL4B,0
TP53BP2,0
DYRK1A,0
DYRK1A;DYRK1B,128286135
RAB31,131506335
RIN1,127153135
LAMB3,127583605
THOC5,398340406
SHROOM2,257482771
ITGA9,127660325
GNL2,0
EXOSC2,0
BMPR2,0
SNTB1,733387778
BYSL,0
RAPGEF1,130125035
PDE7A,0
CUX1,0
RUNX2,0
PRKG1,0
CDK13,386227906
IL16,127924335
CKAP5,0
CAMK1,0
HNRNPD,419630346
DAG1,128314635
PDE1C,0
DSG2,138218235
VGLL4,0
BOP1,271456171
SEPTIN6,0
MORC3,127872535
SAFB2,128010735
SAFB2;SAFB,288219471
EIF3A,0
FAM53B,0
ARHGEF7,134641135
ARHGEF7;ARHGEF6,0
EFR3A,145137235
UBAP2L,263369771
SPIDR,0
SCRIB;LRRC1,0
GIT2,0
SCARF1,134607135
TTLL12,0
POLA2,0
DOCK1,127201955
TFDP1,0
WRN,0
DPYSL3,0
BTG3,0
ZMYM3,389351456
DYNC1H1,282503571
TCEB3,0
MAP7,0
CTTN,505455706
TRIM25,261647021
PTK2B,134714535
FLNC,157480235
FKBP8,0
PDE3A,131574635
GALNT3,0
GRB7,0
BECN1,0
RBM39,320602171
SPARCL1,728391078
FAT1,0
HIC1,396772406
PRPSAP1,134000435
DHX8,0
HSP90AA2P,0
ITPR2,0
ITPR3,543655706
NBR1,0
ITPR1,222068235
RASA3,0
IRF3,133849135
KIAA0100,0
TRIP12,131199135
PUM1,133217235
MDC1,781578503
CLINT1,127381655
KANK1,136423535
SMC1A,0
RRP1B,0
NCOA6,0
GSE1,257915371
DIP2A;DIP2B,0
BMS1,127303785
LPIN1,0
USP10,0
RFTN1,526462162
PPP2R5D,0
LBR,0
PTPRCAP,161055235
MVP,303756471
LTBP1,409886906
LTBP2,130796535
GOLGB1,128036935
NAA30,0
FXYD3,313322441
MEF2D,258240571
CHD4,951648179
LASP1,128281335
ARID5B,127113835
NFATC4,0
NFIX,783292013
ZNF638,254327501
NOLC1,130126935
NUMA1,857095978
CUL7,0
SHPRH,0
SLMAP,0
GAPVD1,127065545
UBXN2B,0
ATXN7L3,0
VEPH1,256706671
HERPUD1,127541705
FAM175B,0
SART3,128855535
SUZ12,0
EXOSC7,0
TNIP1,0
EFTUD2,0
R3HDM1,0
R3HDM1;R3HDM2,0
SNX17,0
JOSD1,0
RAB3GAP1,135042935
SETDB1,0
RRS1,0
ARHGEF6,410579406
POLD3,131454435
ACAP2,127879535
BRD3,131485735
WDR43,0
EEA1,0
PDIA6,0
AGER,169961235
PLCL1,132430635
PEA15,141431235
PGM5,396469706
PRKD1,255838671
PCM1,382966696
TCEAL1,0
PPP2R5A,0
PTGES3,0
PVRL1,0
NONO,0
PTPRK,0
PWP2,0
RABEP1,661023178
RNPS1,0
RBBP5,0
RCN1,0
RALBP1,256000031
ZMYND11,0
LLGL1,0
LRRC41,0
TTF1,0
PCBP1,0
PCBP2,131960035
TOMM20,0
ANGPT1,0
MTFR1,127736335
P2RY14,0
RBMY1F;RBMY1C;RBMY1A1;RBMY1D;RBMY1E;RBMY1B,0
RPS6KA1,0
SAFB,128582135
RBMS2,0
PPP1R7,255815071
SF3A1,345074471
SHB,0
SKIV2L,196559235
SURF2,0
TAF11,0
TAF7,0
TERF2,129528735
MAPRE2,127098875
TEAD2,129288335
TGFBI,0
TGIF1,0
NCOA2,0
SLC9A3R2,259139571
TARBP2,0
SF1,276489471
TRIP10,146648235
TRIP11,128285035
MED1,0
ZNHIT3,0
HMGN3,0
HMGN3;HMGN2,0
JMJD1C,0
PTPN14,256592971
MAPRE1,0
ZRSR2,0
DLG2,0
ELAVL1,129550135
LTB4R,127745735
ELF2,0
NAB2,128723735
GPR68,0
TAB1,0
HERC1,521348602
SLC1A5,0
CD226,0
MLF2,127571465
ZKSCAN8,0
NCOA1,256888731
SMAD2,127915635
TBCC,0
STK11,0
VAMP3,128696035
SLC14A2,0
FAM189A2,129739435
VPS72,0
EZH2,0
ZFHX3,0
ZYX,262967571
SEPTIN7,127668885
ADRM1,0
CCDC6,534590442
E2F4,0
SLC15A2,272885671
LAMA4,0
PKN1,129145635
PKN2,261161471
TAF12,140578235
MAPK14,0
CDC37,0
DPYSL2,128061335
SYPL1,0
ACKR1,0
RBBP7,0
C3AR1,0
MAP3K11,0
TAF9,0
CALCRL,256614951
CTF1,0
OCLN,1407635456
SRSF7,340561471
CPSF6,0
SMN1,0
DBN1,544698606
PTGIS,0
NFIL3,0
NRF1,0
FSCN1,0
MAPK6,0
IFI16,313932071
MAN2A1,0
RTN1,565866712
PPP1R3A,0
PCK2,129293535
PTPN21,258771751
PTPRO,127626645
UPP1,0
UGP2,0
PFKFB3,128416235
TPD52L1,0
IMMT,257521131
ARHGAP44,0
ZNF827,0
CPEB4,0
ECSCR,0
KNOP1,0
CSPP1,127464175
FAM110C,0
INF2,141160235
HLA-C,0
PDS5A,0
KIAA0753,0
RFX7,0
QSER1,0
CLEC16A,0
KIF26B,128081235
KIAA1109,258134751
ZNF423,0
ARHGAP31,901118809
FAM83E,258309271
AAK1,403284806
KIZ,0
KIAA1033,0
SPHKAP,0
SHROOM1,0
SLC5A9,0
ERCC6L,0
RALGAPA2,544505642
TYSND1,0
TMEM44,0
SMTNL2,128529435
ATG2A,0
ZNF800,0
CWF19L2,0
EIF2S3L;EIF2S3,0
UVSSA,0
LRRFIP1,256813771
EML3,139010235
TWISTNB,127867835
C1orf106,0
MAP7D1,129768835
CHD9,0
LSM12,130345935
TBC1D25,0
RGL3,0
SP6,0
GON4L,0
GON4L;YY1AP1,128801135
CCDC88A,0
TMEM176B,0
TBRG1,0
RABL6,268348571
LGALSL,128116335
PLEKHN1,0
SLFNL1,0
GLYR1,137358235
CRY2,130983335
C2CD3,0
RIC1,255944191
VPS26B,127548135
LARP7,521580042
NADK2,0
TBC1D10B,127381695
TPRN,0
ANO6,260367871
PLCH1,0
FILIP1L,286399171
AASDH,0
ARID4B,259239871
GRIPAP1,0
TMEM119,129428435
AMOT,128914235
SYTL3,127365075
FNDC1,0
PAN2,0
EPC2,127388865
ARHGAP29,264973071
PDCD4,447252606
FNDC3B,0
CRTC2,128424035
AGPAT9,148444235
C17orf85,128143835
PHLDA2,0
PDLIM3,0
PLEKHO1,0
USP39,131569835
KLHL22,0
SETMAR,0
CCDC92,127297665
SOWAHC,0
LBH,129750035
ARHGAP15,0
KRTCAP3,0
COBLL1,514846632
HS1BP3,127824335
CYBRD1,641377042
INO80D,0
ZNF385B,0
EAPP,0
PAN3,0
SDK2,136492735
PLEKHG4,0
BRDT,0
HSP90AA5P,0
DCAF6,128111035
TMEM41B,0
ODF2,127144565
SLC45A4,0
ZNF326,0
NOM1,0
ANKRD20A8P,0
FSIP2,0
DNAJC21,0
PPP6R3,134409035
KIAA2026,0
FAM76B,128948535
SH3D19,0
NHSL2,129652935
EMC4,127405795
METTL10,0
PPM1J,0
MIA3,130593735
WDR44,668263678
DOCK11,0
FGD3,0
PRRC2B,127154945
AMER1,0
TJAP1,260314171
RRP12,129254335
TOR1AIP1,953467549
IQSEC2,0
HABP4,133057835
MIIP,0
SPECC1,133692735
SAMD4B,129825935
BRMS1L,0
DNTTIP2,127214665
DCAF10,0
RABGAP1L,131528335
ERICH3,128451835
LRRK2,516794442
TMEM201,258811771
HIATL1,0
NUP188,130206235
HP1BP3,734673678
CEP170,0
CEP170;CEP170P1,0
PLEKHS1,0
SNAPC4,0
COL5A1-AS1,0
NOL9,0
NHSL1,127125885
SZT2,0
ZNF362,0
CC2D1B,0
FNBP1L,408194806
C6orf132,0
HIVEP3,127270915
MPP7,0
TMEM63B,292548471
LRIF1,0
RBM20,0
UBR4,420219936
STXBP5,267487071
KIAA1217,270787641
ARHGAP21,0
BEND3,128248735
CAMSAP1,0
KANK4,260145671
SYT6,0
ZNF618,0
ACBD5,255609071
RBM26,134069535
DCAF8,132299535
CEP162,0
FRY,257312261
ZBTB37,0
RC3H1,0
MAGI3,260278071
MLK4,0
SH3PXD2A,386192566
RSPH4A,0
DDI2,0
THEMIS2,0
SOGA3,0
IFFO2,0
AHDC1,255641911
ARFGEF3,0
VPS13D,513982632
LIN9,0
CROCC,785245383
TMEM164,0
MEX3C,0
RASIP1,391765706
PIK3R6,0
RIF1,255754271
STRIP1,296263471
OBSCN,128077135
CEP350,257112471
CDC42BPA,127004385
RPRD2,831495913
KLHDC7A,132304635
PRPF38B,266413471
TTC39B,0
RNF20,275212271
CACHD1,127342535
ZNF318,127963935
FAM171A1,523510742
OTUD1,0
ARHGEF16,0
ZNF691,0
MYSM1,0
TAF3,257600871
SNX30,0
FAM208B,258482671
DAB2IP,383765786
PEAR1,127266915
MEDAG,0
ZCCHC6,0
DENND4C,662512178
NAA35,0
LRRC16A,260364071
ZMYM4,132751535
ZDHHC20,129056935
TTC23,0
FAM219B,0
RNF123,0
FBXW9,0
ANO1,0
CD276,0
RNF213,129979335
AP1AR,0
KANK2,1037019778
FAM21A,128959335
FAM21A;FAM21C,261545771
FAM21A;FAM21C;FAM21D,0
STEAP3,129441235
FAM91A1,0
ICE2,0
LARP1B,0
CEP135,259710471
TBC1D9B,136134035
MAP1S,683639078
ARL6IP4,131250135
ATG16L1,0
RAP1GAP2,0
OLFML2A,127174545
HGSNAT,128372635
TNS3,531435842
ZFYVE26,283426271
MSL1,0
CRYBG3,256000371
INTS3,131277135
ARHGAP17,292370871
KIAA1429,273920171
SPECC1L,607617242
C1orf95,0
PDPK2P;PDPK1,167180235
GLTSCR1L,131333535
UHRF1BP1,0
ATL3,133375335
MCTP2,0
IQSEC1,384836806
RLTPR,0
CIAPIN1,0
OTUD7B,0
RALGAPA1,132656135
ABLIM2,130927935
SIGIRR,142402235
LAMTOR1,384183896
NCAPH2,0
GRAMD4,0
KIAA0930,128780235
SMEK1,261114371
CCSAP,0
RAB12,127982435
PLEKHA7,667986378
DENND5A,0
SDE2,132186535
SLC8B1,0
RCSD1,807265513
NIPBL,255038641
PRR5L,129263235
CAPN13,0
ZNF280D,0
MFSD5,0
SLC18B1,127737435
HMBOX1,0
RHBDD2,0
PWWP2B,0
REEP3,0
RETSAT,0
KIAA1211L,0
RWDD4,0
PRPF40B,425047206
ANKRD54,0
SLC30A6,0
TAPT1,140362235
KANK3,753970942
PPP1R18,129391035
ZCCHC8,401348706
MAST2,0
DHX57,127816135
LLGL2,0
CC2D1A,0
MSANTD2,0
EDC4,518495372
SCYL2,127059725
CASC4,127285275
CNNM4,0
NFRKB,127518085
KLC3,0
ALKBH5,0
PDXDC1,0
INTS5,0
TMEM154,0
VWA1,144850235
PGM2L1,135833335
FBXL19,0
CTR9,270654361
AAGAB,0
PPIP5K1,0
ULK3,0
TTC33,0
MYO7B,0
FBXO38,0
TRAT1,0
RHBDF2,0
ELMSAN1,130637335
BRAT1,127702455
WDR59,0
ZC3H14,280892071
CNST,0
LARP1,665015898
ATAD2,0
TMED8,0
BLOC1S3,0
ZBED9,0
RICTOR,128515535
WDR74,0
AGTRAP,0
SAMD1,0
SMARCD3,0
NHS,0
SLC4A10;SLC4A7,0
ANKRD12,254976961
AFTPH,0
FIP1L1,386465506
CRTC3,127640265
CYP20A1,0
C16orf54,128440935
FAM198B,0
PARM1,0
OLFML1,0
LAYN,131698235
PLXDC2,241057235
TMEM108,0
CD300LG,0
CRELD2,0
APOOL,255142501
BAIAP2L2,0
TMC5,126963275
FAT4,0
ATF7IP,537975612
RANBP10,128543735
PACS1,0
BCOR,0
RAB11FIP1,401222306
RAB11FIP1;RAB11FIP2,0
CHRDL2,0
NAPRT,0
GIGYF2,419961106
SLC36A4,0
SCARA5,0
AEBP2,0
DEF8,0
NFXL1,0
ZNF704,127082985
NBEAL2,127557925
FGD5,0
CCDC141,128344235
SLCO4C1,129938535
C15orf39,0
QSOX2,0
SRCAP,260772171
FAM83H,1189467420
FAM65A,130552635
NBEAL1,0
WDFY4,127235115
MFSD6,138267235
ARHGEF18,127099475
ANKRD13D,256817071
KIAA1211,127036805
BEND4,0
CEP128,255492371
PIK3AP1,0
ARHGAP27,395189066
C15orf52,0
DENND5B,0
PNPLA7,127662425
FGD6,0
GPRIN3,0
TOM1L2,0
SYDE1,0
MICALCL,0
KCTD8,0
PLEKHM3,0
STXBP4,0
C1orf186,128802335
MBOAT2,134089435
VPS13C,136677035
USP34,0
RAPH1,0
USP54,0
UNC13D,159098235
PREX2,127675495
CYS1,134738735
MED13L,256998301
LARP4,0
ZNF767P,0
CBLL1,0
MTSS1L,130600635
NOL8,257073681
SSH2,0
ASXL2,257453171
CCDC80,0
CEP68,389694906
HECW1,0
SUPT6H,134045035
SND1,0
MARK2,0
DDX46,135841635
MON1B,268875471
DHX30,0
EIF3M,0
MEPCE,515523442
ARMCX2,0
FAM73B,0
RSRC2,289383471
BEND5,0
CYFIP1,0
DOK3,135223035
LPCAT2,0
TAOK1,0
SH3BP5L,127987135
EEPD1,257381871
RASGRP2,0
STRADA,0
MICAL3,256862371
ERMP1,0
TRMT1L,0
ZC3HAV1,388505856
PID1,130509335
GVINP1,0
FAM122B,0
SETX,0
KANSL1,256460971
ATG9A,266248171
PRICKLE2,0
POGZ,256421091
ZFYVE16,130743435
MON2,0
UBE3B,0
DENND4A,259240371
TMC7,0
TMC4,0
MYH14,283977235
NUFIP2,256913201
SZRD1,128900235
MAVS,271091371
CLASP1,127650535
DHX29,0
HAUS6,256158641
LIMS2,0
KIF21A,0
HDGFRP2,570450642
BRAP,0
EMSY,0
AKNA,128729235
ARHGAP22,0
RAI1,0
WAPAL,262827471
IRF2BP2,414617806
IRF2BP2;IRF2BPL,0
SDK1,138130235
HSD17B13,0
APBB1IP,130122935
SPRED2,0
SPRED1,127221695
BTLA,0
SRGAP1,0
RBBP6,0
ARHGAP30,127664525
SH3RF1,127258745
GRASP,0
FGD2,0
RAB44,0
CNTRL,127461015
FILIP1,129057235
PIGW,0
ABI3BP,0
VPS13B,132274935
C11orf96,137357235
ZSCAN2,0
TMEM179B,0
GALNT7,0
PHLDB2,127190915
TMEM55B,128413835
DAAM2,153203235
KIAA1328,0
PATL1,0
TBC1D1,0
SYVN1,0
TRPT1,0
TTC7B,393610506
RBM23,127960435
PABPN1,0
METTL3,0
LDB1,0
PBRM1,392749406
YRDC,128185535
MTDH,496890471
CTAGE6;CTAGE15;CTAGE4;CTAGE8;CTAGE9;MIA2,127343695
KTN1,256806871
RIMS1,0
BCL9L,256229251
PHLDB1,262324771
N4BP2,0
CADPS2,0
FERMT3,127136135
FAM83A,0
ZBTB46,0
CASZ1,0
FAM124A,0
LUZP1,0
MYPOP,0
KIF27,0
LRRTM4,0
EXOC3L1,128182935
TAX1BP1,0
PACS2,255753611
LCA5,0
GLCCI1,0
FAM134C,1147327885
HOOK3,0
ARHGEF25,0
MON1A,128613935
PARG,0
PPFIBP1,263374571
SLC26A11,127283785
ZC3HC1,401237906
OSTM1,0
FCHSD1,0
GPBP1,0
PROSER2,0
CDR2L,255461551
RALGAPB,128657235
RALGPS2,0
LSR,652492978
ERICH1,0
CIR1,0
HEATR5A,0
ANKLE2,0
MEX3D,0
MEX3D;MEX3B,0
DDX42,0
TICAM2,127189075
NME9,0
XYLT1,0
STX12,0
PALB2,0
GATAD2A,680680578
GPSM1,0
C2CD5,784464413
RASAL3,127430995
SGK223,384674486
HIPK1;HIPK2,0
TMC8,131747135
IRF2BP1,534146242
CAMK1D,0
RHPN2,0
RHPN2;RHPN2P1,0
ERC1,0
RNF135,0
AEBP1,0
TMEM139,127862635
HID1,129599835
UNC5CL,0
LYSMD2,0
DENND1C,0
NUDCD3,0
PLEKHH2,128927035
AHNAK2,130286635
FOXP4,0
NOSTRIN,0
NAV2,0
LEPREL2,0
FUNDC1,0
MISP,396532136
KSR1,0
SPNS2,0
CEP97,0
CARKD,0
FAM219A,0
ARHGEF19,0
WDR75,0
SLC44A2,0
TEX2,255203671
FAM114A1,127691535
PLEKHM2,0
DENND6A,129036135
MGA,0
GCC2,0
SFTPA1;SFTPA2,129086735
PHF6,0
CUL9,128030935
LRRC8A,0
LMTK2,0
LAX1,0
UBR1,0
ARHGAP12,139991235
CHERP,0
ZSCAN29,0
CDAN1,0
ANKHD1,0
SUGP1,128776335
SUGP2,0
WWC1,127486095
ZFPM1,0
CCAR1,135663735
HOMEZ,0
FAM178A,0
SKA3,0
SIRT2,0
PHC2,0
GALNT12,128850335
BAP18,0
NRM,0
C9orf40,0
GPALPP1,136878235
PALM2,262141671
FAM126B,0
RBM12B,925730959
SLC35F2,0
RPAP2,0
ZC3H3,0
PNPLA6,259668771
SMC5,0
CMIP,0
PPAPDC2,0
MICALL2,256833271
AMOTL1,262888171
RAVER1,287208071
FTSJ3,0
SLX4,0
TMEM192,128657935
DIS3L2,129416335
LAS2,0
CCDC13,0
ZZZ3,0
C20orf196,0
EXOC8,127697055
SYTL1,0
REM2,0
TRIM22,0
ZDHHC23,129059235
GRAMD1C,0
HACE1,0
PHACTR4,0
RCOR2,0
RASEF,0
KIAA0319L,0
RTKN2,0
KMT2E,129433935
DCP1B,255850631
SCYL3,0
GPR116,130799335
UNC5B,0
PELP1,270818571
ABI1,395245206
WDFY3,127384835
C1orf87,0
ZNF444,0
SPICE1,0
TAGAP,0
MIER1,128559335
RPTOR,399784336
FAM177A1,0
AHI1,0
CCAR2,671078148
NUP93,0
STK11IP,395272206
ZNF687,267701471
REXO1,0
CMTR1,128005135
LRRC47,149773235
DOCK4,391082556
SLC39A11,142915235
ARHGEF28,0
INTS1,521672142
PROM2,0
ANKRD35,0
ARMC10,144070235
ZCCHC24,0
GHDC,0
CLASRP,262159071
PQLC1,148413235
AGGF1,0
SLC43A2,138397235
ASCC3,0
CLIP4,0
EHBP1L1,416057406
PLCD3,135376435
MICALL1,0
TXLNB,0
MPP5,130306835
STAG2,0
SYNPO,593997792
FNBP4,264339871
MFSD4,0
RYBP,0
NIN,132253735
MINK1,134620035
SPATA6L,0
TMEM55A,0
CCDC82,0
MARVELD2,132739235
AFAP1L2,131733335
ZNF276,0
AFAP1,0
MREG,126967955
OXR1,127941035
MPND,0
ZGPAT,0
TAB3,0
WDTC1,127145785
NKAP,175885235
TMEM57,0
SH2D3C,258192471
ARRDC1,0
C12orf45,0
FAM63A,131397935
CAMKK1,0
RNF10,0
FAM101B,0
MSL3,131372335
FAM160A2,0
CPSF7,0
SLC15A4,0
MYCT1,523926442
ADAMTSL1,0
ARFGAP2,385153036
C1orf52,0
METTL13,0
ARL6IP6,0
ARFGAP1,0
USHBP1,128664435
ZNF655,0
PAF1,0
CCNYL1,151456235
ANKRD31,0
UBR7,0
MB21D1,0
DDX51,132803435
ZNF513,127513775
CEP112,0
CEP120,127317395
ABTB2,0
JMY,0
C19orf47,0
TMEM102,0
KRI1,405207106
TC2N,0
POC5,127286675
ATG16L2,0
ZNF579,0
ZBTB38,133218235
PRPF38A,342548471
KDF1,127723035
ZNF511,0
ATP11C,127732735
ZFP62,0
KDM1B,0
AVL9,0
SLC43A3,0
GOLM1,127688035
COLGALT1,0
SIDT2,0
TMEM87A,184139235
PCSK9,257871271
HSD17B11,0
FAM63B,0
ATAD1,0
PPAPDC3,0
SCCPDH,0
FAM134A,140244235
SERBP1,278883231
KCT2,0
LEMD2,387879366
RBBP8NL,0
HJURP,0
NFATC2IP,0
CHST4,0
DAGLB,128954935
RNF169,0
ZBTB44,257681671
KIAA1407,0
GALNT11,0
SMG8,0
RNF214,127625105
PPFIBP2,256888341
LSM14A,425202706
CCNY,584288742
ZNF280C,0
MAPK1IP1L,0
PAPD5,0
EHBP1,255725171
RBM15B,260297871
TNRC6A,0
PSD4,0
PHC3,269206971
TMEM104,394585806
CNNM3,262652871
RGS22,0
ABCF1,395079156
GLIS3,0
PIK3C3,0
CATSPER1,0
SRFBP1,258189171
FAM83F,0
NGDN,256551471
SUPT20H,0
PDZD8,259387371
C1orf162,0
EXPH5,0
NAV1,0
PPHLN1,280237771
KMT2C,525617882
DOCK8,0
SYNE1,727219478
ZNF397,0
USP32,0
BOD1L1,649390778
ARID1B,0
FLCN,130260535
NUP35,0
REPS2,0
ENGASE,0
GPRC5A,360919971
ADCY4,128260635
TOR1AIP2,0
TSTD1,0
MYRIP,128109135
CADM4,127782535
PJA1,0
OR4D6,135785435
ZNRF2,130468135
ATL2,0
LILRB4,128086835
LILRB4;LILRB1,0
KDM2B,129675135
MOSPD2,128022835
DDX55,0
NEDD1,0
NCOA7,0
THOC2,0
INADL,526771842
VANGL1,127518235
OCC1,127367265
SNIP1,254742691
PPP1R14C,0
WDR48,0
PPP1R35,0
MPLKIP,0
SMARCC2,826556978
GDAP1,0
DEPTOR,0
SLC35B2,0
PUM2,131608935
GOLGA5,163794235
KLHDC4,127272265
SHKBP1,128076035
ZSCAN18,0
BAHD1,0
SLC35G2,0
FAM213B,0
ZCRB1,0
RAB3IL1,0
TBC1D16,0
WDR20,262714471
TRMT10A,127366375
MDM1,0
TBC1D15,130886535
TMEM163,403352206
POC1B,128526335
SPATA18,257665471
FAM110B,0
IFI44,0
PI4K2B,0
STT3B,133282235
ZNF507,0
SPPL2B,0
PREX1,389550471
URGCP,0
NEK9,134792435
SLC2A12,0
CHD6,0
TRPM4,0
PLEKHO2,264421571
DTX3L,0
DDX54,129022935
DMXL2,0
DLG5,0
CABLES1,0
TRAF3IP1,0
HCAR2;HCAR3,131849135
SYTL5,0
NEK7,0
RB1CC1,133798635
ASAP3,0
MICAL1,130687735
EPS8L1,0
SSH3,269834671
TBCK,0
DTD1,0
RHBDD1,0
AFAP1L1,129586235
DENND1A,255316711
SH3RF3,127178905
DOT1L,127894535
CEP192,0
SNX29,0
SNX29;SNX29P2,0
ARHGEF40,0
FBF1,0
RAPGEF6,255241951
SMCR8,257530671
PARD3,263228271
PARD3B,261229071
USP33,128349635
PNISR,263762871
WHAMM,0
FNIP1,0
ZFP90,0
ZNF384,0
SLC16A10,0
SHROOM3,516566362
WIPF2,0
THAP3,127494255
COG1,0
RNF139,0
SMAP2,128507035
ZC3H15,0
PPIL4,152092235
GTF3C2,256856371
TBC1D22A,257710911
PHF10,127174825
RAB2B,128587435
PPP1R13L,0
CHURC1,150490235
HDAC7,129343435
