Ensembl_gene_id	p53_IR_4
ENSMUSG00000021298	5950
ENSMUSG00000084292	49
ENSMUSG00000024896	817
ENSMUSG00000063193	76
ENSMUSG00000105432	23
ENSMUSG00000020021	696
ENSMUSG00000079139	0
ENSMUSG00000023971	2253
ENSMUSG00000030605	649
ENSMUSG00000021286	495
ENSMUSG00000040269	585
ENSMUSG00000028609	1252
ENSMUSG00000096696	252
ENSMUSG00000078144	20
ENSMUSG00000031026	35
ENSMUSG00000083244	1
ENSMUSG00000024065	299
ENSMUSG00000069607	52
ENSMUSG00000026585	78
ENSMUSG00000028559	2951
ENSMUSG00000063787	921
ENSMUSG00000032737	417
ENSMUSG00000109448	30
ENSMUSG00000039063	16
ENSMUSG00000028657	1717
ENSMUSG00000028798	4483
ENSMUSG00000027597	3249
ENSMUSG00000020279	2003
ENSMUSG00000028573	65
ENSMUSG00000030257	161
ENSMUSG00000031824	423
ENSMUSG00000034586	48
ENSMUSG00000096764	97
ENSMUSG00000095427	16
ENSMUSG00000025921	260
ENSMUSG00000056313	6
ENSMUSG00000023156	758
ENSMUSG00000027408	15
ENSMUSG00000059049	13
ENSMUSG00000033610	215
ENSMUSG00000089768	17
ENSMUSG00000043592	197
ENSMUSG00000098111	9
ENSMUSG00000063316	1069
ENSMUSG00000059142	865
ENSMUSG00000089651	79
ENSMUSG00000099647	183
ENSMUSG00000011831	421
ENSMUSG00000017774	6731
ENSMUSG00000068466	25
ENSMUSG00000041390	762
ENSMUSG00000001053	399
ENSMUSG00000023011	13
ENSMUSG00000095562	1198
ENSMUSG00000038368	3699
ENSMUSG00000026411	156
ENSMUSG00000043252	1173
ENSMUSG00000026623	3979
ENSMUSG00000035283	23
ENSMUSG00000062488	138
ENSMUSG00000031958	68
ENSMUSG00000020392	1150
ENSMUSG00000071547	47
ENSMUSG00000036216	24
ENSMUSG00000029594	3280
ENSMUSG00000071528	972
ENSMUSG00000081309	165
ENSMUSG00000091896	1992
ENSMUSG00000019978	2098
ENSMUSG00000051650	1181
ENSMUSG00000082684	61
ENSMUSG00000031139	16
ENSMUSG00000101355	1158
ENSMUSG00000020250	6165
ENSMUSG00000026939	86
ENSMUSG00000039774	347
ENSMUSG00000048915	33
ENSMUSG00000041859	1536
ENSMUSG00000068039	8257
ENSMUSG00000027472	3843
ENSMUSG00000038612	15479
ENSMUSG00000091549	291
ENSMUSG00000015970	18
ENSMUSG00000017830	607
ENSMUSG00000025103	1450
ENSMUSG00000094122	21
ENSMUSG00000004849	210
ENSMUSG00000039617	677
ENSMUSG00000062524	182
ENSMUSG00000024887	217
ENSMUSG00000022906	1868
ENSMUSG00000034687	9
ENSMUSG00000031512	18
ENSMUSG00000076556	892
ENSMUSG00000032328	1874
ENSMUSG00000001227	19
ENSMUSG00000020897	189
ENSMUSG00000022594	9627
ENSMUSG00000034297	12507
ENSMUSG00000019966	115
ENSMUSG00000033952	230
ENSMUSG00000020361	9624
ENSMUSG00000019971	762
ENSMUSG00000024758	1113
ENSMUSG00000026342	72
ENSMUSG00000109236	3
ENSMUSG00000032046	1184
ENSMUSG00000029177	876
ENSMUSG00000048497	408
ENSMUSG00000097328	35
ENSMUSG00000022900	75
ENSMUSG00000026883	780
ENSMUSG00000036181	4416
ENSMUSG00000037221	136
ENSMUSG00000051804	93
ENSMUSG00000093913	0
ENSMUSG00000062421	397
ENSMUSG00000014873	1838
ENSMUSG00000023940	59
ENSMUSG00000020785	44
ENSMUSG00000094315	10
ENSMUSG00000022009	1254
ENSMUSG00000037824	1234
ENSMUSG00000039789	1130
ENSMUSG00000020167	3658
ENSMUSG00000049130	22
ENSMUSG00000046085	76
ENSMUSG00000029254	4288
ENSMUSG00000055452	36
ENSMUSG00000013353	44
ENSMUSG00000036599	229
ENSMUSG00000005465	1126
ENSMUSG00000083405	140
ENSMUSG00000090626	595
ENSMUSG00000033751	1276
ENSMUSG00000044408	442
ENSMUSG00000020812	642
ENSMUSG00000026238	57726
ENSMUSG00000076677	1841
ENSMUSG00000032066	37
ENSMUSG00000061838	3644
ENSMUSG00000032348	11
ENSMUSG00000105021	13
ENSMUSG00000021754	8504
ENSMUSG00000020061	14
ENSMUSG00000013155	27
ENSMUSG00000015597	9242
ENSMUSG00000039686	1637
ENSMUSG00000054568	418
ENSMUSG00000071226	10414
ENSMUSG00000021792	466
ENSMUSG00000024777	259
ENSMUSG00000037692	996
ENSMUSG00000019230	39
ENSMUSG00000025156	2666
ENSMUSG00000034442	677
ENSMUSG00000029923	260
ENSMUSG00000028088	299
ENSMUSG00000063810	533
ENSMUSG00000026669	137
ENSMUSG00000039485	326
ENSMUSG00000034648	4
ENSMUSG00000036241	1242
ENSMUSG00000027566	2901
ENSMUSG00000002658	3030
ENSMUSG00000043801	35
ENSMUSG00000026737	1581
ENSMUSG00000047246	901
ENSMUSG00000031422	2029
ENSMUSG00000019814	1888
ENSMUSG00000027454	68
ENSMUSG00000015314	3085
ENSMUSG00000045095	16
ENSMUSG00000036264	43
ENSMUSG00000046223	467
ENSMUSG00000101751	53
ENSMUSG00000042759	179
ENSMUSG00000074604	572
ENSMUSG00000107145	67
ENSMUSG00000052031	1532
ENSMUSG00000089694	34
ENSMUSG00000086962	41
ENSMUSG00000040385	6121
ENSMUSG00000000901	57
ENSMUSG00000078652	4628
ENSMUSG00000054672	28
ENSMUSG00000110206	627
ENSMUSG00000032596	5193
ENSMUSG00000055652	428
ENSMUSG00000052102	581
ENSMUSG00000068220	279
ENSMUSG00000074141	6915
ENSMUSG00000082596	32
ENSMUSG00000082724	54
ENSMUSG00000067722	1187
ENSMUSG00000038775	103
ENSMUSG00000052525	41
ENSMUSG00000028212	143
ENSMUSG00000039270	319
ENSMUSG00000044708	1025
ENSMUSG00000073647	931
ENSMUSG00000006476	336
ENSMUSG00000034371	848
ENSMUSG00000063334	6421
ENSMUSG00000076522	724
ENSMUSG00000006930	168
ENSMUSG00000059316	401
ENSMUSG00000037548	12745
ENSMUSG00000074622	543
ENSMUSG00000059058	100
ENSMUSG00000032224	192
ENSMUSG00000015474	237
ENSMUSG00000070868	15
ENSMUSG00000021928	100
ENSMUSG00000021203	280
ENSMUSG00000030654	4389
ENSMUSG00000058672	267
ENSMUSG00000022246	29
ENSMUSG00000020163	818
ENSMUSG00000069763	16
ENSMUSG00000000682	10703
ENSMUSG00000014606	1755
ENSMUSG00000061086	264
ENSMUSG00000090215	163
ENSMUSG00000061666	62
ENSMUSG00000092534	14
ENSMUSG00000027955	611
ENSMUSG00000018449	368
ENSMUSG00000029166	37
ENSMUSG00000010175	6
ENSMUSG00000099764	15
ENSMUSG00000079414	37
ENSMUSG00000044951	292
ENSMUSG00000029860	753
ENSMUSG00000050914	187
ENSMUSG00000027387	350
ENSMUSG00000023074	149
ENSMUSG00000052794	666
ENSMUSG00000017009	2680
ENSMUSG00000068740	484
ENSMUSG00000071984	6
ENSMUSG00000109864	298
ENSMUSG00000091649	705
ENSMUSG00000062933	12904
ENSMUSG00000024696	1978
ENSMUSG00000060989	0
ENSMUSG00000022122	29
ENSMUSG00000031950	697
ENSMUSG00000035896	6
ENSMUSG00000036309	3186
ENSMUSG00000036863	6
ENSMUSG00000028614	742
ENSMUSG00000031604	1312
ENSMUSG00000001440	11144
ENSMUSG00000026433	311
ENSMUSG00000000149	995
ENSMUSG00000022793	62
ENSMUSG00000060044	704
ENSMUSG00000079853	30
ENSMUSG00000074671	510
ENSMUSG00000000317	33
ENSMUSG00000025701	23
ENSMUSG00000060681	406
ENSMUSG00000002409	214
ENSMUSG00000021592	489
ENSMUSG00000041362	150
ENSMUSG00000018405	889
ENSMUSG00000024378	612
ENSMUSG00000021987	1072
ENSMUSG00000040746	3824
ENSMUSG00000002458	2065
ENSMUSG00000031170	22
ENSMUSG00000059657	5
ENSMUSG00000028251	181
ENSMUSG00000030042	1499
ENSMUSG00000021482	374
ENSMUSG00000032594	3835
ENSMUSG00000053916	60
ENSMUSG00000001420	125
ENSMUSG00000020723	91
ENSMUSG00000067344	77
ENSMUSG00000021278	36
ENSMUSG00000028910	1459
ENSMUSG00000027615	2691
ENSMUSG00000036078	552
ENSMUSG00000109564	5
ENSMUSG00000107068	656
ENSMUSG00000084845	27
ENSMUSG00000023909	36
ENSMUSG00000074743	71
ENSMUSG00000039981	2555
ENSMUSG00000028382	11251
ENSMUSG00000081730	70
ENSMUSG00000020737	2469
ENSMUSG00000070319	2206
ENSMUSG00000049580	52
ENSMUSG00000004508	235
ENSMUSG00000015806	590
ENSMUSG00000039640	1377
ENSMUSG00000026864	14564
ENSMUSG00000022436	775
ENSMUSG00000032122	6127
ENSMUSG00000029638	3100
ENSMUSG00000019810	469
ENSMUSG00000031168	424
ENSMUSG00000099913	42
ENSMUSG00000032815	715
ENSMUSG00000047965	278
ENSMUSG00000053898	945
ENSMUSG00000026819	408
ENSMUSG00000021189	1189
ENSMUSG00000033752	78
ENSMUSG00000028743	313
ENSMUSG00000006378	26
ENSMUSG00000005779	2740
ENSMUSG00000021958	912
ENSMUSG00000022292	1168
ENSMUSG00000039167	7
ENSMUSG00000022620	343
ENSMUSG00000031578	3828
ENSMUSG00000009575	4754
ENSMUSG00000020186	152
ENSMUSG00000018446	1572
ENSMUSG00000029204	4385
ENSMUSG00000087181	46
ENSMUSG00000034833	927
ENSMUSG00000068860	41
ENSMUSG00000036825	63
ENSMUSG00000021876	28
ENSMUSG00000036880	440
ENSMUSG00000018931	570
ENSMUSG00000058446	2655
ENSMUSG00000084314	103
ENSMUSG00000030774	134
ENSMUSG00000076550	103
ENSMUSG00000027309	530
ENSMUSG00000037465	319
ENSMUSG00000042993	7
ENSMUSG00000028656	8049
ENSMUSG00000054893	141
ENSMUSG00000051346	578
ENSMUSG00000020386	509
ENSMUSG00000035212	965
ENSMUSG00000024691	7100
ENSMUSG00000037295	3187
ENSMUSG00000026791	232
ENSMUSG00000007721	1087
ENSMUSG00000074403	686
ENSMUSG00000023169	4081
ENSMUSG00000081991	14
ENSMUSG00000049124	1116
ENSMUSG00000018844	18
ENSMUSG00000038663	92
ENSMUSG00000022623	25
ENSMUSG00000028430	3022
ENSMUSG00000053541	7754
ENSMUSG00000026994	279
ENSMUSG00000040669	486
ENSMUSG00000066682	303
ENSMUSG00000030008	188
ENSMUSG00000046958	7
ENSMUSG00000034484	7745
ENSMUSG00000049133	4
ENSMUSG00000031917	2133
ENSMUSG00000040033	2029
ENSMUSG00000066684	323
ENSMUSG00000074903	38
ENSMUSG00000053646	40
ENSMUSG00000002885	5689
ENSMUSG00000040929	649
ENSMUSG00000061778	533
ENSMUSG00000038987	34
ENSMUSG00000062906	1788
ENSMUSG00000096171	16
ENSMUSG00000029128	511
ENSMUSG00000038861	2180
ENSMUSG00000018774	1005
ENSMUSG00000071267	1130
ENSMUSG00000006315	885
ENSMUSG00000052336	145
ENSMUSG00000072791	41
ENSMUSG00000021290	960
ENSMUSG00000058794	58
ENSMUSG00000041323	41
ENSMUSG00000025050	773
ENSMUSG00000026080	2407
ENSMUSG00000024420	13
ENSMUSG00000002015	1762
ENSMUSG00000086691	41
ENSMUSG00000029484	75
ENSMUSG00000069911	2595
ENSMUSG00000042558	3021
ENSMUSG00000031494	47
ENSMUSG00000026556	209
ENSMUSG00000015247	374
ENSMUSG00000029777	3678
ENSMUSG00000027613	1858
ENSMUSG00000053819	6142
ENSMUSG00000005161	1480
ENSMUSG00000022108	8313
ENSMUSG00000036291	929
ENSMUSG00000026721	5862
ENSMUSG00000022843	557
ENSMUSG00000094915	87
ENSMUSG00000039178	70
ENSMUSG00000026478	2426
ENSMUSG00000010505	18
ENSMUSG00000038412	489
ENSMUSG00000092278	68
ENSMUSG00000063954	2203
ENSMUSG00000020988	369
ENSMUSG00000032591	147
ENSMUSG00000083210	85
ENSMUSG00000039747	5145
ENSMUSG00000023965	686
ENSMUSG00000073838	2182
ENSMUSG00000076523	900
ENSMUSG00000034591	376
ENSMUSG00000042524	3036
ENSMUSG00000040722	110
ENSMUSG00000053907	7719
ENSMUSG00000078789	1242
ENSMUSG00000021518	1310
ENSMUSG00000090881	118
ENSMUSG00000031700	104
ENSMUSG00000008373	3209
ENSMUSG00000063410	2588
ENSMUSG00000044229	1260
ENSMUSG00000040774	1582
ENSMUSG00000002908	12
ENSMUSG00000024986	1191
ENSMUSG00000028270	812
ENSMUSG00000093402	169
ENSMUSG00000022439	3089
ENSMUSG00000026039	103
ENSMUSG00000005949	376
ENSMUSG00000020131	76
ENSMUSG00000018565	1446
ENSMUSG00000033386	1512
ENSMUSG00000017561	3963
ENSMUSG00000069633	405
ENSMUSG00000053080	368
ENSMUSG00000024097	3601
ENSMUSG00000018770	1442
ENSMUSG00000004814	61
ENSMUSG00000024130	2012
ENSMUSG00000041073	606
ENSMUSG00000028675	3577
ENSMUSG00000076536	475
ENSMUSG00000067292	118
ENSMUSG00000100880	46
ENSMUSG00000074673	214
ENSMUSG00000068105	5519
ENSMUSG00000038646	431
ENSMUSG00000068854	387
ENSMUSG00000030589	131
ENSMUSG00000030157	7828
ENSMUSG00000028980	502
ENSMUSG00000013483	7
ENSMUSG00000096054	879
ENSMUSG00000021707	230
ENSMUSG00000094483	7122
ENSMUSG00000078435	437
ENSMUSG00000025076	1642
ENSMUSG00000023025	4380
ENSMUSG00000080772	431
ENSMUSG00000047617	372
ENSMUSG00000078784	1246
ENSMUSG00000030888	1391
ENSMUSG00000020537	2098
ENSMUSG00000025240	1052
ENSMUSG00000036810	376
ENSMUSG00000025351	20
ENSMUSG00000021572	283
ENSMUSG00000024997	1449
ENSMUSG00000051149	1027
ENSMUSG00000022791	1392
ENSMUSG00000031385	9
ENSMUSG00000056394	384
ENSMUSG00000028019	48
ENSMUSG00000021365	8335
ENSMUSG00000021024	2146
ENSMUSG00000020611	3588
ENSMUSG00000074243	35
ENSMUSG00000032221	258
ENSMUSG00000019791	184
ENSMUSG00000079677	766
ENSMUSG00000025353	453
ENSMUSG00000014444	10383
ENSMUSG00000033596	1564
ENSMUSG00000036067	363
ENSMUSG00000051133	35
ENSMUSG00000038024	1084
ENSMUSG00000107763	47
ENSMUSG00000093593	107
ENSMUSG00000022553	1976
ENSMUSG00000025950	582
ENSMUSG00000040035	33
ENSMUSG00000001768	154
ENSMUSG00000029326	405
ENSMUSG00000006517	411
ENSMUSG00000035713	143
ENSMUSG00000041774	443
ENSMUSG00000025580	3620
ENSMUSG00000096768	4525
ENSMUSG00000038020	111
ENSMUSG00000040666	72
ENSMUSG00000042901	1819
ENSMUSG00000029001	71
ENSMUSG00000092510	19
ENSMUSG00000086322	59
ENSMUSG00000032575	1301
ENSMUSG00000070372	7059
ENSMUSG00000041707	87
ENSMUSG00000002699	915
ENSMUSG00000085795	625
ENSMUSG00000076695	507
ENSMUSG00000031231	2136
ENSMUSG00000022956	2850
ENSMUSG00000029482	883
ENSMUSG00000029030	1767
ENSMUSG00000075420	101
ENSMUSG00000003199	1087
ENSMUSG00000026126	1647
ENSMUSG00000003865	318
ENSMUSG00000046876	806
ENSMUSG00000041439	269
ENSMUSG00000074344	9
ENSMUSG00000057098	8198
ENSMUSG00000030616	225
ENSMUSG00000018286	2405
ENSMUSG00000044629	184
ENSMUSG00000034024	8075
ENSMUSG00000100770	18
ENSMUSG00000033720	282
ENSMUSG00000018334	2203
ENSMUSG00000020368	29028
ENSMUSG00000082315	308
ENSMUSG00000084231	43
ENSMUSG00000014776	15
ENSMUSG00000069744	2245
ENSMUSG00000032002	1166
ENSMUSG00000066861	72
ENSMUSG00000040540	89
ENSMUSG00000058838	60
ENSMUSG00000108405	56
ENSMUSG00000073421	27836
ENSMUSG00000082112	12
ENSMUSG00000067001	30
ENSMUSG00000078249	48
ENSMUSG00000028990	2329
ENSMUSG00000022372	3735
ENSMUSG00000025279	915
ENSMUSG00000000791	49
ENSMUSG00000020646	5
ENSMUSG00000076939	2853
ENSMUSG00000042029	460
ENSMUSG00000025006	91
ENSMUSG00000089862	205
ENSMUSG00000032232	31
ENSMUSG00000026087	1204
ENSMUSG00000058385	1725
ENSMUSG00000037400	2293
ENSMUSG00000015671	2297
ENSMUSG00000066842	139
ENSMUSG00000048502	11
ENSMUSG00000025732	19
ENSMUSG00000038975	2175
ENSMUSG00000081179	33
ENSMUSG00000042650	2011
ENSMUSG00000094546	1524
ENSMUSG00000030062	4201
ENSMUSG00000028896	953
ENSMUSG00000044147	5956
ENSMUSG00000010663	132
ENSMUSG00000058046	46
ENSMUSG00000024841	1165
ENSMUSG00000060771	296
ENSMUSG00000026643	899
ENSMUSG00000037243	2501
ENSMUSG00000033105	1010
ENSMUSG00000049555	26
ENSMUSG00000008129	119
ENSMUSG00000026356	3040
ENSMUSG00000062619	367
ENSMUSG00000024120	6371
ENSMUSG00000044763	1435
ENSMUSG00000028794	101
ENSMUSG00000021814	1232
ENSMUSG00000034275	14
ENSMUSG00000020102	621
ENSMUSG00000039158	5906
ENSMUSG00000067700	26
ENSMUSG00000030724	27102
ENSMUSG00000061559	2025
ENSMUSG00000028517	299
ENSMUSG00000018293	12807
ENSMUSG00000108294	38
ENSMUSG00000064193	0
ENSMUSG00000027496	102
ENSMUSG00000083261	0
ENSMUSG00000025439	2004
ENSMUSG00000031840	164
ENSMUSG00000086922	824
ENSMUSG00000013701	2545
ENSMUSG00000020532	7208
ENSMUSG00000048481	144
ENSMUSG00000079442	3383
ENSMUSG00000025040	586
ENSMUSG00000027463	31
ENSMUSG00000092118	227
ENSMUSG00000031657	992
ENSMUSG00000022425	33
ENSMUSG00000019951	1986
ENSMUSG00000025044	53
ENSMUSG00000026049	300
ENSMUSG00000029759	148
ENSMUSG00000022066	460
ENSMUSG00000033450	1485
ENSMUSG00000066543	17
ENSMUSG00000002603	2274
ENSMUSG00000038605	325
ENSMUSG00000024043	9
ENSMUSG00000059713	136
ENSMUSG00000055044	286
ENSMUSG00000044816	100
ENSMUSG00000018169	786
ENSMUSG00000096218	53
ENSMUSG00000005802	741
ENSMUSG00000029632	1607
ENSMUSG00000006344	74
ENSMUSG00000030315	915
ENSMUSG00000031751	2377
ENSMUSG00000027067	9396
ENSMUSG00000098426	18
ENSMUSG00000028443	150
ENSMUSG00000049922	729
ENSMUSG00000022476	608
ENSMUSG00000002767	724
ENSMUSG00000038736	1027
ENSMUSG00000028444	2
ENSMUSG00000078651	688
ENSMUSG00000031833	1802
ENSMUSG00000068184	235
ENSMUSG00000040687	2214
ENSMUSG00000039115	899
ENSMUSG00000020549	1500
ENSMUSG00000048965	526
ENSMUSG00000082180	38
ENSMUSG00000030089	56
ENSMUSG00000029915	15
ENSMUSG00000072955	43
ENSMUSG00000058571	302
ENSMUSG00000083473	20
ENSMUSG00000078941	1687
ENSMUSG00000050350	2018
ENSMUSG00000029014	3391
ENSMUSG00000008604	3100
ENSMUSG00000081619	42
ENSMUSG00000015804	965
ENSMUSG00000026971	75
ENSMUSG00000030659	548
ENSMUSG00000050555	792
ENSMUSG00000072673	6
ENSMUSG00000069255	270
ENSMUSG00000049299	498
ENSMUSG00000004268	3095
ENSMUSG00000095028	96
ENSMUSG00000038642	11610
ENSMUSG00000026341	12377
ENSMUSG00000022792	630
ENSMUSG00000001175	12338
ENSMUSG00000050796	485
ENSMUSG00000063689	93
ENSMUSG00000046897	3344
ENSMUSG00000022285	6255
ENSMUSG00000031513	373
ENSMUSG00000028643	184
ENSMUSG00000029925	418
ENSMUSG00000026198	371
ENSMUSG00000022551	1535
ENSMUSG00000044737	23
ENSMUSG00000036572	5919
ENSMUSG00000071657	4496
ENSMUSG00000072664	71
ENSMUSG00000031274	9
ENSMUSG00000041712	955
ENSMUSG00000033186	591
ENSMUSG00000049214	29
ENSMUSG00000036093	2517
ENSMUSG00000027357	466
ENSMUSG00000031310	890
ENSMUSG00000066116	0
ENSMUSG00000019699	2259
ENSMUSG00000031103	2421
ENSMUSG00000037622	539
ENSMUSG00000034940	1844
ENSMUSG00000021737	1531
ENSMUSG00000025492	310
ENSMUSG00000051978	1165
ENSMUSG00000025969	335
ENSMUSG00000001891	1014
ENSMUSG00000032330	864
ENSMUSG00000024535	30
ENSMUSG00000060147	984
ENSMUSG00000022199	15
ENSMUSG00000036908	11836
ENSMUSG00000091086	0
ENSMUSG00000038034	329
ENSMUSG00000051502	269
ENSMUSG00000026245	1927
ENSMUSG00000021871	1251
ENSMUSG00000027351	577
ENSMUSG00000038816	115
ENSMUSG00000022132	36
ENSMUSG00000013611	13
ENSMUSG00000035064	492
ENSMUSG00000014547	849
ENSMUSG00000036983	384
ENSMUSG00000029699	35
ENSMUSG00000029053	117
ENSMUSG00000040451	3868
ENSMUSG00000026496	9734
ENSMUSG00000040323	114
ENSMUSG00000112023	248
ENSMUSG00000023806	128
ENSMUSG00000036968	421
ENSMUSG00000034333	1829
ENSMUSG00000058715	906
ENSMUSG00000006705	1236
ENSMUSG00000025838	17
ENSMUSG00000021072	1131
ENSMUSG00000035575	2568
ENSMUSG00000094487	79
ENSMUSG00000014294	992
ENSMUSG00000083849	102
ENSMUSG00000018796	693
ENSMUSG00000000346	5090
ENSMUSG00000021945	2912
ENSMUSG00000075598	4
ENSMUSG00000039637	5430
ENSMUSG00000021040	664
ENSMUSG00000045411	4800
ENSMUSG00000082436	112
ENSMUSG00000038793	16
ENSMUSG00000059864	4
ENSMUSG00000041809	3
ENSMUSG00000004446	2568
ENSMUSG00000036073	421
ENSMUSG00000021390	9
ENSMUSG00000021684	24
ENSMUSG00000034165	1459
ENSMUSG00000074219	55
ENSMUSG00000027570	224
ENSMUSG00000043424	1476
ENSMUSG00000035539	18
ENSMUSG00000027002	23
ENSMUSG00000039462	272
ENSMUSG00000099660	276
ENSMUSG00000026457	2021
ENSMUSG00000043257	1471
ENSMUSG00000025894	953
ENSMUSG00000095642	239
ENSMUSG00000064254	192
ENSMUSG00000081787	42
ENSMUSG00000029603	3988
ENSMUSG00000091898	196
ENSMUSG00000071662	1278
ENSMUSG00000000378	3331
ENSMUSG00000067919	10
ENSMUSG00000038080	1925
ENSMUSG00000076596	184
ENSMUSG00000040543	2
ENSMUSG00000044719	15
ENSMUSG00000050323	173
ENSMUSG00000031714	28
ENSMUSG00000051000	117
ENSMUSG00000030083	754
ENSMUSG00000034758	42
ENSMUSG00000001524	616
ENSMUSG00000041309	5
ENSMUSG00000062184	17
ENSMUSG00000072720	35
ENSMUSG00000083111	97
ENSMUSG00000041995	114
ENSMUSG00000003308	1172
ENSMUSG00000062353	10
ENSMUSG00000025591	2079
ENSMUSG00000071708	2208
ENSMUSG00000026154	110
ENSMUSG00000079071	290
ENSMUSG00000098814	952
ENSMUSG00000074277	402
ENSMUSG00000041849	2213
ENSMUSG00000080796	31
ENSMUSG00000025014	12
ENSMUSG00000035983	107
ENSMUSG00000055302	4229
ENSMUSG00000027509	1923
ENSMUSG00000019139	1608
ENSMUSG00000031776	660
ENSMUSG00000025163	94
ENSMUSG00000050445	6
ENSMUSG00000057388	770
ENSMUSG00000049295	727
ENSMUSG00000022723	561
ENSMUSG00000029500	1120
ENSMUSG00000051537	23
ENSMUSG00000076937	7499
ENSMUSG00000023034	1547
ENSMUSG00000036555	600
ENSMUSG00000022197	1058
ENSMUSG00000071748	808
ENSMUSG00000047881	417
ENSMUSG00000008475	4688
ENSMUSG00000040522	282
ENSMUSG00000025169	83
ENSMUSG00000001285	698
ENSMUSG00000108699	152
ENSMUSG00000083240	39
ENSMUSG00000036992	328
ENSMUSG00000038059	219
ENSMUSG00000083410	585
ENSMUSG00000024197	514
ENSMUSG00000021585	3645
ENSMUSG00000024081	5222
ENSMUSG00000033379	1491
ENSMUSG00000020128	2197
ENSMUSG00000030187	151
ENSMUSG00000034575	259
ENSMUSG00000030178	151
ENSMUSG00000083380	715
ENSMUSG00000003604	886
ENSMUSG00000098794	19
ENSMUSG00000060703	221
ENSMUSG00000042644	7006
ENSMUSG00000028057	483
ENSMUSG00000018379	12239
ENSMUSG00000004698	2532
ENSMUSG00000022853	145
ENSMUSG00000020156	1824
ENSMUSG00000002228	22
ENSMUSG00000075054	788
ENSMUSG00000071661	185
ENSMUSG00000043065	485
ENSMUSG00000019782	814
ENSMUSG00000071552	211
ENSMUSG00000085342	0
ENSMUSG00000091998	17
ENSMUSG00000030677	202
ENSMUSG00000027193	4494
ENSMUSG00000061613	1834
ENSMUSG00000079523	5552
ENSMUSG00000038900	5010
ENSMUSG00000028927	307
ENSMUSG00000042111	819
ENSMUSG00000005510	1447
ENSMUSG00000029516	196
ENSMUSG00000079036	3404
ENSMUSG00000009687	1088
ENSMUSG00000037266	7726
ENSMUSG00000009013	2881
ENSMUSG00000008845	689
ENSMUSG00000034522	383
ENSMUSG00000035329	735
ENSMUSG00000003779	265
ENSMUSG00000035365	66
ENSMUSG00000078779	614
ENSMUSG00000034917	248
ENSMUSG00000024889	560
ENSMUSG00000026043	30
ENSMUSG00000029048	1959
ENSMUSG00000055762	6598
ENSMUSG00000046441	452
ENSMUSG00000067995	1199
ENSMUSG00000027944	1406
ENSMUSG00000033033	2990
ENSMUSG00000079557	920
ENSMUSG00000035561	122
ENSMUSG00000044703	133
ENSMUSG00000023022	518
ENSMUSG00000004936	3056
ENSMUSG00000097565	0
ENSMUSG00000038648	357
ENSMUSG00000039616	26
ENSMUSG00000022377	1639
ENSMUSG00000031015	28301
ENSMUSG00000032047	822
ENSMUSG00000022263	7577
ENSMUSG00000057335	3398
ENSMUSG00000033970	530
ENSMUSG00000038503	1304
ENSMUSG00000024066	327
ENSMUSG00000026987	7217
ENSMUSG00000000538	598
ENSMUSG00000030019	1357
ENSMUSG00000037868	151
ENSMUSG00000020219	905
ENSMUSG00000003746	11800
ENSMUSG00000032377	4
ENSMUSG00000025423	1274
ENSMUSG00000020282	307
ENSMUSG00000090186	19
ENSMUSG00000095687	213
ENSMUSG00000021868	865
ENSMUSG00000041215	5112
ENSMUSG00000061578	151
ENSMUSG00000010755	2066
ENSMUSG00000020462	332
ENSMUSG00000078502	939
ENSMUSG00000026255	4
ENSMUSG00000059182	1468
ENSMUSG00000045948	485
ENSMUSG00000051747	1181
ENSMUSG00000095463	760
ENSMUSG00000028982	123
ENSMUSG00000020092	44
ENSMUSG00000066687	48
ENSMUSG00000038976	2230
ENSMUSG00000040441	113
ENSMUSG00000025759	547
ENSMUSG00000072653	2578
ENSMUSG00000026407	116
ENSMUSG00000024462	660
ENSMUSG00000030337	2625
ENSMUSG00000034987	232
ENSMUSG00000037531	558
ENSMUSG00000015932	3558
ENSMUSG00000098241	7
ENSMUSG00000020691	1801
ENSMUSG00000039735	118
ENSMUSG00000080902	259
ENSMUSG00000046380	1214
ENSMUSG00000026042	14
ENSMUSG00000096862	8
ENSMUSG00000044348	776
ENSMUSG00000075528	864
ENSMUSG00000025730	1814
ENSMUSG00000039004	6
ENSMUSG00000025264	709
ENSMUSG00000089976	14
ENSMUSG00000112148	800
ENSMUSG00000035840	588
ENSMUSG00000049932	698
ENSMUSG00000029196	614
ENSMUSG00000021725	1011
ENSMUSG00000025086	1402
ENSMUSG00000086316	46
ENSMUSG00000007038	948
ENSMUSG00000032690	419
ENSMUSG00000021569	73
ENSMUSG00000008333	1102
ENSMUSG00000054383	36
ENSMUSG00000093904	1978
ENSMUSG00000032112	680
ENSMUSG00000026095	2318
ENSMUSG00000096464	580
ENSMUSG00000011114	1059
ENSMUSG00000107892	29
ENSMUSG00000079659	3197
ENSMUSG00000025083	12
ENSMUSG00000051223	8569
ENSMUSG00000026630	33
ENSMUSG00000063884	4697
ENSMUSG00000029998	639
ENSMUSG00000026580	20
ENSMUSG00000030538	1185
ENSMUSG00000076609	83329
ENSMUSG00000005611	49
ENSMUSG00000037103	811
ENSMUSG00000029029	3198
ENSMUSG00000038208	113
ENSMUSG00000001444	79
ENSMUSG00000025857	436
ENSMUSG00000038332	2001
